Munic-BR;Populaçăo;1.1_%R.Líquida_Total;2.1_D.Total_Saúde/Hab;2.2_%D.Pessoal/D.Total;2.3_%D.com_Medicamentos;2.4_%D.Serv.Terc/D.Total;2.5_%D.Invest/D.Total;R.Transf.SUS;D.R.Próprios;D.Total_Saúde;cod_municipio
311200 Candeias;16280;4.06;328.69;40.46;0.2;35.46;9.49;2449385.82;3293888.61;5351048.73;311200
311205 Cantagalo;4132;1.96;426.42;38.98;5.26;6.3;5.31;560110.08;1007731.41;1761949.23;311205
311210 Caparaó;4995;1.99;370.45;60.64;20.82;5.77;1.53;415668.68;1102596.07;1850422.65;311210
311220 Capela Nova;4671;2.11;476.6;65.17;14.39;6.02;9.53;425788.14;1664692.58;2226197.09;311220
311230 Capelinha;34637;8.53;305.36;45.81;1.02;4.13;1.6;6359878.08;4218579.48;10576597.88;311230
311240 Capetinga;7333;4.83;374.13;58.47;2.21;10.84;4.29;616110.82;1918624.41;2743526.45;311240
311250 Capim Branco;9275;6.75;223.83;61.46;11.94;4.82;2.6;596116.64;1478598.82;2076039.03;311250
311260 Capinópolis;16040;8.81;352.65;46.18;0.03;3.6;12.81;1427582.4;4159543.51;5656525.63;311260
311265 Capităo Andrade;5086;2.66;391.77;52.88;5.28;7.12;8.94;505033.67;1451120.44;1992540.27;311265
311270 Capităo Enéas;14833;2.16;273.91;60.39;3.71;12.84;11.22;1510476.62;2552479.69;4062956.31;311270
311280 Capitólio;7866;22.99;613.78;47.2;0.22;2.56;11.7;1140959.02;4053326.49;4827982.61;311280
311290 Caputira;9155;2.07;290.26;58.42;2.82;7.16;11.55;1890044.54;1052843.76;2657358.29;311290
311300 Caraí;22390;1.78;206.05;29.31;4.01;14.31;2.13;3746777.01;2178926.36;4613457.56;311300
311310 Caranaíba;3548;2.26;520.24;59.69;1.83;6.38;12.32;551631.34;1111306.21;1845808.91;311310
311320 Carandaí;23288;10.22;342.99;47.3;2.83;10.12;4.97;1713375.74;5930362.56;7987486.0;311320
311330 Carangola;33180;6.44;232.07;60.06;4.87;6.99;1.32;3280507.62;3349793.45;7700112.17;311330
311340 Caratinga;85469;12.91;405.22;32.37;1.49;55.65;1.37;20725199.06;12276431.55;34633829.76;311340
311350 Carbonita;10786;2.89;328.13;42.98;0.6;29.35;7.69;1272216.23;1992094.34;3539256.61;311350
311360 Careaçu;6286;6.54;303.89;50.03;5.67;3.52;3.33;591092.98;1309655.6;1910283.89;311360
311370 Carlos Chagas;21207;7.15;230.94;64.82;2.72;6.38;7.04;1766440.88;2746212.75;4897553.02;311370
311380 Carmésia;2711;1.61;748.1;40.77;1.66;5.2;5.74;482756.22;1445781.54;2028104.2;311380
311390 Carmo da Cachoeira;12069;6.13;295.32;53.76;1.68;3.17;4.24;913132.01;2459060.47;3564169.76;311390
311400 Carmo da Mata;11445;4.2;236.52;28.28;0.18;7.33;11.53;806900.35;2016730.01;2706965.22;311400
311410 Carmo de Minas;14396;4.29;288.66;34.1;2.49;11.34;7.76;1257199.23;2638818.01;4155483.58;311410
311420 Carmo do Cajuru;20041;6.92;284.99;61.29;11.94;2.91;6.19;1129288.2;3953804.64;5711448.67;311420
311430 Carmo do Paranaíba;32061;7.12;247.62;55.27;1.34;4.5;2.84;3249113.8;5133594.2;7939089.18;311430
311440 Carmo do Rio Claro;20072;4.9;356.02;43.95;6.13;13.37;6.4;772369.18;5903602.6;7146077.37;311440
311450 Carmópolis de Minas;16624;6.03;297.97;54.12;4.34;23.65;2.1;1212025.26;3597167.25;4953422.61;311450
311455 Carneirinho;9145;5.52;719.33;52.27;0.98;22.48;0.6;918464.2;4121407.69;6578310.73;311455
311460 Carrancas;4182;1.98;476.45;40.49;0.16;7.24;14.92;285646.61;1406864.67;1992534.48;311460
311470 Carvalhópolis;3380;1.7;504.42;53.46;2.49;9.98;5.08;300111.8;1285303.45;1704924.26;311470
311480 Carvalhos;4746;2.32;347.72;33.54;0.35;3.54;4.75;487098.14;1010646.5;1650280.3;311480
311490 Casa Grande;2131;1.29;575.22;37.79;2.21;9.12;2.5;281572.22;939363.78;1225786.0;311490
311500 Cascalho Rico;2938;0.86;484.66;56.41;4.44;11.91;2.13;210269.99;1209171.72;1423940.31;311500
311510 Cássia;17588;7.89;348.05;53.17;2.93;28.12;3.09;1158811.59;4196993.96;6121587.81;311510
311530 Cataguases;70506;10.99;398.59;46.96;1.42;32.48;2.08;17000426.27;11508572.28;28103235.04;311530
311535 Catas Altas;4796;4.84;717.69;53.44;2.13;18.76;0.25;427164.49;2815212.0;3442042.68;311535
311540 Catas Altas da Noruega;3577;1.76;397.07;53.8;6.96;5.84;7.45;356947.7;1030786.13;1420322.27;311540
311545 Catuji;6634;8.45;437.97;30.89;4.52;18.66;17.09;1116101.08;1843822.53;2905469.22;311545
311547 Catuti;5470;2.88;340.82;51.08;5.19;26.39;3.27;830208.61;1254359.66;1864291.56;311547
311550 Caxambu;21432;13.24;261.17;46.82;4.23;6.83;4.15;1554673.82;4035074.87;5597385.15;311550
311560 Cedro do Abaeté;1206;2.15;1234.41;40.79;6.57;19.58;0.43;286767.07;1215979.19;1488695.95;311560
311570 Central de Minas;6835;3.85;373.62;57.08;1.11;3.15;2.44;835007.07;1395707.01;2553671.32;311570
311580 Centralina;10555;4.51;306.21;61.19;4.85;6.26;1.96;1087602.01;1927052.22;3232033.05;311580
311590 Chácara;2763;2.3;560.28;59.03;4.86;10.03;6.09;267273.99;1289439.9;1548061.84;311590
311600 Chalé;5597;1.81;300.19;32.85;12.4;3.17;6.45;456311.75;1062623.9;1680141.13;311600
311610 Chapada do Norte;16018;6.54;287.92;46.71;13.27;7.54;9.74;1441338.25;2950137.0;4611885.88;311610
311615 Chapada Gaúcha;11371;4.82;297.29;56.27;1.54;8.01;3.14;1013274.18;2339312.62;3380475.62;311615
311620 Chiador;2972;41.4;741.73;50.31;10.94;12.17;3.75;320547.12;1870787.55;2204422.94;311620
311630 Cipotânea;6809;2.29;394.48;52.61;5.52;6.87;8.18;1356574.53;1671379.49;2686010.68;311630
311640 Claraval;4451;2.64;366.98;55.05;3.23;14.51;8.18;488823.97;1164560.87;1633405.88;311640
311650 Claro dos Poçơes;8385;3.39;321.19;51.29;0.71;6.42;14.8;1162076.34;1492330.07;2693211.02;311650
311660 Cláudio;25935;9.89;290.82;43.09;0.9;11.06;4.57;2074386.09;5131646.46;7542522.72;311660
311670 Coimbra;7214;1.8;286.87;43.89;1.43;28.15;8.17;626725.96;1343479.95;2069461.09;311670
311680 Coluna;9569;2.11;324.39;56.11;1.33;21.17;1.34;1195680.01;1818692.73;3104073.25;311680
311690 Comendador Gomes;3253;5.18;481.02;38.03;6.1;22.2;2.9;325665.3;1340806.44;1564759.64;311690
311700 Comercinho;8639;5.05;290.36;40.13;13.36;21.28;11.16;1073159.35;1427923.0;2508458.8;311700
311710 Conceiçăo da Aparecida;10772;4.0;396.88;41.36;8.61;36.54;10.67;959511.85;2860175.27;4275227.91;311710
311520 Conceiçăo da Barra de Minas;4087;1.94;412.66;62.14;0.91;12.54;4.51;287372.53;1429872.54;1686545.07;311520
311730 Conceiçăo das Alagoas;21940;8.39;399.2;58.42;1.85;6.81;12.33;4114797.95;5383351.46;8758382.38;311730
311720 Conceiçăo das Pedras;2813;2.39;633.02;51.27;4.94;15.64;1.64;316966.81;1434199.86;1780682.24;311720
311740 Conceiçăo de Ipanema;4546;1.43;391.4;37.86;4.88;19.93;9.56;384941.12;1291189.62;1779318.12;311740
311750 Conceiçăo do Mato Dentro;18531;21.74;288.06;35.77;0.33;10.01;12.49;1137864.7;3798059.92;5338040.63;311750
311760 Conceiçăo do Pará;4867;9.45;606.02;60.15;2.89;9.89;6.6;462676.99;2234205.44;2949521.32;311760
311770 Conceiçăo do Rio Verde;13246;6.4;228.4;43.33;7.37;40.05;2.28;584358.16;2280128.14;3025447.57;311770
311780 Conceiçăo dos Ouros;10868;2.83;284.05;38.47;6.5;17.4;13.15;967165.65;2160704.27;3087004.42;311780
311783 Cônego Marinho;6440;3.52;460.71;37.18;0.69;5.25;11.88;1000602.09;1407236.67;2966948.67;311783
311787 Confins;6073;10.69;490.54;61.61;2.56;9.92;1.84;581135.74;2334214.63;2979062.13;311787
311790 Congonhal;10267;5.83;331.53;65.25;6.28;4.29;6.66;452623.91;2933742.2;3403775.86;311790
311800 Congonhas;48723;18.62;700.8;69.08;3.54;15.26;3.59;6358409.86;26665454.65;34145079.37;311800
311810 Congonhas do Norte;5341;4.38;368.19;57.66;0.67;4.47;13.96;762896.93;1016632.55;1966486.98;311810
311820 Conquista;6924;4.94;429.53;56.62;3.67;8.63;4.25;814042.83;2354941.54;2974072.4;311820
311830 Conselheiro Lafaiete;114577;10.98;385.79;48.7;3.25;38.32;6.17;22700526.79;18757766.14;44202250.63;311830
311840 Conselheiro Pena;22540;6.97;231.36;33.46;1.55;17.31;2.05;2361743.27;3103866.0;5214939.93;311840
311850 Consolaçăo;1761;1.62;798.98;42.09;10.33;14.45;10.46;283178.26;1115874.58;1407002.31;311850
311860 Contagem;625390;19.0;369.34;68.33;2.02;21.24;1.82;92575286.36;131678268.1;230980623.92;311860
311870 Coqueiral;9755;4.04;286.69;71.52;0.51;2.42;3.84;1056398.98;1538245.79;2796651.7;311870
311880 Coraçăo de Jesus;27111;3.14;377.19;35.64;7.55;6.27;9.83;6265657.73;3288498.77;10225941.15;311880
311890 Cordisburgo;9463;3.78;260.36;63.13;1.27;4.58;3.84;722661.26;1264317.74;2463793.18;311890
311900 Cordislândia;3756;3.32;457.1;59.38;4.08;10.11;4.72;403171.76;1278515.25;1716873.59;311900
311910 Corinto;23060;9.96;290.92;54.23;1.15;11.05;6.56;1581180.3;3872458.15;6708627.17;311910
311920 Coroaci;11132;5.85;311.92;56.32;3.54;7.53;13.18;1143341.28;1565106.74;3472287.7;311920
311930 Coromandel;28293;6.88;315.03;64.67;1.55;15.77;4.29;3368399.75;5585920.62;8913174.24;311930
311940 Coronel Fabriciano;105042;13.44;158.42;63.52;1.88;24.01;1.7;5625715.49;11309227.16;16640665.35;311940
311950 Coronel Murta;9418;1.97;291.75;43.39;2.02;21.82;8.88;1169636.55;1347568.11;2747742.54;311950
311960 Coronel Pacheco;2424;5.72;696.95;47.59;7.99;8.2;0.62;246381.05;1313097.72;1689404.07;311960
311970 Coronel Xavier Chaves;3310;3.33;539.58;57.11;6.17;14.12;5.04;388286.49;1380803.67;1786025.96;311970
311980 Córrego Danta;3476;3.23;398.89;44.99;2.29;21.17;1.72;282930.4;1183094.2;1386528.2;311980
311990 Córrego do Bom Jesus;3835;2.18;414.53;51.31;8.54;6.94;8.32;690383.86;1247299.91;1589741.31;311990
311995 Córrego Fundo;5937;3.5;457.12;54.3;0.29;7.47;4.89;501081.91;2160772.65;2713920.02;311995
312000 Córrego Novo;3151;5.27;495.76;48.59;0.52;14.19;2.65;376397.8;1221219.88;1562146.04;312000
312010 Couto de Magalhăes de Minas;4563;3.88;351.72;55.51;0.57;2.83;2.95;496708.52;1437324.74;1604890.97;312010
312015 Crisólita;5942;3.22;349.77;42.33;1.99;10.94;0.6;821227.83;1357615.13;2078352.64;312015
312020 Cristais;11270;3.78;386.99;51.88;1.71;21.92;13.31;1168963.21;3019217.82;4361356.55;312020
312030 Cristália;5973;1.41;343.43;24.67;8.28;20.92;7.68;782060.67;1174150.39;2051325.92;312030
312040 Cristiano Otoni;5038;4.19;360.71;61.01;18.68;5.08;4.37;260518.62;1393376.25;1817279.18;312040
312050 Cristina;11481;3.56;281.08;43.46;0.71;3.03;2.85;1039074.97;1877585.25;3227115.27;312050
312060 Crucilândia;4785;3.53;358.39;73.56;2.01;4.38;4.48;463523.89;1251373.91;1714897.8;312060
312070 Cruzeiro da Fortaleza;3894;2.87;568.07;60.85;0.94;15.13;0.87;381448.3;1620584.61;2212057.42;312070
312080 Cruzília;15371;5.57;303.76;40.12;4.21;8.02;6.57;1766728.56;2475159.07;4669035.21;312080
312083 Cuparaque;4558;4.67;384.03;56.47;2.19;6.67;10.62;828526.03;974291.38;1750399.24;312083
312087 Curral de Dentro;7370;2.8;346.28;38.13;2.56;15.35;8.97;1279530.12;1373851.05;2552100.62;312087
312090 Curvelo;75066;11.66;265.11;46.08;1.64;31.21;2.19;6377262.76;13973655.45;19900435.97;312090
312100 Datas;5699;2.18;409.48;30.42;0.8;2.65;8.39;782588.92;1488095.44;2333646.49;312100
312110 Delfim Moreira;8035;13.41;311.01;40.76;2.17;8.36;9.09;632843.37;1764479.03;2498977.52;312110
312120 Delfinópolis;6951;4.11;780.01;64.07;2.82;10.93;6.52;676613.73;3840799.05;5421856.12;312120
312125 Delta;7209;8.17;505.32;54.41;1.43;6.06;1.64;645724.82;2807209.47;3642824.57;312125
312130 Descoberto;5140;0.87;391.67;43.14;3.29;20.34;11.46;375769.48;1242898.24;2013174.11;312130
312140 Desterro de Entre Rios;7175;3.9;326.84;40.12;2.02;8.47;6.99;806894.7;1378260.05;2345041.35;312140
312150 Desterro do Melo;3302;1.55;522.61;65.31;2.14;7.32;11.69;347453.87;1161103.12;1725654.85;312150
312160 Diamantina;46374;8.52;259.38;61.18;7.62;20.98;4.63;5508256.67;5141061.33;12028396.36;312160
312170 Diogo de Vasconcelos;4067;1.59;537.53;36.5;0.6;27.69;13.96;491358.88;1094597.14;2186127.83;312170
312180 Dionísio;10583;6.59;217.99;33.82;1.25;7.45;2.26;672577.8;1704086.0;2307019.61;312180
312190 Divinésia;3404;2.64;382.69;68.26;1.2;10.19;0.0;313311.86;1067474.61;1302660.1;312190
312200 Divino;20118;3.69;317.77;38.21;4.64;12.03;4.17;1267175.9;4271676.03;6392828.35;312200
312210 Divino das Laranjeiras;5092;3.22;392.04;56.33;0.88;4.5;0.98;579798.66;1266343.97;1996284.35;312210
312220 Divinolândia de Minas;7029;3.77;323.18;42.83;1.49;5.41;19.63;320320.88;1671264.22;2271663.95;312220
312230 Divinópolis;216100;15.23;522.07;43.23;2.76;35.33;6.74;77535723.89;42037389.04;112818266.28;312230
312235 Divisa Alegre;6226;2.94;258.52;38.29;6.36;3.36;1.15;515982.25;1092436.12;1609524.74;312235
312240 Divisa Nova;5823;2.59;323.28;30.59;6.65;3.32;7.52;314886.34;1359648.65;1882468.21;312240
312245 Divisópolis;8462;3.96;278.32;33.77;4.34;3.97;11.72;1039424.4;1156969.15;2355118.6;312245
312247 Dom Bosco;3839;11.57;484.82;57.64;3.48;10.91;6.61;346468.78;1468380.7;1861226.35;312247
312250 Dom Cavati;5811;3.33;403.7;49.96;0.48;13.75;6.96;617180.22;1387919.48;2345876.81;312250
312260 Dom Joaquim;4640;6.55;442.48;58.28;1.39;4.11;8.97;885067.55;1113240.3;2053085.95;312260
312270 Dom Silvério;5482;2.77;372.41;46.77;5.68;12.23;14.35;664978.44;1392229.03;2041560.39;312270
312280 Dom Viçoso;3101;1.11;579.16;36.33;3.32;25.27;9.35;375490.13;1388698.69;1795961.35;312280
312290 Dona Eusébia;5818;2.42;270.2;59.42;6.31;5.27;5.07;562914.81;1021803.35;1572036.25;312290
312300 Dores de Campos;9822;4.42;244.13;61.84;1.91;7.19;2.14;651166.01;1727141.44;2397889.25;312300
312310 Dores de Guanhăes;5749;6.93;344.41;61.69;2.21;8.11;3.63;633749.7;1248344.41;1979999.48;312310
312320 Dores do Indaiá;14370;5.96;240.85;48.92;12.95;20.9;5.43;911882.3;2111195.18;3460986.07;312320
312330 Dores do Turvo;4675;2.13;329.24;43.77;15.96;18.22;3.61;304130.72;1235055.85;1539186.57;312330
312340 Doresópolis;1574;2.49;918.59;53.74;1.25;4.95;9.7;343023.51;994896.88;1445854.84;312340
312350 Douradoquara;1931;1.7;647.69;42.12;8.24;12.77;0.66;133086.05;1096832.85;1250692.35;312350
312352 Durandé;7140;1.97;432.51;60.03;3.29;5.36;12.27;1135032.65;1687975.41;3088112.82;312352
312360 Elói Mendes;25532;9.6;393.52;57.25;9.25;13.94;4.42;1160231.0;8275484.0;10047299.0;312360
312370 Engenheiro Caldas;10911;3.29;250.15;47.73;0.79;7.98;8.77;1538475.71;1428220.83;2729403.7;312370
312380 Engenheiro Navarro;7317;12.29;341.99;51.16;2.09;3.3;3.15;972787.26;1335841.32;2502348.03;312380
312385 Entre Folhas;5073;1.82;394.51;61.65;4.75;14.98;2.39;731106.37;1282548.31;2001329.99;312385
312390 Entre Rios de Minas;14537;3.86;281.63;48.41;1.8;29.85;8.96;1244245.06;2892704.0;4093984.94;312390
312400 Ervália;18858;3.42;275.09;57.27;0.1;14.89;10.85;1829603.63;2807398.16;5187717.45;312400
312410 Esmeraldas;59416;14.23;245.06;62.79;2.67;3.56;4.45;5508230.81;8551598.39;14560281.72;312410
312420 Espera Feliz;21616;3.68;282.81;44.11;0.02;12.67;7.53;2531093.93;3124376.75;6113319.64;312420
312430 Espinosa;32457;4.26;239.07;45.5;1.31;5.14;5.65;4280643.42;3479952.3;7759655.83;312430
312440 Espírito Santo do Dourado;4481;3.3;409.2;60.78;8.73;8.08;0.7;451201.46;1441582.97;1833630.46;312440
312450 Estiva;11425;6.64;247.99;56.17;4.78;4.98;5.04;696153.04;1912455.23;2833265.75;312450
312460 Estrela Dalva;2535;3.93;618.86;44.44;4.0;10.15;0.8;550583.87;1253889.62;1568816.86;312460
312470 Estrela do Indaiá;3788;4.18;541.47;76.0;1.35;4.5;2.31;349619.36;1548175.28;2051089.65;312470
312480 Estrela do Sul;7435;7.53;316.85;67.55;1.53;6.07;0.93;444101.07;1988172.74;2355749.34;312480
312490 Eugenópolis;10773;2.2;302.96;49.34;3.05;14.12;12.49;1128880.45;1960765.64;3263795.58;312490
312500 Ewbank da Câmara;3686;9.9;705.39;39.31;7.43;8.73;32.3;953476.43;994909.69;2600085.79;312500
312510 Extrema;27156;7.96;550.79;70.59;4.34;9.01;9.29;3563830.67;11505667.46;14957224.36;312510
312520 Fama;2252;2.24;610.01;50.34;16.56;9.68;2.08;278557.42;1129105.43;1373747.57;312520
312530 Faria Lemos;3730;4.8;368.82;39.95;3.82;15.8;5.63;416547.32;991725.08;1375679.99;312530
312540 Felício dos Santos;5873;2.96;353.53;50.82;2.03;11.89;3.98;847184.98;1124443.99;2076277.89;312540
312560 Felisburgo;7021;3.78;299.67;40.8;4.13;7.22;3.81;657968.17;1052524.46;2103989.7;312560
312570 Felixlândia;14287;4.68;328.23;62.13;0.7;14.74;6.74;1284915.85;2250483.76;4689394.69;312570
312580 Fernandes Tourinho;2716;2.08;502.27;66.71;1.82;13.87;0.93;254012.68;1098247.92;1364162.36;312580
312590 Ferros;11534;5.01;274.17;40.89;1.98;15.79;1.3;1126406.87;1646407.19;3162241.72;312590
312595 Fervedouro;10755;4.09;386.51;56.31;2.1;14.13;11.02;1402738.17;2499412.02;4156874.34;312595
312600 Florestal;6203;7.09;382.59;66.69;1.89;7.14;12.73;324793.11;1719005.47;2373235.31;312600
312610 Formiga;67177;10.05;265.78;59.71;2.73;19.3;5.01;6701056.26;10580109.83;17854400.77;312610
312620 Formoso;6858;4.25;339.02;51.76;3.56;1.83;3.68;688230.24;1387855.17;2325023.72;312620
312630 Fortaleza de Minas;3992;5.93;994.34;68.41;1.39;15.91;0.62;299026.86;3481631.57;3969411.23;312630
312640 Fortuna de Minas;2527;2.08;632.49;42.62;2.41;7.76;3.69;264744.95;1189251.27;1598296.26;312640
312650 Francisco Badaró;10606;4.28;273.52;39.68;1.04;10.17;11.06;1655048.67;1296281.07;2900985.27;312650
312660 Francisco Dumont;4990;6.28;441.64;36.84;3.59;9.14;6.28;855220.75;1241627.93;2203804.08;312660
312670 Francisco Sá;25994;5.15;359.82;41.0;3.45;4.11;8.0;5412976.35;3372041.66;9353170.76;312670
312675 Franciscópolis;5663;2.95;387.28;22.07;16.78;3.99;10.26;812676.89;1447533.45;2193165.29;312675
312680 Frei Gaspar;6657;1.25;281.07;52.77;5.66;20.72;4.67;783009.61;1050980.08;1871067.44;312680
312690 Frei Inocêncio;9342;5.79;417.93;26.43;4.48;43.57;11.36;1415071.96;1677081.81;3904334.6;312690
312695 Frei Lagonegro;3492;1.68;500.05;51.79;4.36;6.41;0.85;294937.23;1396250.98;1746180.98;312695
312700 Fronteira;15705;6.48;509.94;64.83;3.44;7.6;8.32;872259.0;6672984.44;8008677.48;312700
312705 Fronteira dos Vales;4976;5.41;448.97;29.67;8.54;36.17;3.99;691755.42;1225178.71;2234059.11;312705
312707 Fruta de Leite;6429;4.16;369.69;42.49;2.93;31.54;2.79;1007927.7;1184973.41;2376765.25;312707
312710 Frutal;54819;9.73;439.52;60.73;3.47;18.42;4.5;9985392.28;14656240.36;24093969.77;312710
312720 Funilândia;3856;3.33;516.22;71.01;0.04;2.24;6.86;594742.19;1297623.02;1990534.63;312720
312730 Galiléia;7563;5.07;258.34;43.88;11.41;15.32;4.09;538023.44;1135684.32;1953846.24;312730
312733 Gameleiras;5400;2.09;425.47;41.51;8.48;5.76;7.83;1201298.37;1354441.42;2297525.07;312733
312735 Glaucilândia;3065;2.38;465.25;33.71;10.22;6.76;16.31;581233.89;910531.61;1425992.41;312735
312737 Goiabeira;3250;3.17;468.39;40.35;0.36;6.98;9.47;346193.74;1176060.16;1522253.9;312737
312738 Goianá;3849;3.82;480.5;55.63;4.7;9.72;0.58;286558.98;1610075.48;1849437.27;312738
312740 Gonçalves;4453;4.46;405.32;60.13;1.77;13.85;10.68;521522.99;1355823.49;1804886.66;312740
312750 Gonzaga;5782;9.1;378.17;57.5;0.05;7.84;10.88;714021.98;1472540.75;2186562.73;312750
312760 Gouveia;11932;3.2;312.57;51.44;0.26;3.35;7.56;1369035.18;2124638.8;3729588.13;312760
312770 Governador Valadares;263278;17.86;449.49;60.56;1.24;25.15;2.08;67733125.81;35274378.24;118342056.88;312770
312780 Grăo Mogol;15174;4.41;350.87;34.4;2.49;19.66;6.88;1792376.06;3424675.02;5324084.95;312780
312790 Grupiara;1479;1.59;1200.84;49.6;9.22;11.18;8.24;273235.45;1478675.38;1776046.98;312790
312800 Guanhăes;30645;9.3;282.33;46.01;1.69;12.92;3.19;4116733.72;4443323.59;8652018.32;312800
312810 Guapé;13477;4.67;278.99;49.76;0.19;5.79;8.66;1003149.21;2017348.12;3759985.06;312810
312820 Guaraciaba;10819;2.12;280.32;54.39;2.01;8.91;7.41;1171834.53;1623650.15;3032783.59;312820
312825 Guaraciama;4728;2.34;418.93;45.27;1.08;2.96;6.07;576563.61;1290314.08;1980711.64;312825
312830 Guaranésia;18637;8.2;377.43;40.92;1.52;17.17;5.68;1386596.29;5807249.9;7034167.6;312830
312840 Guarani;10048;6.34;258.21;59.28;6.58;8.5;6.43;931188.84;1580888.19;2594543.83;312840
312850 Guarará;4112;3.1;445.87;41.94;2.6;11.96;3.7;433231.89;1231276.46;1833398.37;312850
312860 Guarda-Mor;6782;2.4;513.54;70.42;1.84;5.03;2.57;1070722.78;2571374.84;3482795.77;312860
312870 Guaxupé;49724;12.85;243.36;61.79;5.17;21.03;0.8;2719567.08;9449577.23;12100844.3;312870
312880 Guidoval;7535;4.2;275.19;43.12;2.35;9.45;2.56;954530.14;1167621.23;2073531.09;312880
312890 Guimarânia;7324;3.1;360.38;61.41;1.37;17.03;2.7;990887.15;1463291.68;2639419.54;312890
312900 Guiricema;9112;4.39;255.75;69.2;15.57;3.42;3.31;826630.37;1479512.07;2330381.47;312900
312910 Gurinhată;6233;5.97;414.24;58.3;1.9;4.48;8.11;764035.46;1806026.51;2581976.5;312910
312920 Heliodora;6288;3.95;375.96;78.01;3.25;3.4;3.06;392218.48;1765413.97;2364033.13;312920
312930 Iapu;11500;3.78;336.02;52.63;2.23;4.26;10.44;1565136.26;1528326.63;3864242.21;312930
312940 Ibertioga;5209;2.19;569.78;49.63;2.34;37.2;3.61;1736543.45;1400544.54;2967976.44;312940
312950 Ibiá;23068;12.08;405.31;35.86;0.84;17.15;5.69;3115157.06;5820907.69;9349627.39;312950
312960 Ibiaí;7911;4.52;307.93;33.62;4.64;8.27;9.64;905103.03;1273925.55;2436000.26;312960
312965 Ibiracatu;5933;3.42;423.82;50.15;3.18;11.12;6.2;993443.88;1683532.68;2514548.32;312965
312970 Ibiraci;11599;4.59;502.04;66.7;1.31;16.38;5.62;723159.99;4486813.1;5823212.53;312970
312980 Ibirité;157441;10.37;370.34;71.34;9.63;3.26;7.59;21915090.2;39090305.54;58307149.54;312980
312990 Ibitiúra de Minas;3516;1.84;450.06;64.46;2.74;5.42;0.53;201626.04;1246509.41;1582413.08;312990
313000 Ibituruna;2945;1.72;584.13;55.98;1.25;6.49;1.04;232503.79;1495747.26;1720251.05;313000
313005 Icaraí de Minas;10934;3.85;288.33;28.18;2.76;3.3;12.87;1561817.35;1636338.23;3152568.45;313005
313010 Igarapé;33768;13.77;286.58;60.79;4.24;11.94;5.93;2107620.21;6704681.08;9677402.07;313010
313020 Igaratinga;9042;7.68;342.8;65.98;1.88;7.54;8.69;895840.91;2163075.81;3099629.71;313020
313030 Iguatama;7734;3.17;603.11;24.15;2.38;48.6;2.4;1246990.4;3300258.64;4664485.63;313030
313040 Ijaci;6032;7.44;550.8;67.28;8.97;4.71;4.73;518976.77;2785749.03;3322408.52;313040
313050 Ilicínea;11831;3.37;356.55;44.55;3.51;3.96;10.74;1540368.71;2354314.48;4218330.12;313050
313055 Imbé de Minas;6650;3.76;337.75;60.95;0.59;14.36;5.65;825814.54;1238967.0;2246048.15;313055
313060 Inconfidentes;7694;7.45;250.29;62.25;5.77;4.61;0.52;508935.75;1502448.93;1925700.95;313060
313065 Indaiabira;7753;2.85;381.68;30.62;1.3;11.35;13.02;1224745.27;1056341.06;2959201.5;313065
313070 Indianópolis;6668;3.63;568.85;74.04;1.94;5.87;3.18;316532.96;3189789.75;3793093.95;313070
313080 Ingaí;2596;2.36;768.57;58.64;5.0;4.11;13.97;237608.68;1316386.72;1995211.72;313080
313090 Inhapim;24953;6.03;287.99;24.18;12.62;7.96;2.15;2879467.5;2861242.53;7186260.94;313090
313100 Inhaúma;5568;6.2;435.85;46.43;12.03;4.1;3.39;539980.26;1565154.73;2426835.69;313100
313110 Inimutaba;6714;2.68;351.01;48.32;1.02;7.88;6.85;759658.79;1237453.96;2356694.69;313110
313115 Ipaba;15421;4.39;259.56;62.23;1.19;6.43;8.51;1403071.96;2046271.27;4002718.91;313115
313120 Ipanema;17909;10.5;256.45;60.03;2.98;7.3;5.28;1573147.08;2947218.38;4592815.8;313120
313130 Ipatinga;244509;26.17;669.12;51.44;1.58;34.29;0.17;80834449.33;90394955.45;163604792.36;313130
313140 Ipiaçu;4374;2.56;406.98;33.4;4.7;30.28;5.29;232770.04;1543192.93;1780139.86;313140
313150 Ipuiúna;9550;5.46;348.7;43.89;3.84;4.44;18.62;571076.2;1956274.0;3330130.98;313150
313160 Iraí de Minas;6606;3.07;404.57;70.11;2.97;8.81;3.34;444409.61;2237420.27;2672600.92;313160
313170 Itabira;110414;12.23;537.58;40.39;3.92;47.37;0.85;27552220.11;37547984.89;59356701.82;313170
313180 Itabirinha;10823;4.0;297.67;49.65;3.63;6.04;18.76;1477733.59;1451734.18;3221689.37;313180
313190 Itabirito;43818;9.26;506.78;79.96;4.91;12.04;0.91;5236016.24;17441472.79;22206176.62;313190
313200 Itacambira;5311;10.04;357.83;20.31;3.76;8.79;4.16;781468.68;1293633.44;1900449.89;313200
313210 Itacarambi;18259;1.64;382.1;26.76;2.81;43.6;5.16;4029897.35;2881369.24;6976696.38;313210
313220 Itaguara;12955;9.33;308.85;60.64;0.31;7.07;1.85;1182323.1;2917658.14;4001170.33;313220
313230 Itaipé;12074;2.3;282.96;51.55;0.19;23.0;6.34;1463137.75;1496835.97;3416510.75;313230
