Munic-BR;Populaçăo;1.1_%R.Líquida_Total;2.1_D.Total_Saúde/Hab;2.2_%D.Pessoal/D.Total;2.3_%D.com_Medicamentos;2.4_%D.Serv.Terc/D.Total;2.5_%D.Invest/D.Total;R.Transf.SUS;D.R.Próprios;D.Total_Saúde;cod_municipio
420660 Guarujá do Sul;4941;5.27;504.62;49.93;8.84;13.69;5.26;741257.29;1842078.52;2493333.84;420660
420665 Guatambú;4676;5.58;700.02;54.44;12.38;14.05;4.18;785072.1;2511246.25;3273274.14;420665
420670 Herval d'Oeste;21420;6.01;401.83;64.7;3.82;17.03;6.84;2635254.7;5295815.15;8607093.58;420670
420675 Ibiam;1944;3.23;1072.84;55.48;6.64;20.9;8.6;269362.58;1756477.8;2085610.29;420675
420680 Ibicaré;3341;3.47;817.7;38.18;25.48;18.9;7.42;540300.92;2248992.78;2731922.09;420680
420690 Ibirama;17561;9.34;433.64;63.28;4.5;12.61;1.39;3464192.57;4182253.82;7615066.35;420690
420700 Içara;49238;12.4;520.33;65.28;3.08;7.01;7.11;9248796.98;15120025.71;25620196.56;420700
420710 Ilhota;12624;7.19;397.97;71.35;6.09;6.14;4.91;1786689.42;3044493.56;5024028.5;420710
420720 Imaruí;11411;1.78;399.29;46.49;14.6;6.78;6.84;2364913.28;1645002.09;4556272.45;420720
420730 Imbituba;40845;19.83;408.61;51.64;5.07;19.9;5.75;6910300.7;9299296.72;16689814.5;420730
420740 Imbuia;5777;8.67;556.01;52.92;10.05;8.83;7.49;777046.97;2103651.68;3212067.44;420740
420750 Indaial;57068;13.6;367.14;57.35;4.06;16.99;5.04;5744274.28;14454488.76;20951771.01;420750
420757 Iomerê;2768;3.57;1049.71;52.56;3.93;23.07;3.55;747394.63;2293651.11;2905604.56;420757
420760 Ipira;4699;4.06;517.66;57.43;5.86;9.3;1.57;804847.24;1777844.17;2432485.03;420760
420765 Iporă do Oeste;8490;6.85;597.18;34.45;5.57;2.95;37.38;1822060.98;2980383.23;5070069.76;420765
420768 Ipuaçu;6901;3.53;626.95;46.96;10.74;17.06;4.66;1480662.41;2917627.74;4326591.54;420768
420770 Ipumirim;7268;5.61;720.06;46.74;6.27;32.28;5.97;1362118.7;3715367.09;5233432.32;420770
420775 Iraceminha;4202;4.15;640.1;50.26;3.53;15.97;14.96;1052821.63;1685836.34;2689680.56;420775
420780 Irani;9656;4.94;416.26;50.48;7.01;21.79;6.8;2107274.09;2370476.55;4019449.77;420780
420785 Irati;2067;0.94;836.75;52.85;2.89;24.83;4.51;354654.19;1375603.55;1729560.81;420785
420790 Irineópolis;10556;4.9;574.84;60.95;3.35;11.61;9.07;2187551.79;3618529.37;6067990.06;420790
420800 Itá;6375;5.56;994.42;40.24;11.77;31.43;1.1;1296669.64;4789883.94;6339401.07;420800
420810 Itaiópolis;20485;5.23;530.06;71.2;3.0;10.38;5.16;5243156.19;5836445.5;10858325.0;420810
420820 Itajaí;188791;16.63;800.2;47.3;2.63;44.5;1.95;78627288.16;75674137.41;151070884.45;420820
420830 Itapema;48807;42.02;475.83;51.15;3.05;18.84;18.6;7122746.53;14170223.16;23223704.53;420830
420840 Itapiranga;15623;7.54;440.1;66.17;7.41;18.51;4.89;2780903.43;4669729.04;6875677.17;420840
420845 Itapoá;15658;22.14;573.14;77.34;2.87;7.34;2.49;2146109.19;5957806.75;8974161.31;420845
420850 Ituporanga;22667;13.68;346.25;53.74;4.36;15.21;2.63;3583943.14;4844678.21;7848500.48;420850
420860 Jaborá;4018;3.29;861.92;50.8;14.14;10.28;8.17;694544.36;2755554.62;3463207.85;420860
420870 Jacinto Machado;10562;3.29;378.78;45.85;13.32;2.9;13.74;1055581.32;2945133.39;4000714.71;420870
420880 Jaguaruna;17695;11.63;357.66;52.97;11.05;9.22;7.63;2427531.14;3098601.23;6328815.6;420880
420890 Jaraguá do Sul;148353;12.04;627.81;39.5;3.34;8.0;2.02;42065642.56;52516770.54;93138135.1;420890
420895 Jardinópolis;1732;1.72;1162.23;45.37;7.6;10.27;22.12;673336.77;1376639.09;2012983.78;420895
420900 Joaçaba;27467;15.82;439.54;57.4;5.91;20.22;4.53;4637079.64;8501247.59;12072906.98;420900
420910 Joinville;526338;18.76;740.47;55.34;4.99;25.21;1.53;150483234.57;203034532.56;389736425.77;420910
420915 José Boiteux;4741;2.89;522.83;59.28;2.31;15.41;8.88;692390.42;1345218.4;2478735.39;420915
420917 Jupiá;2138;2.95;1006.81;51.63;4.75;13.15;11.29;736920.98;1474656.61;2152569.13;420917
420920 Lacerdópolis;2203;2.43;1017.55;53.1;20.87;15.19;1.95;297911.86;1928903.25;2241667.35;420920
420930 Lages;156604;11.91;526.74;33.22;1.84;41.53;5.6;52128588.59;27075615.77;82489553.23;420930
420940 Laguna;42750;21.47;469.21;55.36;2.47;29.45;4.95;11401023.77;9295590.1;20058593.12;420940
420945 Lajeado Grande;1478;2.09;1410.71;54.51;6.92;12.07;4.84;413596.57;1701088.97;2085034.87;420945
420950 Laurentino;6147;4.9;375.55;63.42;2.83;13.59;2.85;740454.04;1505955.05;2308491.28;420950
420960 Lauro Muller;14483;6.74;552.32;42.58;3.46;6.01;15.11;5563046.04;7405711.51;7999289.46;420960
420970 Lebon Régis;11862;2.92;394.91;53.97;4.09;17.67;7.47;1958554.35;3125753.62;4684390.63;420970
420980 Leoberto Leal;3309;2.35;803.78;61.62;2.39;10.05;11.3;696293.44;1823497.48;2659700.59;420980
420985 Lindóia do Sul;4622;3.72;702.65;34.13;4.9;33.42;16.98;802630.88;2294124.87;3247655.05;420985
420990 Lontras;10526;6.85;343.92;66.71;5.3;15.75;0.03;1441069.91;2378939.73;3620133.97;420990
421000 Luiz Alves;10811;4.32;471.75;57.59;2.47;19.42;1.24;1897982.94;3012223.34;5100141.12;421000
421003 Luzerna;5605;6.26;471.27;55.94;7.88;14.01;11.01;859007.55;1760774.96;2641471.5;421003
421005 Macieira;1815;2.74;1293.86;64.36;4.05;9.63;13.03;616193.37;1822335.08;2348362.61;421005
421010 Mafra;53361;11.89;456.18;58.03;8.08;10.98;7.3;8157380.11;17304296.51;24342228.55;421010
421020 Major Gercino;3300;5.16;640.2;63.25;2.09;10.41;4.67;586374.59;1558888.66;2112660.86;421020
421030 Major Vieira;7566;2.6;470.32;56.91;7.84;4.89;13.09;1356320.61;1881596.69;3558471.84;421030
421040 Maracajá;6535;4.4;479.86;41.29;7.49;2.0;18.17;604375.11;2531500.38;3135875.49;421040
421050 Maravilha;22642;13.63;480.46;50.94;5.58;27.26;0.47;3749701.88;6466520.52;10878472.18;421050
421055 Marema;2136;2.57;1081.11;47.02;12.01;16.52;9.56;627854.72;1759060.46;2309254.61;421055
421060 Massaranduba;14993;7.28;548.7;54.64;3.73;8.16;24.05;1735886.44;5976270.42;8226647.35;421060
421070 Matos Costa;2784;1.5;733.95;49.0;2.67;28.0;6.1;976126.47;1107771.29;2043307.1;421070
421080 Meleiro;6988;4.56;526.19;47.04;4.88;13.63;15.77;1303991.36;2258167.32;3677042.68;421080
421085 Mirim Doce;2477;3.29;714.57;59.25;3.88;6.0;4.34;579493.1;1305135.61;1769985.86;421085
421090 Modelo;4063;4.92;755.67;52.79;6.61;12.13;6.43;1202194.88;1921025.41;3070294.13;421090
421100 Mondaí;10458;6.09;449.81;44.1;10.11;23.61;5.79;1649795.5;3104291.69;4704133.4;421100
421105 Monte Carlo;9381;4.81;594.41;33.15;3.52;42.53;8.63;2503462.96;3294153.37;5576154.66;421105
421110 Monte Castelo;8346;7.68;544.83;59.54;3.46;14.4;10.09;2129436.51;2575010.15;4547161.26;421110
421120 Morro da Fumaça;16364;6.66;408.97;57.98;6.1;11.87;6.27;2140413.25;4670922.76;6692340.59;421120
421125 Morro Grande;2886;2.17;768.4;43.37;9.49;27.63;3.27;349993.22;1867615.14;2217608.36;421125
421130 Navegantes;63764;18.74;362.97;63.32;4.02;13.78;6.2;9795239.91;13140373.98;23144190.96;421130
421140 Nova Erechim;4386;5.67;610.38;35.21;19.71;11.27;9.62;748287.32;1988937.36;2677117.97;421140
421145 Nova Itaberaba;4269;3.7;713.64;41.8;10.51;7.3;4.82;904816.64;2136845.36;3046511.34;421145
421150 Nova Trento;12544;7.02;469.75;74.16;6.68;9.71;1.45;2382485.72;3600435.73;5892545.13;421150
421160 Nova Veneza;13581;6.77;439.4;54.76;6.47;11.76;7.72;1850215.11;3851868.99;5967509.04;421160
421165 Novo Horizonte;2697;2.48;712.28;52.65;1.06;17.46;7.09;407793.82;1462508.62;1921017.54;421165
421170 Orleans;21599;10.16;445.06;55.29;2.97;22.9;2.0;4329399.09;5105491.21;9612852.5;421170
421175 Otacílio Costa;16691;15.27;441.61;57.74;6.63;7.27;4.05;2129751.58;5349415.94;7370952.41;421175
421180 Ouro;7348;4.02;438.84;29.59;8.5;42.25;9.2;568404.72;2559067.68;3224568.88;421180
421185 Ouro Verde;2259;3.21;965.22;58.41;6.66;14.19;14.1;698102.48;1393170.6;2180425.18;421185
421187 Paial;1720;2.68;1325.32;48.85;11.21;16.01;6.36;419604.34;1799102.49;2279544.54;421187
421189 Painel;2351;2.59;833.59;37.56;15.87;15.39;1.2;370692.0;1489413.8;1959759.46;421189
421190 Palhoça;142558;17.41;279.51;67.55;5.11;15.31;3.34;16039359.17;25256908.95;39847064.23;421190
421200 Palma Sola;7699;4.13;479.33;46.12;6.51;27.89;6.09;1977316.38;1859021.05;3690323.42;421200
421205 Palmeira;2410;4.86;753.33;57.66;10.43;18.25;0.63;393212.23;1372336.85;1815531.11;421205
421210 Palmitos;16018;7.45;463.68;64.34;5.05;13.05;7.58;3438053.65;4141516.51;7427263.86;421210
421220 Papanduva;18096;6.69;466.32;55.87;5.39;12.25;9.41;3084966.36;4960098.97;8438612.86;421220
421223 Paraíso;3972;3.02;608.08;49.81;3.45;26.94;3.1;1060642.53;1684851.3;2415294.55;421223
421225 Passo de Torres;6964;12.05;401.53;51.84;11.42;2.87;9.27;588726.06;2207495.91;2796221.97;421225
421227 Passos Maia;4374;7.82;793.74;61.77;4.44;12.19;10.33;1221563.54;2237997.8;3471826.61;421227
421230 Paulo Lopes;6808;10.9;521.57;63.33;3.77;3.39;13.6;1484437.4;2392822.5;3550860.32;421230
421240 Pedras Grandes;4078;2.67;612.62;59.72;3.91;7.61;19.55;929627.48;1616842.38;2498260.71;421240
421250 Penha;26268;18.99;332.71;66.29;3.52;6.06;6.23;3156041.77;6508916.97;8739534.45;421250
421260 Peritiba;2952;3.14;827.36;45.68;5.43;9.66;8.24;674241.99;1880949.95;2442381.33;421260
421270 Petrolândia;6090;3.17;501.29;52.69;4.84;7.89;7.73;1119879.16;2032780.04;3052828.4;421270
421290 Pinhalzinho;16933;11.87;523.94;59.35;5.2;13.84;4.33;2817383.59;6232534.25;8871820.54;421290
421300 Pinheiro Preto;3190;2.47;836.75;40.67;10.04;23.07;8.29;528290.11;2228936.59;2669226.76;421300
421310 Piratuba;4632;7.56;1273.2;49.44;4.32;10.89;13.17;738425.26;4935391.75;5897441.82;421310
421315 Planalto Alegre;2685;2.82;761.25;41.98;7.69;9.29;12.66;841917.19;1396961.61;2043945.8;421315
421320 Pomerode;28610;11.35;462.88;60.86;0.16;12.74;1.56;4487378.88;9507986.12;13242898.9;421320
421330 Ponte Alta;4853;11.91;483.81;49.77;5.53;17.48;10.51;796464.91;1533155.34;2347921.68;421330
421335 Ponte Alta do Norte;3316;6.09;827.78;45.18;11.29;21.33;5.38;479432.46;2398626.93;2744917.72;421335
421340 Ponte Serrada;11102;6.39;746.31;28.71;3.71;18.77;40.39;2234469.95;3626812.93;8285553.45;421340
421350 Porto Belo;16896;24.31;454.55;60.19;2.02;24.56;3.98;2314024.26;5564824.73;7680011.89;421350
421360 Porto Uniăo;33740;10.43;341.64;70.03;4.27;9.35;2.72;3877893.14;7724298.84;11526950.54;421360
421370 Pouso Redondo;15204;5.84;398.43;50.34;3.81;24.9;3.88;1852384.67;3942585.44;6057723.57;421370
421380 Praia Grande;7265;3.46;434.43;34.11;4.89;6.9;12.49;781963.41;2374138.49;3156101.9;421380
421390 Presidente Castello Branco;1697;2.24;1104.05;54.65;15.54;14.28;6.3;644061.67;1383874.96;1873577.81;421390
421400 Presidente Getúlio;15273;7.0;343.53;57.73;3.93;10.27;2.22;1972609.46;3315750.36;5246786.97;421400
421410 Presidente Nereu;2281;2.4;902.96;45.94;9.25;14.25;9.49;471238.88;1619067.79;2059643.1;421410
421415 Princesa;2780;2.06;639.71;44.94;10.91;20.83;7.63;544887.99;1369710.68;1778396.31;421415
421420 Quilombo;10175;5.0;682.8;36.15;5.99;36.03;4.24;4367084.36;3054628.43;6947534.27;421420
421430 Rancho Queimado;2765;12.31;834.48;61.67;7.02;8.0;8.71;678130.76;1520769.34;2307339.11;421430
421440 Rio das Antas;6146;3.85;579.41;60.9;3.01;12.31;14.74;1204399.47;2391128.09;3561031.74;421440
421450 Rio do Campo;6143;4.77;435.34;52.21;6.5;12.02;3.99;776386.25;1860149.21;2674275.74;421450
421460 Rio do Oeste;7145;6.09;309.62;58.91;3.71;17.26;6.08;549506.98;1626435.28;2212224.73;421460
421480 Rio do Sul;62658;14.76;869.59;20.01;2.31;56.99;0.33;38140658.5;15274045.07;54486850.21;421480
421470 Rio dos Cedros;10488;7.72;403.51;50.53;1.81;19.03;3.49;1398277.83;2983874.63;4232063.09;421470
421490 Rio Fortuna;4466;6.92;625.26;49.87;7.25;12.04;8.57;771690.16;1796520.72;2792425.75;421490
421500 Rio Negrinho;40169;6.95;472.24;52.24;4.6;11.1;1.48;6857019.46;10980008.66;18969266.34;421500
421505 Rio Rufino;2440;2.06;711.79;51.98;8.73;7.38;13.21;639371.79;1219367.92;1736768.37;421505
421507 Riqueza;4789;3.99;513.79;38.52;6.52;28.78;9.71;866368.7;1579532.24;2460521.73;421507
421510 Rodeio;11004;7.99;401.3;60.43;8.25;19.29;0.48;1132418.61;3332087.93;4415952.3;421510
421520 Romelândia;5494;3.39;486.23;59.6;3.64;7.13;7.09;1140637.27;1619737.23;2671359.59;421520
421530 Salete;7402;5.08;448.98;44.26;5.81;12.81;4.68;989724.78;2298313.74;3323349.8;421530
421535 Saltinho;3926;3.66;564.06;51.45;7.92;20.57;6.03;706519.05;1466219.61;2214487.51;421535
421540 Salto Veloso;4361;3.17;737.68;37.63;5.86;33.02;9.57;832717.52;2375444.44;3217028.86;421540
421545 Sangăo;10744;4.08;379.83;58.23;7.87;14.79;5.44;1470392.55;2388958.56;4080886.3;421545
421550 Santa Cecília;15902;13.48;520.94;68.96;6.31;4.64;2.11;1819183.51;6700493.7;8283965.98;421550
421555 Santa Helena;2351;2.12;1034.73;48.66;6.59;22.15;7.28;778880.28;1584623.42;2432650.55;421555
421560 Santa Rosa de Lima;2074;3.09;885.57;46.3;5.19;10.92;8.5;409129.63;1404241.81;1836666.81;421560
421565 Santa Rosa do Sul;8091;4.24;423.89;47.17;9.78;6.55;11.77;996810.46;2432848.61;3429659.07;421565
421567 Santa Terezinha;8756;2.32;361.76;53.86;13.44;12.41;6.88;1389708.6;1784448.72;3167556.72;421567
421568 Santa Terezinha do Progresso;2818;2.09;754.35;41.38;10.15;12.75;10.0;805579.82;1298649.52;2125757.97;421568
421569 Santiago do Sul;1431;2.47;1275.5;30.05;9.42;8.65;21.75;668331.23;1182953.99;1825245.53;421569
421570 Santo Amaro da Imperatriz;20332;11.81;342.0;57.47;5.6;18.64;3.62;2829066.36;3897827.55;6953642.31;421570
421580 Săo Bento do Sul;76215;11.33;541.41;53.62;5.06;32.8;2.09;19829602.76;21864807.91;41263212.71;421580
421575 Săo Bernardino;2676;2.37;782.65;35.24;7.17;17.86;22.88;777085.05;1337957.36;2094363.94;421575
421590 Săo Bonifácio;2977;3.6;733.65;62.45;4.88;5.38;0.3;815568.81;1662947.6;2184085.6;421590
421600 Săo Carlos;10431;6.74;516.23;37.51;4.65;19.02;5.01;2125940.95;3261968.81;5384818.92;421600
421605 Săo Cristovăo do Sul;5089;9.4;563.66;40.9;14.11;13.62;10.5;713030.45;2250158.58;2868457.22;421605
421610 Săo Domingos;9389;5.21;577.69;57.9;8.43;12.9;8.12;2269992.56;3464687.2;5423886.8;421610
421620 Săo Francisco do Sul;44064;18.97;712.63;49.18;3.3;26.2;15.41;7845131.98;17886937.03;31401228.46;421620
421630 Săo Joăo Batista;27982;8.35;353.1;69.26;5.09;8.59;3.2;3626105.78;6089237.26;9880542.12;421630
421635 Săo Joăo do Itaperiú;3477;3.07;713.7;70.35;4.17;9.06;4.86;419529.71;2029613.8;2481524.59;421635
421625 Săo Joăo do Oeste;6074;4.32;665.85;28.36;7.41;11.32;29.51;1008461.65;3003252.69;4044384.1;421625
421640 Săo Joăo do Sul;7035;2.3;429.22;37.37;4.78;3.77;8.1;949806.92;2069726.87;3019533.79;421640
421650 Săo Joaquim;25111;9.13;318.58;49.09;3.98;21.71;0.98;2724918.41;5717166.14;7999945.58;421650
421660 Săo José;215278;25.38;309.87;62.47;6.57;12.76;6.22;19791838.87;43214458.19;66708666.64;421660
421670 Săo José do Cedro;13685;7.02;486.48;57.4;6.4;16.97;9.52;2588827.81;4462346.14;6657518.57;421670
421680 Săo José do Cerrito;9104;6.2;342.93;46.29;8.78;8.54;16.52;1788137.09;1552201.92;3122065.44;421680
421690 Săo Lourenço do Oeste;22062;9.27;427.91;48.87;1.03;11.84;1.89;3400378.81;5806257.44;9440630.77;421690
421700 Săo Ludgero;11357;6.91;443.39;56.05;5.87;11.32;7.02;1392260.39;3818177.84;5035602.34;421700
421710 Săo Martinho;3200;2.93;660.17;50.25;7.47;5.14;16.5;495081.61;1525786.07;2112530.08;421710
421715 Săo Miguel da Boa Vista;1887;2.56;1067.07;38.95;6.37;12.37;22.58;562171.55;1507202.56;2013565.64;421715
421720 Săo Miguel do Oeste;36908;15.29;417.73;54.34;7.21;19.73;9.28;7743740.16;7923659.87;15417579.64;421720
421725 Săo Pedro de Alcântara;4874;9.51;525.72;57.18;12.97;13.89;6.29;651425.87;1657379.59;2562359.56;421725
421730 Saudades;9121;4.96;393.62;34.51;9.24;29.31;5.58;1143072.77;2429003.96;3590225.28;421730
421740 Schroeder;16248;8.27;433.05;63.36;3.23;9.9;14.73;1748122.69;4871913.52;7036242.29;421740
421750 Seara;17005;7.56;541.97;47.13;4.88;32.32;4.47;3873402.7;5512757.36;9216183.0;421750
421755 Serra Alta;3279;3.21;629.63;44.41;3.95;18.8;9.41;419018.32;1603813.94;2064543.3;421755
421760 Siderópolis;13137;6.28;416.15;75.34;7.75;6.93;0.29;2197921.33;3706383.02;5466899.17;421760
421770 Sombrio;27165;9.21;315.1;55.45;12.16;14.03;1.82;3679480.35;4869057.34;8559798.2;421770
421775 Sul Brasil;2714;2.38;742.94;38.38;10.12;13.79;11.89;644280.47;1272175.59;2016328.49;421775
421780 Taió;17412;7.46;433.56;64.89;4.61;14.32;6.0;2281009.69;5431426.01;7549127.49;421780
421790 Tangará;8653;8.31;632.56;55.02;6.65;22.79;4.1;1313246.15;3944271.6;5473565.55;421790
421795 Tigrinhos;1739;2.31;1241.53;52.24;9.09;14.01;13.53;634650.69;1523041.75;2159014.83;421795
421800 Tijucas;32087;10.26;462.0;71.87;4.4;6.92;4.38;4529736.87;9537812.12;14824173.44;421800
421810 Timbé do Sul;5306;3.5;576.36;35.19;5.72;5.89;11.94;1175536.42;1882633.74;3058170.16;421810
421820 Timbó;37894;14.16;528.8;64.87;0.96;17.67;5.46;5848034.29;13983421.82;20038328.15;421820
421825 Timbó Grande;7268;2.26;442.75;41.32;5.29;27.43;0.26;1209356.51;1722009.7;3217907.8;421825
421830 Três Barras;18281;12.79;712.84;43.62;3.12;25.46;8.94;5129455.37;7492431.15;13031438.15;421830
421835 Treviso;3585;4.01;935.28;67.99;6.44;6.81;7.69;962386.9;2592019.28;3352974.81;421835
421840 Treze de Maio;6901;5.94;403.74;48.98;8.88;9.64;6.89;847249.37;1780285.5;2786181.25;421840
421850 Treze Tílias;6568;6.46;610.5;58.8;11.07;17.39;7.36;1214952.91;2794792.94;4009745.85;421850
421860 Trombudo Central;6668;7.03;436.32;52.62;7.75;17.59;1.07;821703.75;2072289.78;2909399.65;421860
421870 Tubarăo;98412;19.08;380.65;55.27;5.63;17.93;8.82;16396085.37;19805500.01;37461014.86;421870
421875 Tunápolis;4612;3.54;592.05;41.01;9.23;5.01;11.33;980924.54;1777674.91;2730540.68;421875
421880 Turvo;12001;6.64;488.25;48.8;1.84;20.76;7.65;1490063.97;4328903.51;5859475.26;421880
421885 Uniăo do Oeste;2838;3.44;827.67;50.64;7.4;13.32;14.91;592992.53;1447595.98;2348929.02;421885
421890 Urubici;10767;7.92;371.87;59.97;8.65;6.21;11.17;1725173.29;2542098.2;4003965.33;421890
421895 Urupema;2476;2.5;850.65;58.52;6.8;6.84;12.15;612488.67;1563729.93;2106205.44;421895
421900 Urussanga;20356;7.4;561.64;51.22;3.6;27.98;3.45;6083491.4;5216408.33;11432740.43;421900
421910 Vargeăo;3533;3.75;779.89;47.95;4.94;9.2;16.01;850343.44;2092024.19;2755354.44;421910
421915 Vargem;2746;4.1;822.94;45.37;9.86;16.64;6.94;521578.97;1528375.64;2259804.74;421915
421917 Vargem Bonita;4738;5.2;945.31;58.96;3.97;17.77;10.31;1129169.99;3481806.31;4478874.56;421917
421920 Vidal Ramos;6284;15.78;569.4;54.39;1.83;9.97;5.05;1071879.44;2411533.59;3578078.42;421920
421930 Videira;48064;11.03;381.95;57.31;6.91;15.37;3.76;5717753.24;13478078.61;18358197.71;421930
421935 Vitor Meireles;5160;2.96;489.37;43.96;4.28;6.56;9.17;818548.75;1513888.82;2525154.04;421935
421940 Witmarsum;3653;3.83;637.93;65.48;4.22;12.47;6.28;846516.13;1503626.18;2330368.67;421940
421950 Xanxerê;45140;15.44;391.08;68.8;6.24;5.92;3.68;5331278.72;13595697.5;17653443.08;421950
421960 Xavantina;4103;3.89;719.25;46.39;5.08;12.97;9.99;936854.91;2128162.62;2951087.95;421960
421970 Xaxim;26145;7.7;585.76;56.95;7.07;23.63;3.44;5009946.97;9038104.33;15314729.51;421970
421985 Zortéa;3046;1.9;758.71;19.0;5.1;50.22;6.38;470373.55;1830528.67;2311038.5;421985
430003 Aceguá;4465;11.27;694.93;57.61;1.72;11.2;0.7;961626.17;2456577.19;3102859.26;430003
430005 Água Santa;3712;4.74;741.78;61.06;5.8;8.01;9.82;530639.45;2219801.61;2753501.06;430005
430010 Agudo;16612;7.01;278.98;55.71;1.14;22.13;3.68;975545.97;3434096.2;4634465.91;430010
430020 Ajuricaba;7187;6.44;552.18;47.66;3.84;12.59;8.61;1312275.46;2655914.9;3968493.06;430020
430030 Alecrim;6828;2.85;435.46;30.64;7.98;11.15;3.7;1227592.46;1740436.64;2973294.94;430030
430040 Alegrete;76644;15.2;402.96;63.75;3.29;9.0;4.69;12202481.15;16896297.18;30884602.64;430040
430045 Alegria;4141;3.65;682.61;64.8;1.78;7.47;12.2;995145.92;1607441.6;2826677.36;430045
430047 Almirante Tamandaré do Sul;2041;9.04;1071.29;48.85;9.89;19.48;6.96;314884.48;1812515.22;2186493.73;430047
430050 Alpestre;7689;7.1;545.68;42.58;2.59;13.66;19.94;2041797.53;2452217.67;4195756.48;430050
430055 Alto Alegre;1805;1.48;1106.97;38.34;0.84;19.51;21.27;478192.63;1277085.32;1998072.44;430055
430057 Alto Feliz;2930;3.72;638.76;47.64;2.95;35.3;1.34;400634.14;1496582.43;1871558.34;430057
430060 Alvorada;197441;9.69;219.16;47.62;4.01;32.23;3.12;17017123.77;29854726.6;43270724.72;430060
430063 Amaral Ferrador;6446;2.79;386.17;48.12;1.24;12.91;0.57;993957.55;1400883.6;2489251.64;430063
430064 Ametista do Sul;7310;2.2;409.51;57.27;1.76;15.78;8.77;853977.38;1425000.0;2993498.38;430064
430066 André da Rocha;1232;5.53;1410.23;44.78;6.22;27.25;8.21;255631.7;1463170.23;1737408.49;430066
430070 Anta Gorda;6035;5.79;427.51;57.56;7.01;10.85;4.93;676531.75;1892207.18;2580027.25;430070
430080 Antônio Prado;12821;8.65;403.36;53.63;4.92;25.09;7.25;1999013.06;3102767.8;5171456.51;430080
430085 Arambaré;3660;15.98;947.02;57.15;4.1;28.8;1.32;672764.9;2741920.31;3466097.43;430085
430087 Araricá;4990;5.12;642.18;64.64;4.43;11.92;13.1;736831.48;2327558.02;3204471.99;430087
430090 Aratiba;6482;9.23;986.27;25.3;11.12;40.23;2.18;663675.59;5692905.95;6392980.05;430090
430100 Arroio do Meio;19060;11.0;451.75;35.24;0.02;39.79;1.91;1241989.03;7157615.96;8610284.17;430100
430107 Arroio do Padre;2756;2.66;781.42;63.04;11.12;6.48;7.55;559473.59;1724330.04;2153592.91;430107
430105 Arroio do Sal;8113;31.66;606.94;82.39;2.97;5.29;5.43;1687598.54;3191387.32;4924072.09;430105
430120 Arroio do Tigre;12774;4.64;334.71;56.18;6.9;5.15;9.94;1937863.92;2470775.26;4275637.37;430120
430110 Arroio dos Ratos;13647;9.86;395.91;21.45;0.95;63.54;2.9;1628138.95;3700209.9;5402974.57;430110
430130 Arroio Grande;18368;9.17;409.69;47.61;4.01;23.16;7.77;1341825.14;6098865.28;7525255.34;430130
430140 Arvorezinha;10220;5.71;369.1;24.84;10.58;45.22;5.58;1101780.19;2207070.18;3772175.82;430140
430150 Augusto Pestana;6990;7.69;546.41;38.23;1.31;31.21;2.75;1567972.66;2632772.64;3819373.65;430150
430155 Áurea;3632;4.41;642.91;37.91;11.66;40.32;2.58;613114.42;1447023.73;2335064.6;430155
430160 Bagé;117090;14.36;336.09;31.59;0.22;43.5;8.62;22791387.97;15678925.62;39353263.22;430160
430163 Balneário Pinhal;11371;20.49;594.59;61.97;3.65;9.45;5.67;3523949.79;3388677.92;6761085.65;430163
430165 Barăo;5793;4.42;427.96;36.26;2.7;6.84;1.72;577686.0;1841440.0;2479171.0;430165
430170 Barăo de Cotegipe;6521;5.58;500.49;27.63;20.4;38.64;6.04;970762.67;2420016.18;3263727.24;430170
430175 Barăo do Triunfo;7072;2.86;457.25;46.84;1.62;30.39;6.42;861769.9;2284377.55;3233656.22;430175
430185 Barra do Guarita;3105;3.74;781.79;54.59;6.34;18.56;8.22;533712.09;1933385.26;2427443.95;430185
430187 Barra do Quaraí;4032;7.09;684.75;43.45;2.02;30.36;11.85;751892.58;2004443.91;2760922.25;430187
430190 Barra do Ribeiro;12682;11.01;333.56;61.01;5.98;12.11;0.06;1104233.65;3223660.23;4230226.83;430190
430192 Barra do Rio Azul;1941;1.33;991.28;45.68;9.49;27.47;11.6;543578.8;1426864.39;1924083.8;430192
430195 Barra Funda;2388;3.45;874.15;56.8;6.11;25.07;0.23;382342.01;1777743.1;2087465.92;430195
430180 Barracăo;5322;6.11;576.74;57.2;5.27;27.62;4.12;936637.64;2027433.54;3069410.39;430180
430200 Barros Cassal;11101;2.93;348.68;50.73;0.37;21.22;4.53;1323880.44;2461702.46;3870719.13;430200
430205 Benjamin Constant do Sul;2244;1.11;878.38;34.26;0.12;32.15;10.39;572924.29;1430539.58;1971089.44;430205
430210 Bento Gonçalves;107075;17.18;659.39;20.29;2.02;38.28;7.65;36384003.18;35905996.17;70604057.84;430210
430215 Boa Vista das Missơes;2103;2.22;1090.55;59.16;3.2;16.81;5.88;713470.52;1732106.78;2293427.63;430215
430220 Boa Vista do Buricá;6573;5.86;489.9;47.09;4.44;19.29;6.76;1359570.63;2079889.52;3220119.96;430220
430222 Boa Vista do Cadeado;2437;3.38;1232.04;44.85;8.38;23.13;12.24;843522.55;2303071.1;3002493.31;430222
430223 Boa Vista do Incra;2447;3.44;1013.41;32.48;0.99;32.78;7.49;590934.98;1983195.71;2479817.0;430223
