Munic-BR;Populaçăo;1.1_%R.Líquida_Total;2.1_D.Total_Saúde/Hab;2.2_%D.Pessoal/D.Total;2.3_%D.com_Medicamentos;2.4_%D.Serv.Terc/D.Total;2.5_%D.Invest/D.Total;R.Transf.SUS;D.R.Próprios;D.Total_Saúde;cod_municipio
420535 Flor do Sertăo;1700;2.78;735.4;34.49;23.52;12.65;4.65;334162.69;1010851.62;1250173.63;420535
420540 Florianópolis;408161;38.42;365.05;66.19;3.69;15.69;3.22;45802977.4;94588623.97;148998776.79;420540
420543 Formosa do Sul;2683;2.94;524.03;52.28;5.61;14.13;8.85;422470.28;915707.68;1405961.19;420543
420545 Forquilhinha;21928;7.79;285.21;72.41;4.56;6.64;9.06;1411389.07;4873852.13;6254061.85;420545
420550 Fraiburgo;36469;8.89;207.81;49.86;7.37;23.26;3.99;2829021.68;5192884.75;7578770.46;420550
420555 Frei Rogério;2673;1.57;479.99;57.0;6.11;14.69;2.11;272049.38;1073686.31;1283015.1;420555
420560 Galvăo;3444;2.16;478.14;32.06;14.29;31.9;1.55;496723.64;1257012.7;1646720.17;420560
420570 Garopaba;16710;19.72;327.11;69.97;7.82;4.11;1.8;1770423.72;3819278.63;5466044.78;420570
420580 Garuva;14281;18.32;294.96;65.85;1.04;11.76;5.55;1358813.85;2902718.4;4212384.01;420580
420590 Gaspar;55489;13.24;313.13;50.39;2.7;4.47;1.86;4161125.27;10607169.06;17375249.09;420590
420600 Governador Celso Ramos;12704;20.05;346.53;67.6;5.54;5.48;2.23;1114427.19;2260553.56;4402293.58;420600
420610 Grăo Pará;6278;5.94;346.24;64.16;8.04;7.2;6.51;729574.43;1246103.89;2173709.16;420610
420620 Gravatal;10793;5.93;248.82;50.13;17.28;12.61;13.02;871300.51;1621835.32;2685492.78;420620
420630 Guabiruba;17316;5.47;231.87;61.1;7.68;9.34;8.82;1477635.72;2422208.26;4015088.57;420630
420640 Guaraciaba;10857;6.29;239.31;66.93;4.63;2.71;1.96;870416.15;1653207.37;2598159.35;420640
420650 Guaramirim;31910;9.22;366.11;57.51;4.25;14.23;2.87;4228350.38;8179167.25;11682586.35;420650
420660 Guarujá do Sul;4870;5.76;338.46;48.43;5.95;11.17;7.72;581962.31;1176719.73;1648301.01;420660
420665 Guatambú;4610;4.07;590.88;51.19;22.2;9.51;1.91;538115.73;2241935.34;2723937.82;420665
420670 Herval d'Oeste;19323;7.43;276.8;63.59;5.62;19.9;2.48;2193066.19;3333970.73;5348537.63;420670
420675 Ibiam;2060;3.01;625.33;51.11;14.0;22.17;0.3;202658.31;1094846.35;1288176.46;420675
420680 Ibicaré;3458;3.3;452.33;45.86;17.4;21.42;0.66;283198.69;1227907.17;1564141.89;420680
420690 Ibirama;17469;12.17;311.48;63.09;6.29;17.44;2.19;2616095.99;2874205.07;5441313.42;420690
420700 Içara;57103;12.18;235.48;68.5;3.54;6.72;3.85;5564235.49;8685544.41;13446513.73;420700
420710 Ilhota;12149;6.59;371.85;47.6;5.44;4.64;29.47;1549060.9;2990262.94;4517568.57;420710
420720 Imaruí;11677;2.51;237.24;56.71;9.35;3.66;4.3;1385031.4;1372897.56;2770206.74;420720
420730 Imbituba;38882;28.91;309.95;50.24;3.97;26.99;5.8;5144948.96;6844769.55;12051487.6;420730
420740 Imbuia;5738;4.37;355.9;41.4;5.59;8.1;5.17;578230.26;1471429.09;2042162.29;420740
420750 Indaial;50917;12.71;231.22;61.15;3.36;5.97;0.69;3247444.37;9046205.49;11773045.18;420750
420757 Iomerê;2643;2.68;792.03;46.03;6.67;27.85;7.45;377641.67;1803588.71;2093323.1;420757
420760 Ipira;4771;3.97;356.88;57.98;4.0;8.55;1.67;454818.33;1252277.21;1702661.49;420760
420765 Iporă do Oeste;8405;6.56;274.3;54.33;6.76;7.51;0.79;718942.6;1541473.87;2305506.1;420765
420768 Ipuaçu;6881;6.04;336.03;54.46;12.15;14.57;2.17;490334.79;1817056.14;2312189.59;420768
420770 Ipumirim;7400;3.84;312.8;52.49;7.06;27.52;2.68;735348.52;1696903.13;2314711.16;420770
420775 Iraceminha;4328;3.34;403.78;55.67;3.78;13.63;13.2;568654.59;1111827.98;1747567.78;420775
420780 Irani;9754;5.2;290.65;52.09;7.5;20.92;1.42;997554.48;1897650.34;2834962.59;420780
420785 Irati;2033;1.88;569.76;48.85;3.45;29.8;4.28;253278.08;1158315.5;1158315.5;420785
420790 Irineópolis;10748;4.81;353.84;61.82;2.59;17.71;4.48;1908854.08;2236188.45;3803035.14;420790
420800 Itá;6552;5.68;511.84;47.35;8.5;26.76;1.28;701929.29;2613581.7;3353572.43;420800
420810 Itaiópolis;20551;6.15;294.65;74.85;3.53;9.25;0.94;2751526.56;4083348.31;6055337.65;420810
420820 Itajaí;172081;15.21;598.83;43.82;3.62;43.07;0.86;59409172.19;48160982.58;103047365.11;420820
420830 Itapema;36629;45.54;356.31;52.5;4.94;16.21;15.87;4415448.21;9679213.86;13051100.09;420830
420840 Itapiranga;16015;6.47;287.01;57.2;6.12;17.12;6.87;1442202.49;2837320.51;4596489.91;420840
420845 Itapoá;11489;32.23;482.3;66.18;2.47;9.59;12.48;795415.03;4166076.97;5541175.3;420845
420850 Ituporanga;21496;9.9;223.31;17.01;4.68;8.63;3.49;1558326.31;3160758.48;4800215.63;420850
420860 Jaborá;4129;2.86;472.94;47.6;13.9;15.0;1.48;400046.69;1541366.53;1952770.84;420860
420870 Jacinto Machado;11051;3.68;242.49;24.4;8.52;12.25;0.0;791712.98;1888079.97;2679792.95;420870
420880 Jaguaruna;16418;18.26;210.18;47.64;20.67;8.51;7.54;1091764.54;2387620.6;3450685.0;420880
420890 Jaraguá do Sul;139017;11.66;425.6;36.21;1.5;12.76;0.41;33218312.98;28333909.8;59165571.37;420890
420895 Jardinópolis;1881;2.17;699.31;39.4;8.53;28.95;10.67;293014.81;1001697.77;1315409.71;420895
420900 Joaçaba;25322;16.87;329.99;63.82;4.8;17.14;2.34;2328404.36;5471187.54;8355964.2;420900
420910 Joinville;497331;20.03;579.0;53.42;4.53;19.04;2.1;130498751.1;152439447.05;287955211.57;420910
420915 José Boiteux;5054;1.62;407.79;58.03;3.66;4.22;9.07;618483.93;1066628.89;2060973.02;420915
420917 Jupiá;2185;2.86;634.44;55.78;6.42;14.6;6.03;305105.25;1083054.33;1386254.02;420917
420920 Lacerdópolis;2266;2.36;725.62;57.04;16.15;13.77;5.2;212023.19;1438889.25;1644255.57;420920
420930 Lages;167805;10.86;348.36;31.38;2.08;51.87;2.54;36663264.73;19503892.92;58455975.2;420930
420940 Laguna;51691;19.11;240.89;55.72;3.69;29.49;1.42;7040117.62;7369118.61;12451967.34;420940
420945 Lajeado Grande;1485;2.42;838.18;58.44;6.05;15.63;3.33;216166.9;1026226.02;1244701.11;420945
420950 Laurentino;5757;6.14;283.05;52.61;12.03;9.43;10.26;446793.92;1132248.25;1629520.79;420950
420960 Lauro Muller;14173;7.3;323.86;45.95;9.07;4.19;5.96;1786647.47;2631739.18;4590016.57;420960
420970 Lebon Régis;12134;3.34;283.83;52.93;7.66;14.89;7.79;1359294.37;1724948.84;3444027.07;420970
420980 Leoberto Leal;3674;2.07;435.75;54.75;5.31;14.08;8.16;452012.74;1165645.73;1600951.27;420980
420985 Lindóia do Sul;4662;3.92;392.33;65.05;3.93;6.99;4.23;326684.79;1495092.92;1829033.63;420985
420990 Lontras;9660;11.95;255.34;55.49;4.98;16.41;7.15;936948.86;1553995.44;2466605.31;420990
421000 Luiz Alves;9506;9.0;393.86;52.63;7.08;4.79;13.08;1046582.18;1866230.18;3744052.57;421000
421003 Luzerna;5528;6.54;324.35;63.63;6.07;13.37;3.42;582566.76;1283643.71;1793028.8;421003
421005 Macieira;1787;1.44;745.99;60.25;3.84;13.86;2.62;196250.8;1136831.94;1333082.74;421005
421010 Mafra;52933;9.85;235.04;72.75;7.1;6.59;1.32;3500312.91;6611044.9;12441397.05;421010
421020 Major Gercino;2869;11.7;546.78;39.05;5.56;10.99;17.64;507417.01;1134625.94;1568710.77;421020
421030 Major Vieira;7675;4.85;290.44;61.99;8.51;10.27;8.88;618031.2;1761180.12;2229146.68;421030
421040 Maracajá;6185;9.84;284.29;26.36;25.98;16.95;0.0;317158.82;1441185.26;1758344.08;421040
421050 Maravilha;23099;13.95;280.21;57.92;9.1;17.07;4.24;1512435.13;4613499.97;6472652.35;421050
421055 Marema;2275;2.82;667.55;54.19;8.94;21.97;0.88;230936.93;1285680.43;1518685.05;421055
421060 Massaranduba;14500;11.02;273.51;75.29;4.71;7.12;3.53;951611.49;2910855.52;3965905.33;421060
421070 Matos Costa;2826;1.81;570.27;33.52;0.53;18.2;0.0;541249.91;1056884.61;1611596.04;421070
421080 Meleiro;7063;5.23;295.37;52.59;5.85;17.92;6.58;452604.71;1572377.76;2086229.82;421080
421085 Mirim Doce;2583;2.92;470.46;55.83;12.46;11.52;2.8;179683.83;1000789.41;1215189.28;421085
421090 Modelo;3862;4.86;417.46;54.14;4.12;5.2;7.05;318348.33;1293888.87;1612236.9;421090
421100 Mondaí;9515;5.57;270.2;46.56;11.96;11.9;0.78;778506.32;1781402.64;2570914.5;421100
421105 Monte Carlo;9144;6.26;337.74;56.44;4.67;14.8;11.92;1679105.37;1624793.72;3088311.24;421105
421110 Monte Castelo;8328;9.29;287.24;48.65;0.78;24.85;0.57;911184.23;1565251.02;2392115.59;421110
421120 Morro da Fumaça;16128;6.62;286.67;54.5;12.14;14.45;6.34;1275938.6;3178274.74;4623333.59;421120
421125 Morro Grande;2775;1.85;418.45;36.43;13.23;32.58;0.0;208543.69;952668.56;1161212.25;421125
421130 Navegantes;57324;15.94;245.04;57.04;5.19;5.9;10.48;6373867.13;9073961.22;14046900.9;421130
421140 Nova Erechim;4381;4.36;413.67;37.16;14.93;10.13;8.02;358673.95;1502759.05;1812308.8;421140
421145 Nova Itaberaba;4222;3.28;449.87;62.77;7.98;9.51;3.32;511558.33;1497631.33;1899365.63;421145
421150 Nova Trento;12025;7.35;301.29;54.16;8.08;7.25;3.55;1763717.12;2371821.41;3623037.05;421150
421160 Nova Veneza;13177;7.25;296.75;57.52;8.77;13.66;5.45;1023133.86;2920493.96;3910326.21;421160
421165 Novo Horizonte;2954;2.67;499.22;51.83;7.12;12.24;8.78;247106.17;1117568.34;1474685.59;421165
421170 Orleans;21731;10.4;311.99;53.92;4.95;25.56;2.88;3699919.28;3156133.54;6779901.1;421170
421175 Otacílio Costa;16587;14.36;327.55;57.86;5.88;11.61;3.51;1402446.94;3922336.76;5433012.97;421175
421180 Ouro;7231;3.55;275.23;41.93;8.39;38.11;0.63;514612.91;1554252.76;1990187.84;421180
421185 Ouro Verde;2179;2.27;665.94;64.04;6.89;9.89;8.16;234598.68;1132565.66;1451074.77;421185
421187 Paial;1830;4.02;855.35;34.31;16.82;27.59;6.27;207050.31;1366153.53;1565286.1;421187
421189 Painel;2357;3.02;503.77;40.79;16.44;13.82;3.12;293463.95;942457.63;1187387.97;421189
421190 Palhoça;130878;15.04;153.3;67.52;6.26;9.89;6.62;9154485.25;11846987.17;20063254.01;421190
421200 Palma Sola;8145;3.92;262.31;33.95;10.44;41.76;0.53;780079.0;1268649.36;2136492.08;421200
421205 Palmeira;2456;3.48;526.32;54.26;10.45;15.14;6.93;340658.84;991985.44;1292644.28;421205
421210 Palmitos;16596;7.85;311.14;69.48;5.11;10.73;2.07;2129239.12;2983801.5;5163698.87;421210
421220 Papanduva;17670;7.8;266.71;62.93;6.83;9.78;2.07;1585463.85;3276349.31;4712705.99;421220
421223 Paraíso;4200;10.94;369.55;42.41;7.08;8.27;2.39;465408.89;1040788.11;1552126.9;421223
421225 Passo de Torres;5690;11.88;338.19;44.59;9.68;17.5;6.31;338046.39;1406283.0;1924305.07;421225
421227 Passos Maia;4555;2.62;392.58;64.06;6.01;16.53;4.03;580151.85;1055947.96;1788194.67;421227
421230 Paulo Lopes;7255;14.55;322.79;71.7;3.97;4.3;2.94;762850.8;1586051.45;2341817.45;421230
421240 Pedras Grandes;4515;2.37;359.76;59.28;10.29;9.54;11.31;434313.06;1183614.56;1624334.78;421240
421250 Penha;22263;18.34;216.85;75.52;4.26;4.99;4.71;1090446.02;4009597.25;4827841.25;421250
421260 Peritiba;2977;3.0;499.47;47.68;5.71;9.8;4.16;252570.87;1258853.15;1486911.08;421260
421270 Petrolândia;6188;2.94;325.43;49.23;5.05;5.44;9.4;493657.55;1607342.85;2013732.59;421270
421290 Pinhalzinho;15692;10.86;301.86;54.58;10.11;6.79;4.55;1591264.52;3133232.99;4736830.52;421290
421300 Pinheiro Preto;3048;1.97;463.99;38.28;11.13;32.37;0.23;153040.65;1261197.1;1414237.75;421300
421310 Piratuba;4446;6.46;923.92;46.1;9.82;13.88;7.97;547677.9;3465729.09;4107750.84;421310
421315 Planalto Alegre;2767;2.49;517.34;63.36;11.8;5.49;2.17;207707.44;1209081.61;1431476.09;421315
421320 Pomerode;26788;13.87;296.26;57.6;0.45;11.45;6.19;3049614.71;5542909.34;7936135.35;421320
421330 Ponte Alta;5228;7.92;374.47;43.39;3.48;24.19;17.38;612384.55;1192787.1;1957726.1;421330
421335 Ponte Alta do Norte;3677;4.47;527.8;53.2;12.45;8.27;6.52;325695.0;1567668.0;1940706.0;421335
421340 Ponte Serrada;11724;6.11;242.28;50.65;7.42;19.03;9.7;924862.06;1731105.65;2840436.76;421340
421350 Porto Belo;14228;23.78;304.96;68.89;3.22;5.44;8.03;2167103.33;2752776.52;4338900.74;421350
421360 Porto Uniăo;33408;12.1;197.99;71.55;4.19;12.47;0.71;1992063.5;4268217.56;6614358.28;421360
421370 Pouso Redondo;14510;7.97;291.12;43.03;5.27;16.54;12.42;1158406.24;3130524.17;4224114.47;421370
421380 Praia Grande;7318;6.49;285.08;17.68;4.44;21.59;8.89;568603.58;1517590.98;2086194.56;421380
421390 Presidente Castello Branco;1779;2.11;717.78;44.74;8.86;14.52;13.73;176462.16;1040811.26;1276936.89;421390
421400 Presidente Getúlio;14392;8.11;309.41;55.61;8.07;7.76;8.19;1550633.97;2933322.56;4453100.04;421400
421410 Presidente Nereu;2324;1.93;553.61;36.99;6.53;12.8;12.7;349211.29;1041371.03;1286582.32;421410
421415 Princesa;2687;2.07;469.23;43.58;12.22;18.47;11.53;286686.16;929243.17;1260818.64;421415
421420 Quilombo;11259;4.93;401.06;42.47;8.46;33.53;1.83;2725933.48;1864601.4;4515527.33;421420
421430 Rancho Queimado;2893;10.37;626.92;52.9;5.08;19.89;12.67;564223.65;1139669.08;1813672.27;421430
421440 Rio das Antas;6237;4.72;373.1;62.93;4.9;13.52;7.87;621118.56;1717326.05;2327051.43;421440
421450 Rio do Campo;6135;3.4;296.75;50.7;4.28;6.02;4.77;507855.57;1144588.38;1820569.37;421450
421460 Rio do Oeste;7033;5.37;257.79;46.81;14.09;11.78;6.52;463668.99;1283025.62;1813003.91;421460
421480 Rio do Sul;59962;13.42;670.94;17.35;3.16;65.43;0.92;26729358.29;10125017.22;40231115.34;421480
421470 Rio dos Cedros;10170;9.09;285.85;51.36;4.45;12.43;4.17;916146.09;2000960.04;2907130.21;421470
421490 Rio Fortuna;4648;7.62;449.3;42.87;12.6;15.34;8.83;702437.8;1406388.85;2088323.64;421490
421500 Rio Negrinho;44633;9.03;306.36;51.96;4.63;8.97;0.94;5184586.95;7724725.85;13673829.36;421500
421505 Rio Rufino;2518;1.42;487.14;45.45;11.08;12.05;7.85;529633.29;852272.86;1226615.59;421505
421507 Riqueza;5126;3.15;307.77;39.0;6.93;29.98;4.96;434475.07;1000651.41;1577627.75;421507
421510 Rodeio;11215;9.47;277.36;54.76;6.62;13.96;7.88;870148.36;1912617.75;3110546.66;421510
421520 Romelândia;5760;3.34;352.32;50.73;6.65;13.55;2.06;748638.94;1337306.03;2029350.66;421520
421530 Salete;7737;5.51;273.56;45.32;7.49;9.95;4.84;802830.46;1384049.94;2116513.13;421530
421535 Saltinho;4178;3.16;331.19;41.08;12.14;25.72;5.0;359410.15;932661.65;1383709.99;421535
421540 Salto Veloso;4367;2.6;491.62;39.41;6.15;28.65;2.35;380803.0;1766094.0;2146897.0;421540
421545 Sangăo;11121;5.43;231.45;62.17;12.59;6.76;1.58;1032394.25;1529103.06;2573931.14;421545
421550 Santa Cecília;15928;13.49;299.09;63.25;4.65;6.99;2.85;1636720.55;3512617.76;4763860.67;421550
421555 Santa Helena;2484;1.08;484.83;44.94;13.19;23.61;0.55;208348.18;970028.47;1204317.07;421555
421560 Santa Rosa de Lima;2103;3.5;569.84;52.96;6.95;16.77;5.59;293141.52;937526.81;1198379.8;421560
421565 Santa Rosa do Sul;8241;6.05;278.36;37.82;5.56;4.33;3.29;800710.7;1525224.86;2293954.06;421565
421567 Santa Terezinha;9363;1.91;207.15;66.3;10.63;8.07;1.56;1048244.95;1190054.09;1939574.53;421567
421568 Santa Terezinha do Progresso;3062;2.76;426.89;40.74;12.57;11.62;12.99;408601.07;903353.0;1307131.92;421568
421569 Santiago do Sul;1443;2.0;765.44;44.32;21.14;8.05;1.28;298439.07;846323.95;1104533.42;421569
421570 Santo Amaro da Imperatriz;18436;12.15;228.25;57.81;5.69;8.82;3.93;1866525.18;2465541.28;4208037.88;421570
421580 Săo Bento do Sul;76514;13.67;320.66;48.71;5.38;36.13;1.18;11448815.02;13557186.63;24534811.29;421580
421575 Săo Bernardino;2633;2.34;501.37;49.3;7.94;11.96;7.47;335031.16;981850.99;1320112.8;421575
421590 Săo Bonifácio;3274;3.15;452.94;56.43;4.26;3.14;10.26;369734.12;1153305.82;1482913.17;421590
421600 Săo Carlos;10938;6.8;269.68;60.41;6.36;19.42;0.82;924704.36;1985360.53;2949754.5;421600
421605 Săo Cristovăo do Sul;5087;7.93;379.27;44.65;12.63;17.66;5.14;551586.13;1379325.53;1929332.01;421605
421610 Săo Domingos;9611;15.6;313.86;54.02;9.84;20.92;9.25;1224190.44;2184449.7;3016476.73;421610
421620 Săo Francisco do Sul;40030;23.25;445.53;57.54;2.45;17.71;4.02;5069115.51;12382850.7;17834369.34;421620
421630 Săo Joăo Batista;24419;8.03;276.05;61.93;6.72;5.71;8.34;2584451.78;3640353.75;6740884.92;421630
421635 Săo Joăo do Itaperiú;3426;2.73;455.95;64.45;2.9;13.02;5.71;269799.74;1325184.82;1562068.43;421635
421625 Săo Joăo do Oeste;6269;3.52;337.42;38.87;7.87;10.64;3.42;504968.77;1545245.47;2115258.69;421625
421640 Săo Joăo do Sul;7174;4.98;299.28;62.86;8.58;5.69;0.0;655276.79;1491788.87;2147065.66;421640
421650 Săo Joaquim;25122;10.97;222.05;44.5;4.22;23.55;7.38;1681800.31;3814587.31;5578293.53;421650
421660 Săo José;201746;21.94;177.6;68.73;8.93;9.77;1.68;11970882.07;25313948.89;35831059.57;421660
421670 Săo José do Cedro;14155;8.53;275.26;56.83;6.11;21.69;3.83;1200157.52;2717323.62;3896297.85;421670
421680 Săo José do Cerrito;10624;7.53;216.03;47.69;14.71;15.37;1.49;801988.54;1232829.0;2295135.0;421680
421690 Săo Lourenço do Oeste;23015;7.82;299.91;62.58;7.67;9.54;6.91;2035348.31;4644793.9;6902364.33;421690
421700 Săo Ludgero;10951;6.83;305.75;61.68;3.75;9.27;0.6;685820.29;2583011.32;3348255.67;421700
421710 Săo Martinho;3281;2.62;381.44;62.32;9.35;6.21;1.33;285261.54;917973.67;1251502.78;421710
421715 Săo Miguel da Boa Vista;2026;4.06;616.13;39.93;14.63;11.81;3.32;248434.13;998180.02;1248271.88;421715
421720 Săo Miguel do Oeste;35249;19.08;209.01;68.16;12.18;11.05;0.48;2777443.89;5074086.03;7367470.71;421720
421725 Săo Pedro de Alcântara;5183;8.53;257.26;63.34;7.93;12.42;2.92;419788.05;954400.38;1333403.41;421725
421730 Saudades;8929;5.46;282.6;35.44;8.53;37.58;3.6;730690.81;1694247.04;2523317.75;421730
421740 Schroeder;14000;10.24;257.85;71.31;3.3;8.81;5.1;1059957.84;2406080.7;3609926.91;421740
421750 Seara;17827;8.4;352.49;44.12;9.75;30.77;1.67;2478945.16;3637524.51;6283875.28;421750
421755 Serra Alta;3277;3.38;449.01;34.6;26.65;22.26;14.41;309977.57;1198107.19;1471390.84;421755
421760 Siderópolis;12967;6.03;294.44;65.51;1.47;4.92;1.58;1352424.6;2354261.39;3817951.54;421760
421770 Sombrio;25553;10.35;197.83;58.51;7.8;7.86;1.14;1725578.55;3270851.21;5055042.22;421770
421775 Sul Brasil;3150;2.54;392.75;42.32;8.34;26.44;3.63;386696.98;950200.58;1237166.62;421775
421780 Taió;17522;8.25;303.38;62.3;2.88;19.5;3.17;1845202.67;3589203.69;5315828.65;421780
421790 Tangará;8611;8.13;359.45;49.93;5.38;23.52;6.54;914607.2;2254240.76;3095228.46;421790
421795 Tigrinhos;1768;3.78;750.71;51.52;0.03;17.77;1.79;228387.7;1140307.89;1327256.95;421795
421800 Tijucas;29674;9.58;283.65;77.05;3.43;3.15;13.77;4136873.75;5252030.47;8417108.55;421800
421810 Timbé do Sul;5260;2.15;319.04;59.5;9.84;7.26;0.0;462362.05;1215808.44;1678170.49;421810
421820 Timbó;35303;13.85;409.9;65.62;4.13;20.6;2.63;4366207.78;10685060.49;14470586.98;421820
421825 Timbó Grande;7315;3.39;397.58;43.36;4.89;16.56;6.45;1124331.95;1741551.22;2908293.18;421825
421830 Três Barras;18708;11.25;343.73;55.27;3.25;19.81;3.27;2106072.36;4229661.22;6430479.56;421830
421835 Treviso;3692;3.84;492.67;67.74;9.55;8.13;1.08;301790.12;1458861.45;1818946.89;421835
421840 Treze de Maio;6791;5.23;272.49;49.84;6.92;12.01;6.49;672896.82;1203592.67;1850476.26;421840
421850 Treze Tílias;6004;7.95;413.06;49.22;2.29;30.22;3.73;482830.79;1875099.93;2479994.31;421850
421860 Trombudo Central;6520;6.84;340.24;51.65;5.27;13.15;7.83;638283.45;1593258.99;2218334.34;421860
421870 Tubarăo;96529;20.03;202.03;54.08;6.6;12.29;3.47;7606281.01;12027340.25;19502134.86;421870
421875 Tunápolis;4775;2.67;366.84;47.04;7.35;6.88;6.88;537120.73;1139103.14;1751662.6;421875
421880 Turvo;11427;7.07;268.0;55.77;7.28;11.94;10.7;1131871.13;2307810.35;3062456.78;421880
421885 Uniăo do Oeste;3084;2.42;417.12;42.65;5.57;21.09;12.74;340703.11;1001534.49;1286412.54;421885
421890 Urubici;10825;7.57;248.02;57.0;7.97;7.6;1.59;1015310.36;1607017.09;2684762.56;421890
421895 Urupema;2578;2.09;498.11;60.01;5.33;6.21;10.65;232024.86;1107410.41;1284119.92;421895
421900 Urussanga;19936;7.44;391.91;49.27;2.71;28.9;2.48;4220012.38;3713782.16;7813092.98;421900
421910 Vargeăo;3685;4.27;433.38;51.69;6.01;12.84;8.08;472168.21;1236047.62;1597008.58;421910
421915 Vargem;3187;12.1;461.86;36.3;12.98;24.81;7.99;373425.29;1096885.53;1471934.5;421915
421917 Vargem Bonita;4279;6.4;577.21;77.33;7.5;6.49;0.28;524623.34;1948082.49;2469878.82;421917
421920 Vidal Ramos;6112;7.68;347.88;25.07;3.18;7.14;5.2;684460.51;1630643.39;2126229.2;421920
421930 Videira;46585;12.37;232.33;55.48;5.72;18.79;3.52;2600578.7;9292844.66;10823222.85;421930
421935 Vitor Meireles;5756;3.91;293.94;46.28;7.53;6.8;7.71;645161.94;1030489.04;1691895.57;421935
421940 Witmarsum;3584;3.09;388.83;59.93;4.37;10.52;8.5;293734.35;1147890.33;1393554.99;421940
421950 Xanxerê;42174;15.36;288.45;54.0;3.72;8.14;18.59;4240395.05;7917213.76;12165082.39;421950
421960 Xavantina;4316;2.8;456.19;44.98;11.74;10.02;1.93;452150.62;1543700.56;1968911.93;421960
421970 Xaxim;25444;7.49;301.42;50.28;7.79;28.8;2.52;2362705.21;5302560.23;7669277.73;421970
421985 Zortéa;3015;2.64;549.03;19.11;5.41;53.56;3.64;249880.88;1403685.58;1655340.44;421985
430003 Aceguá;4347;6.18;504.35;51.51;2.48;10.49;3.59;611562.57;1753912.46;2192403.41;430003
430005 Água Santa;3619;2.98;456.5;52.32;5.24;16.16;1.26;500751.35;1151321.82;1652073.17;430005
430010 Agudo;17063;7.37;181.46;51.07;12.77;21.57;5.86;474319.67;2640546.76;3096228.86;430010
430020 Ajuricaba;7374;8.15;356.23;51.59;4.59;10.28;1.15;671624.49;1925407.12;2626855.2;430020
430030 Alecrim;7259;2.5;281.79;32.4;7.75;8.75;1.4;695220.71;1205509.24;2045478.39;430030
430040 Alegrete;78984;21.19;240.13;59.51;1.35;10.17;1.38;6220133.42;14084621.31;18966398.19;430040
430045 Alegria;4775;3.38;383.25;63.34;3.83;8.07;7.94;551117.85;1325071.02;1829998.95;430045
430047 Almirante Tamandaré do Sul;2208;7.63;648.18;57.4;7.09;15.83;7.25;258966.86;1154648.98;1431188.16;430047
430050 Alpestre;8880;26.81;357.1;34.19;12.36;27.67;20.87;904879.47;1620366.01;3171091.96;430050
430055 Alto Alegre;1945;1.5;640.89;50.49;11.78;8.55;15.89;273436.54;850682.14;1246531.24;430055
430057 Alto Feliz;3067;3.37;430.09;54.86;3.05;12.58;15.35;290974.59;1052312.22;1319099.83;430057
430060 Alvorada;213894;10.27;150.39;26.82;4.06;51.8;1.65;12615400.42;16961431.33;32167658.36;430060
430063 Amaral Ferrador;6602;2.71;285.43;19.6;1.68;11.75;3.59;700171.98;1115466.21;1884394.07;430063
430064 Ametista do Sul;8538;2.69;238.59;57.87;1.31;18.54;5.83;613516.11;1390694.26;2037103.47;430064
430066 André da Rocha;1276;3.53;780.75;46.51;1.03;14.86;17.41;47345.05;933885.55;996241.02;430066
430070 Anta Gorda;6326;5.66;285.47;55.95;7.81;7.22;6.74;454666.97;1278566.32;1805902.29;430070
430080 Antônio Prado;14274;8.42;228.22;54.85;6.09;21.44;6.66;789090.17;2462666.19;3257554.88;430080
430085 Arambaré;3929;14.77;545.93;60.74;4.09;9.06;2.94;470515.42;1602804.64;2144945.81;430085
430087 Araricá;5181;5.89;283.21;66.8;9.59;18.8;0.47;351142.65;1121026.0;1467299.33;430087
430090 Aratiba;6690;3.38;659.14;27.4;7.07;39.63;9.85;490861.85;3910438.75;4409640.33;430090
430100 Arroio do Meio;19059;9.94;239.36;43.91;0.26;39.1;3.93;947201.5;3690376.02;4561882.35;430100
430107 Arroio do Padre;2882;1.57;485.94;59.41;12.62;6.11;8.78;474131.01;1168375.56;1400467.75;430107
430105 Arroio do Sal;7291;36.12;375.54;76.74;5.77;5.5;2.45;716082.2;1829536.48;2738090.24;430105
430120 Arroio do Tigre;13208;5.99;192.46;49.66;7.29;8.92;2.86;858090.36;1682649.3;2542000.63;430120
430110 Arroio dos Ratos;14181;9.51;225.55;22.59;4.64;14.39;6.98;1014108.84;2377116.79;3198476.76;430110
430130 Arroio Grande;18748;9.07;236.25;42.54;0.92;30.41;0.98;446685.77;3879556.26;4429225.45;430130
430140 Arvorezinha;10548;5.65;206.3;20.25;11.04;56.17;0.7;310483.08;1904174.41;2176005.52;430140
430150 Augusto Pestana;7361;9.44;354.59;42.3;4.76;41.94;4.47;1076319.29;1514399.61;2610138.62;430150
430155 Áurea;3789;3.47;482.07;36.92;11.97;33.55;5.38;575119.05;1261640.65;1826553.06;430155
430160 Bagé;115745;16.76;222.54;30.67;6.9;43.91;3.61;14947162.1;10892903.22;25757449.96;430160
430163 Balneário Pinhal;11840;24.09;435.22;57.95;4.05;7.01;3.41;3739018.57;2366009.38;5153048.11;430163
430165 Barăo;5444;4.14;300.14;27.1;1.22;6.18;2.58;290535.0;1249858.0;1633962.0;430165
430170 Barăo de Cotegipe;6724;6.55;331.33;43.47;15.48;20.39;5.22;896411.24;1817552.25;2227874.31;430170
