Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2016
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"315650 Rubelita";6937;3,33;608,10;37,40;0,00;29,23;2,73;2641191,55;1940083,65;4218421,66
"315660 Rubim";10354;1,75;499,99;19,79;14,13;14,85;4,31;2860305,74;2417899,16;5176892,81
"315670 Sabará";135196;10,80;379,57;62,56;0,06;22,36;4,94;24553639,29;26810819,79;51315821,42
"315680 Sabinópolis";15961;4,44;575,94;50,35;0,00;6,10;3,93;3651034,29;5086200,51;9192622,93
"315690 Sacramento";25819;6,87;855,17;37,90;4,15;10,28;1,39;6695342,70;16333192,48;22079706,56
"315700 Salinas";41494;5,44;565,86;40,65;2,48;24,40;3,62;16554581,10;6452956,74;23479925,41
"315710 Salto da Divisa";7117;2,44;796,38;36,10;0,00;15,33;0,46;2263159,06;3624789,43;5667836,96
"315720 Santa Bárbara";30436;13,27;743,28;43,09;7,45;38,40;2,92;9424191,63;13411469,99;22622617,56
"315725 Santa Bárbara do Leste";8144;1,67;463,92;31,14;5,70;19,54;3,60;1448050,08;2158491,15;3778203,13
"315727 Santa Bárbara do Monte Verde";3067;1,20;955,24;68,79;2,54;2,96;2,43;590115,30;2403190,13;2929709,64
"315730 Santa Bárbara do Tugúrio";4603;1,21;696,70;64,05;7,23;12,16;0,32;1551962,66;1700528,47;3206897,85
"315733 Santa Cruz de Minas";8489;3,22;412,19;60,22;6,55;9,47;2,29;989899,34;2596579,49;3499084,42
"315737 Santa Cruz de Salinas";4359;1,48;787,85;43,09;1,82;15,66;10,54;1834421,85;2104656,05;3434255,72
"315740 Santa Cruz do Escalvado";4981;11,64;924,38;44,47;0,03;8,26;9,56;1700695,03;3277109,76;4604322,39
"315750 Santa Efigênia de Minas";4604;0,98;866,47;60,34;0,00;5,31;1,24;1078052,03;2921132,93;3989248,09
"315760 Santa Fé de Minas";3997;1,37;912,68;42,56;2,73;13,83;5,14;1217718,96;2468418,78;3648001,06
"315765 Santa Helena de Minas";6387;1,45;592,98;37,36;0,00;9,03;9,28;1586263,57;2155887,50;3787350,54
"315770 Santa Juliana";13165;7,84;789,93;54,91;4,94;27,68;3,27;2225312,44;8485293,37;10399424,79
"315780 Santa Luzia";217610;8,72;427,88;32,32;0,93;46,21;3,86;47253190,80;36679415,14;93111106,69
"315790 Santa Margarida";16080;2,07;617,40;46,67;5,05;22,36;5,19;5382122,63;4199541,15;9927765,49
"315800 Santa Maria de Itabira";10986;3,85;402,71;42,93;0,50;12,97;0,06;2252212,15;2883843,03;4424142,31
"315810 Santa Maria do Salto";5387;1,84;698,78;31,72;15,66;18,86;4,25;1642923,06;1882650,44;3764328,60
"315820 Santa Maria do Suaçuí";14883;3,99;431,85;35,49;0,00;2,76;12,87;3916129,08;3163950,06;6427229,30
"315920 Santa Rita de Caldas";9208;5,02;613,09;51,06;8,90;28,49;0,71;1431901,17;4229295,59;5645362,70
"315940 Santa Rita de Ibitipoca";3580;2,41;1356,13;49,98;0,17;6,51;18,38;1568814,65;2868087,39;4854953,86
"315930 Santa Rita de Jacutinga";5054;2,02;722,79;36,52;1,75;2,75;6,42;993765,14;2698665,34;3652969,72
"315935 Santa Rita de Minas";7097;1,93;506,71;65,67;3,88;6,92;0,05;1647605,74;2031979,33;3596120,06
"315950 Santa Rita do Itueto";5719;1,91;552,07;52,64;1,23;12,26;0,14;1378913,42;1778346,63;3157260,05
"315960 Santa Rita do Sapucaí";41886;13,04;401,04;59,62;1,70;20,81;0,89;4451226,03;12766281,09;16797857,75
"315970 Santa Rosa da Serra";3377;2,56;952,61;61,90;0,00;18,60;2,63;773399,01;3212723,63;3216978,77
"315980 Santa Vitória";19520;8,63;1212,95;74,99;2,69;9,56;1,48;4938551,60;19596500,26;23676810,42
"315830 Santana da Vargem";7336;5,17;740,54;62,42;1,02;6,61;4,83;1401845,71;4070245,76;5432612,25
"315840 Santana de Cataguases";3856;2,02;755,55;39,51;4,96;6,11;1,39;1067441,96;1956216,24;2913386,87
"315850 Santana de Pirapama";7997;4,37;584,51;47,24;0,00;6,46;6,37;2928935,38;2329763,69;4674319,42
"315860 Santana do Deserto";4024;2,00;835,86;61,46;3,61;7,06;1,64;706507,22;2682823,30;3363508,60
"315870 Santana do Garambéu";2419;2,15;1207,02;65,46;7,08;2,83;1,70;819805,33;2166351,31;2919776,45
"315880 Santana do Jacaré";4845;1,64;708,06;62,48;0,61;11,97;0,99;1162124,22;2500045,73;3430560,90
"315890 Santana do Manhuaçu";8849;1,49;575,61;52,55;0,00;8,92;9,08;2580351,78;2267183,42;5093589,17
"315895 Santana do Paraíso";32232;12,36;448,87;58,67;0,89;8,49;2,12;5743283,29;7901996,06;14467980,61
"315900 Santana do Riacho";4280;6,13;877,91;53,02;0,29;9,58;6,86;1202485,78;2215346,78;3757445,87
"315910 Santana dos Montes";3892;1,98;814,66;63,16;0,19;7,15;0,13;465433,60;2641937,13;3170665,91
"315990 Santo Antônio do Amparo";18462;6,80;874,88;35,24;1,46;53,59;4,30;10544193,01;5766858,16;16152045,90
"316000 Santo Antônio do Aventureiro";3664;2,43;714,54;54,23;6,08;6,39;4,55;913103,58;1869727,25;2618059,44
"316010 Santo Antônio do Grama";4087;5,57;993,74;50,14;0,00;10,29;3,41;1236960,81;2659032,99;4061411,51
"316020 Santo Antônio do Itambé";4066;1,41;670,25;59,73;3,98;8,97;0,00;2251815,75;1785132,28;2725236,67
"316030 Santo Antônio do Jacinto";11992;2,43;523,87;36,58;0,70;9,08;7,43;3273042,88;3073201,26;6282304,91
"316040 Santo Antônio do Monte";27938;6,23;804,69;36,19;0,28;18,96;5,50;11546635,74;11716639,59;22481503,48
"316045 Santo Antônio do Retiro";7315;1,08;572,55;52,85;1,45;19,61;3,50;2912731,06;1946886,61;4188205,88
"316050 Santo Antônio do Rio Abaixo";1815;2,04;1377,26;57,51;0,00;11,14;0,56;385295,81;1890165,95;2499729,20
"316060 Santo Hipólito";3231;2,02;1078,02;27,51;1,80;38,02;5,40;1017064,69;2466007,78;3483072,47
"316070 Santos Dumont";47560;8,81;536,36;35,96;2,10;26,49;2,51;14707166,29;11256930,38;25509085,44
"316080 São Bento Abade";5103;4,05;658,36;55,92;0,00;30,62;2,37;804316,59;2474234,77;3359592,46
"316090 São Brás do Suaçuí";3730;12,01;1111,85;70,54;3,01;6,56;1,51;534629,53;3297019,96;4147216,42
"316095 São Domingos das Dores";5680;1,58;828,33;40,29;1,57;13,65;1,78;1044164,22;3630048,45;4704909,28
"316100 São Domingos do Prata";17792;4,00;508,86;53,94;0,37;10,41;0,58;4116390,57;5198971,91;9053617,78
"316105 São Félix de Minas";3460;1,57;1212,47;56,25;1,25;15,26;0,04;2477455,90;1635424,59;4195138,45
"316110 São Francisco";56619;3,74;425,56;59,08;0,27;12,05;2,97;12125884,96;11267406,45;24094563,94
"316120 São Francisco de Paula";6671;3,39;659,96;67,16;2,02;10,26;2,65;1284949,36;2803606,00;4402616,72
"316130 São Francisco de Sales";6188;8,73;932,00;48,57;0,20;20,08;8,39;1023215,32;4773412,70;5767228,05
"316140 São Francisco do Glória";5114;2,06;678,02;72,69;0,00;7,21;3,13;1695847,14;1691616,17;3467380,06
"316150 São Geraldo";11736;4,05;476,86;61,47;0,84;18,49;3,41;1953013,23;3398488,25;5596431,42
"316160 São Geraldo da Piedade";4251;1,38;771,89;50,35;0,42;16,60;2,55;1450537,62;1843850,43;3281295,16
"316165 São Geraldo do Baixio";3878;1,45;773,02;57,23;1,71;9,08;3,63;1182861,77;1347560,00;2997790,00
"316170 São Gonçalo do Abaeté";6840;6,65;715,22;57,04;0,15;12,82;4,17;1078595,63;3740722,03;4892079,11
"316180 São Gonçalo do Pará";11823;4,69;604,95;76,54;0,67;4,78;4,95;2676880,46;5033757,23;7152304,92
"316190 São Gonçalo do Rio Abaixo";10683;7,24;2751,19;60,29;8,78;12,16;3,48;3486607,16;24837471,87;29390913,71
"312550 São Gonçalo do Rio Preto";3197;1,19;1052,63;40,81;3,05;22,71;7,15;1325897,07;2163765,35;3365258,46
"316200 São Gonçalo do Sapucaí";25399;6,30;469,79;50,91;1,39;13,42;4,04;2554550,82;9363944,42;11932164,29
"316210 São Gotardo";34728;8,78;525,35;59,81;2,76;20,18;6,10;6924015,86;12276815,75;18244292,99
"316220 São João Batista do Glória";7387;4,04;1117,78;55,79;3,00;12,02;2,88;1292116,46;6900155,62;8257011,15
"316225 São João da Lagoa";4922;1,43;602,36;59,34;2,82;17,45;3,29;1334555,43;1638915,79;2964818,69
"316230 São João da Mata";2810;1,91;985,98;48,81;8,87;9,55;0,08;788406,83;2208110,45;2770600,85
"316240 São João da Ponte";25880;3,05;646,85;26,30;0,27;3,43;10,07;8005128,13;7126268,22;16740595,20
"316245 São João das Missões";12760;2,05;423,32;47,72;0,00;6,06;5,99;3647715,68;2389408,99;5401620,69
"316250 São João del Rei";89832;11,16;693,78;34,56;0,99;47,89;2,62;46357097,37;18674280,28;62323567,68
"316255 São João do Manhuaçu";11262;2,05;552,08;48,11;7,34;4,39;1,37;2595431,16;3709989,72;6217519,01
"316257 São João do Manteninha";5706;2,96;606,08;54,00;0,00;5,12;0,00;1642758,45;2077142,58;3458273,61
"316260 São João do Oriente";7853;2,59;592,13;47,62;0,00;8,91;4,96;1563814,93;2991553,01;4649997,38
"316265 São João do Pacuí";4369;1,30;698,44;51,79;1,10;13,41;13,11;1378108,40;1668477,02;3051464,95
"316270 São João do Paraíso";23630;3,72;432,83;42,83;0,62;5,85;2,99;6475680,95;3637108,56;10227882,46
"316280 São João Evangelista";16070;4,29;665,95;48,54;3,35;13,98;4,40;5819442,85;4179498,59;10701752,39
"316290 São João Nepomuceno";26439;6,92;616,74;40,21;1,63;10,39;0,44;7789831,33;8292201,99;16305874,23
"316292 São Joaquim de Bicas";29674;8,53;551,21;51,45;0,00;8,88;3,12;4079615,78;9353676,50;16356518,49
"316294 São José da Barra";7323;8,60;1067,73;53,36;0,06;20,18;1,45;1808059,16;6731396,86;7819020,89
"316295 São José da Lapa";22592;7,85;679,91;66,40;5,49;12,65;1,61;3803436,60;12161529,87;15360480,14
"316300 São José da Safira";4289;1,95;740,35;46,31;0,00;7,50;5,54;1424225,24;1891479,32;3175379,06
"316310 São José da Varginha";4770;1,93;575,73;59,77;1,91;9,57;5,43;920444,23;2061867,33;2746253,22
"316320 São José do Alegre";4213;2,35;557,73;56,27;4,18;17,69;1,87;881793,44;1684771,74;2349699,19
"316330 São José do Divino";3945;2,15;870,61;46,50;1,76;3,04;0,18;1088801,92;2254297,76;3434559,28
"316340 São José do Goiabal";5653;2,51;657,15;41,24;1,61;5,48;0,00;1637108,21;1829914,56;3714877,06
"316350 São José do Jacuri";6660;0,97;460,82;54,85;0,00;5,59;0,51;1555167,94;2899148,06;3069087,00
"316360 São José do Mantimento";2771;1,36;962,37;52,87;4,43;16,21;1,06;915507,17;1955923,36;2666723,15
"316370 São Lourenço";45128;16,48;537,58;49,87;16,35;4,51;0,00;24089058,27;12127177,50;24259722,47
"316380 São Miguel do Anta";7032;1,77;603,20;29,93;4,89;11,14;2,00;2161700,63;1964108,95;4241727,52
"316390 São Pedro da União";4944;4,72;967,19;47,92;1,49;10,10;2,28;1405111,54;3403906,93;4781811,99
"316410 São Pedro do Suaçuí";5522;3,09;679,12;35,73;2,58;7,96;3,68;1299281,56;2433865,59;3750116,22
"316400 São Pedro dos Ferros";8231;2,13;570,55;47,19;0,16;19,28;1,26;1661785,52;2698367,70;4696174,20
"316420 São Romão";11727;1,50;468,02;54,16;1,31;19,37;5,87;3888459,14;2791264,65;5488458,15
"316430 São Roque de Minas";7064;4,88;711,51;46,20;0,00;9,69;2,15;2194175,75;3228860,81;5026111,55
"316440 São Sebastião da Bela Vista";5394;5,35;603,82;52,77;5,63;19,19;8,38;1206183,00;2181713,51;3257020,44
"316443 São Sebastião da Vargem Alegre";2990;1,35;1189,96;58,20;0,80;21,39;6,18;813294,31;2691608,96;3557995,03
"316447 São Sebastião do Anta";6355;1,08;608,88;41,81;2,73;8,86;5,18;1456972,76;2320603,36;3869406,82
"316450 São Sebastião do Maranhão";10564;1,30;470,52;47,62;0,00;15,75;2,45;3504289,23;2605100,98;4970564,94
"316460 São Sebastião do Oeste";6512;7,02;1039,63;67,83;4,21;8,72;2,60;1113062,64;5339467,84;6770093,20
"316470 São Sebastião do Paraíso";70066;13,04;1163,94;38,90;1,21;42,39;0,69;43318191,42;32826964,58;81552775,54
"316480 São Sebastião do Rio Preto";1591;1,64;1516,59;52,75;0,55;11,28;1,09;420186,17;1996905,01;2412890,88
"316490 São Sebastião do Rio Verde";2239;1,65;1345,19;34,19;7,59;8,25;4,46;913014,00;2268679,08;3011878,78
"316520 São Thomé das Letras";7072;2,75;524,74;40,83;0,00;6,36;0,00;1233900,76;2842010,05;3710947,70
"316500 São Tiago";11046;3,25;464,59;50,73;3,04;8,87;1,09;2189268,44;3165017,03;5131837,78
"316510 São Tomás de Aquino";7230;6,00;820,43;34,64;3,78;29,37;5,35;1764120,79;4166888,69;5931726,65
"316530 São Vicente de Minas";7614;3,76;689,44;33,61;2,64;5,79;6,90;2456803,83;2630110,95;5249364,33
"316540 Sapucaí-Mirim";6796;9,70;539,13;42,06;6,29;7,43;4,84;819117,29;3269941,06;3663917,04
"316550 Sardoá";6142;1,56;577,98;43,57;0,77;9,90;8,21;1425073,35;1677021,75;3549981,56
"316553 Sarzedo";30478;10,41;960,88;49,34;0,23;21,35;3,80;9001416,32;21254622,71;29285570,91
"316556 Sem-Peixe";2794;2,23;1088,98;35,98;3,95;25,04;7,16;809385,20;1937611,30;3042613,04
"316557 Senador Amaral";5429;1,89;718,69;53,06;4,43;17,84;1,97;1536766,30;2785088,77;3901770,68
"316560 Senador Cortes";2048;1,21;1201,16;44,94;7,41;11,27;4,76;814279,64;1582418,69;2459978,18
"316570 Senador Firmino";7747;1,69;523,05;47,99;11,63;12,75;5,49;1511022,82;2284058,82;4052069,59
"316580 Senador José Bento";1703;1,37;1182,40;56,25;13,09;16,34;0,12;606960,67;2013632,04;2013632,04
"316590 Senador Modestino Gonçalves";4446;1,57;832,44;53,60;0,00;8,03;8,77;1814242,54;1900466,34;3701036,57
"316600 Senhora de Oliveira";5886;2,21;774,58;51,60;1,16;3,70;1,97;1824125,82;2962522,24;4559198,08
"316610 Senhora do Porto";3600;1,59;1006,08;51,66;0,00;18,18;8,21;1543949,87;1833097,20;3621875,42
"316620 Senhora dos Remédios";10604;1,91;535,15;52,15;1,20;6,97;5,48;2133587,89;3550846,07;5674729,92
"316630 Sericita";7420;2,23;614,72;33,03;3,58;5,84;2,85;1829953,64;2777369,68;4561249,81
"316640 Seritinga";1870;2,01;1394,03;49,18;0,58;4,12;12,70;908461,84;1703341,51;2606831,10
"316650 Serra Azul de Minas";4368;1,06;631,32;50,01;2,13;29,66;1,03;1959946,82;1711497,43;2757620,76
"316660 Serra da Saudade";815;1,44;2800,55;36,42;1,34;28,75;3,21;758127,03;1536322,44;2282449,47
"316680 Serra do Salitre";11410;8,55;788,16;48,30;5,18;13,43;7,68;1793745,52;7074802,19;8992895,43
"316670 Serra dos Aimorés";8789;1,10;337,43;76,62;0,00;8,73;0,00;1285182,14;1978320,56;2965666,50
"316690 Serrania";7804;3,10;690,01;40,43;6,51;39,20;5,03;2371585,41;3476225,19;5384839,57
"316695 Serranópolis de Minas";4741;0,74;743,68;36,79;4,70;20,84;1,91;933078,67;2155969,02;3525798,40
"316700 Serranos";2026;2,05;1285,28;38,03;1,11;17,21;1,82;739112,20;2362868,04;2603977,47
"316710 Serro";21431;4,52;539,87;34,14;1,22;4,83;2,45;5354197,64;5608806,23;11569989,10
"316720 Sete Lagoas";234221;15,61;834,53;46,92;1,24;43,17;0,36;83068306,13;93985603,58;195464676,63
"316555 Setubinha";11952;2,21;489,12;37,17;7,89;6,51;0,00;4208918,19;3033121,79;5845994,28
"316730 Silveirânia";2287;1,91;1148,35;50,07;5,42;12,34;1,57;750474,30;2023846,12;2626286,20
"316740 Silvianópolis";6299;2,83;510,30;51,23;3,23;4,99;5,93;1266209,26;1922587,22;3214385,11
"316750 Simão Pereira";2646;11,27;1212,16;64,61;0,33;7,40;0,97;709069,68;2500472,18;3207364,75
"316760 Simonésia";19530;1,82;524,53;58,70;4,96;22,84;1,25;4307144,79;5170554,55;10243991,35
"316770 Sobrália";5816;2,03;687,17;45,72;0,00;3,85;18,86;3932494,12;1724364,09;3996592,34
"316780 Soledade de Minas";6094;4,94;558,32;41,02;1,85;4,95;1,54;1019896,17;2386698,96;3402391,14
"316790 Tabuleiro";3991;2,02;704,43;43,62;4,08;8,84;0,70;1180504,67;1878467,97;2811399,07
"316800 Taiobeiras";33576;5,14;641,78;44,45;0,30;13,43;2,80;14084134,95;8630229,24;21548307,30
"316805 Taparuba";3199;1,90;1023,45;33,74;0,00;27,46;4,47;1323179,72;1938567,06;3274004,45
"316810 Tapira";4598;11,64;1276,69;51,15;0,00;12,60;0,03;806059,49;5081639,59;5870236,19
"316820 Tapiraí";1921;1,56;1579,72;36,74;0,48;28,74;8,44;527851,65;1858434,36;3034635,75
"316830 Taquaraçu de Minas";4053;7,79;730,75;71,76;1,19;1,20;0,91;1052925,77;1756396,90;2961749,45
"316840 Tarumirim";14670;3,76;473,70;61,57;1,89;6,45;4,29;4552688,47;3542083,10;6949128,63
"316850 Teixeiras";11815;2,31;481,14;33,28;0,90;18,76;1,09;2415167,10;3267454,04;5684670,58
"316860 Teófilo Otoni";141502;7,95;954,01;33,68;0,53;47,53;0,29;107152547,00;19672346,47;134994699,88
"316870 Timóteo";88255;17,24;403,96;66,58;2,20;5,81;5,21;9033531,02;24867783,34;35651125,52
"316880 Tiradentes";7726;13,54;547,53;59,86;2,71;7,82;0,96;1206774,76;3134489,84;4230197,43
"316890 Tiros";6832;4,49;865,74;44,93;2,40;18,25;7,48;1934148,69;4156486,86;5914709,00
"316900 Tocantins";16703;5,52;382,39;43,25;3,45;8,99;3,19;1992683,70;4603589,16;6387056,55
"316905 Tocos do Moji";4136;1,10;740,37;62,80;7,46;8,22;5,91;967990,28;2443336,17;3062182,85
"316910 Toledo";6194;3,14;543,70;54,87;1,66;17,24;0,41;1232413,77;2404553,36;3367687,53
"316920 Tombos";8899;4,38;734,48;36,00;0,22;21,31;1,87;3021009,02;3047335,68;6536141,13
"316930 Três Corações";78474;13,46;493,52;49,45;0,45;6,59;5,50;13165246,95;26534694,38;38728488,54
"316935 Três Marias";31366;10,14;714,37;28,69;2,29;39,42;1,75;8616626,42;11878919,93;22406990,71
"316940 Três Pontas";56879;9,51;693,56;47,27;3,03;27,10;1,13;17658011,26;21588094,88;39448858,58
"316950 Tumiritinga";6705;2,87;547,50;21,60;0,00;4,65;1,88;1966030,39;1706523,98;3670975,96
"316960 Tupaciguara";25452;10,14;723,31;61,31;3,43;20,28;2,69;6530116,54;10896482,97;18409666,39
"316970 Turmalina";19612;4,49;636,89;32,04;3,94;16,72;8,61;7751476,12;4897465,30;12490610,13
"316980 Turvolândia";4995;2,04;612,09;66,04;4,04;5,04;2,20;1268305,49;2244204,12;3057397,07
"316990 Ubá";112186;14,04;354,93;53,02;2,62;13,02;0,26;15283404,37;23516323,66;39817638,96
"317000 Ubaí";12466;2,56;482,58;50,03;12,63;5,93;1,47;2635929,38;2985758,07;6015822,71
"317005 Ubaporanga";12591;2,01;408,23;47,27;2,45;8,83;3,61;2280418,04;3686660,45;5140039,24
"317010 Uberaba";325279;14,86;689,32;36,48;1,59;30,70;3,51;103520438,76;109186832,50;224222522,79
"317020 Uberlândia";669672;19,07;725,51;15,09;0,34;31,82;1,29;221684175,22;277711622,65;485851429,63
"317030 Umburatiba";2718;2,48;1188,46;48,89;0,00;13,17;12,57;750657,45;2193227,42;3230224,53
"317040 Unaí";83448;13,76;736,04;77,64;2,01;8,16;2,33;13683807,97;48579487,90;61421174,12
"317043 União de Minas";4463;5,12;921,19;31,15;10,20;6,47;14,71;711457,67;3002643,41;4111265,29
"317047 Uruana de Minas";3337;1,56;1003,10;44,34;2,31;22,10;12,76;958197,01;2408755,55;3347336,74
"317050 Urucânia";10587;2,60;649,59;39,28;0,00;12,73;3,70;2991685,09;4029355,41;6877252,50
"317052 Urucuia";15833;1,71;418,20;58,19;0,83;11,99;4,64;3133263,42;3802995,62;6621422,62
"317057 Vargem Alegre";6633;2,41;562,89;71,31;5,10;4,90;0,07;1614276,54;2035006,37;3733672,96
"317060 Vargem Bonita";2211;3,41;1192,25;57,29;2,98;17,21;1,07;588823,97;2094348,89;2636063,75
"317065 Vargem Grande do Rio Pardo";5011;1,15;741,07;33,06;2,55;25,94;7,22;2412846,01;1728085,74;3713480,68
"317070 Varginha";133384;22,29;913,21;55,64;2,75;18,40;3,21;53386293,01;54211301,67;121806956,10
"317075 Varjão de Minas";6857;3,40;786,28;51,17;4,65;28,48;2,28;1356977,28;4040584,50;5391495,48
"317080 Várzea da Palma";38838;4,95;525,66;41,41;0,00;18,24;1,18;11602779,03;9446967,87;20415439,22
"317090 Varzelândia";19712;1,79;557,37;39,16;2,62;26,68;9,08;7196903,36;3970485,84;10986914,11
"317100 Vazante";20720;8,16;746,93;52,07;3,06;15,75;5,01;5446263,96;10037041,70;15476408,12
"317103 Verdelândia";9140;1,16;511,10;31,35;0,00;21,24;6,77;2619490,72;2035379,15;4671414,73
"317107 Veredinha";5786;3,60;543,15;52,33;0,00;13,45;2,25;1420563,09;1789030,09;3142690,80
"317110 Veríssimo";3870;11,12;997,44;62,29;4,71;18,35;3,66;507887,40;3352211,23;3860098,63
"317115 Vermelho Novo";4894;1,11;767,78;58,17;0,00;5,45;0,42;1161067,50;2630234,66;3757510,74
"317120 Vespasiano";120510;20,89;567,50;60,60;0,07;11,51;8,94;33047354,75;43822850,97;68388997,11
"317130 Viçosa";77863;14,41;759,69;29,34;0,85;52,20;1,70;31242192,18;15881185,02;59151828,12
"317140 Vieiras";3753;1,45;919,29;50,60;0,11;12,61;15,80;1135641,06;2105489,89;3450105,98
"317160 Virgem da Lapa";14037;2,40;497,67;44,76;0,00;6,71;4,63;4168270,91;3350829,40;6985759,60
"317170 Virgínia";8868;3,60;519,24;42,01;1,82;5,19;8,27;2187017,52;2193755,53;4604591,86
"317180 Virginópolis";10801;2,74;552,32;35,00;5,29;7,03;4,26;2632399,68;3430195,60;5965565,98
"317190 Virgolândia";5638;2,30;670,85;60,63;9,14;14,35;4,59;1634980,88;2132058,23;3782275,57
"317200 Visconde do Rio Branco";41567;8,23;473,78;53,90;6,21;7,26;2,92;8897894,36;10983282,76;19693582,30
"317210 Volta Grande";5302;2,61;707,60;44,98;1,32;29,62;0,33;909146,49;3123181,88;3751715,28
"317220 Wenceslau Braz";2616;1,61;870,90;61,70;5,50;5,63;4,98;597563,44;1856703,04;2278271,19
"320010 Afonso Cláudio";32407;4,22;491,15;43,27;2,98;42,27;3,19;8476332,56;7456620,43;15916559,35
"320016 Água Doce do Norte";11958;4,32;574,25;65,77;3,06;10,86;2,01;2765690,94;3867139,62;6866901,11
"320013 Águia Branca";10075;2,92;656,50;57,86;2,24;7,05;2,99;2040195,07;3919636,92;6614250,26
"320020 Alegre";32175;5,55;570,66;54,20;2,80;24,07;8,95;8768639,85;8702705,52;18360891,35
"320030 Alfredo Chaves";15029;6,98;701,84;34,14;0,24;34,31;0,78;3547796,91;7501611,41;10547894,75
"320035 Alto Rio Novo";7979;2,48;587,97;60,76;1,31;6,91;1,50;3103581,37;2441767,24;4691436,21
"320040 Anchieta";28091;9,12;2018,24;55,06;1,48;9,55;0,25;7022344,83;37199232,78;56694424,06
"320050 Apiacá";7928;2,93;612,67;37,92;2,68;5,70;0,00;1777034,55;3066033,99;4857215,90
"320060 Aracruz";96746;18,67;759,24;37,70;1,94;38,27;1,29;24372919,69;45220402,46;73453904,98
"320070 Atilio Vivacqua";11335;3,88;778,78;50,88;3,02;26,91;3,05;3058117,59;5842540,10;8827468,99
"320080 Baixo Guandu";31633;3,79;461,52;50,58;5,29;11,33;10,61;6987740,42;6811987,51;14599161,33
"320090 Barra de São Francisco";44946;7,14;540,02;50,55;0,36;9,74;3,43;7365541,12;6258442,05;24271915,93
"320100 Boa Esperança";15390;3,13;531,78;47,42;2,12;15,19;11,68;5415623,73;3549352,56;8184081,72
"320110 Bom Jesus do Norte";10215;3,01;631,07;61,23;9,49;6,50;4,86;3424170,72;4815356,34;6446415,28
"320115 Brejetuba";12797;3,55;654,19;62,02;1,49;8,58;9,51;2928695,07;5182612,32;8371695,91
"320120 Cachoeiro de Itapemirim";210325;15,41;308,73;62,72;5,73;15,70;4,10;29371031,85;38044450,41;64932646,53
"320130 Cariacica";384621;15,44;223,24;61,93;5,78;12,17;3,94;35351106,58;52383864,80;85861132,59
"320140 Castelo";38070;6,56;518,00;57,38;4,20;3,69;1,64;9909839,22;11495233,38;19720341,72
"320150 Colatina";123598;9,38;620,01;27,62;1,47;46,57;0,57;55813802,58;25352416,66;76631476,18
"320160 Conceição da Barra";31353;9,12;504,02;63,74;5,11;6,31;5,74;6621752,84;9730935,36;15802665,88
"320170 Conceição do Castelo";12856;4,36;560,39;65,79;3,12;8,84;0,38;3835259,27;4977602,61;7204343,48
"320180 Divino de São Lourenço";4630;2,52;865,92;60,96;3,26;9,15;4,73;1875039,64;2311068,96;4009228,12
"320190 Domingos Martins";34589;5,89;730,83;39,60;0,10;44,97;3,18;12326427,37;11859229,98;25278666,03
"320200 Dores do Rio Preto";6920;3,33;698,14;62,46;6,25;11,76;4,40;2656802,42;2321173,87;4831138,55
"320210 Ecoporanga";24243;3,29;615,84;49,12;2,35;16,50;1,99;8688784,83;8452432,03;14929742,26
"320220 Fundão";20376;10,03;565,17;62,50;0,09;5,48;11,21;2966928,23;7979339,82;11515949,22
"320225 Governador Lindenberg";12444;2,58;736,79;64,10;2,65;5,90;10,36;3462064,21;4179815,44;9168595,19
"320230 Guaçuí";30946;5,00;430,94;49,01;1,77;12,05;2,80;10075593,64;7317041,27;13335816,24
"320240 Guarapari";121506;20,89;363,18;56,86;6,88;14,08;2,36;18775139,83;29253787,54;44128827,08
"320245 Ibatiba";25567;4,46;566,20;65,54;1,30;18,09;0,94;4260863,72;10101491,43;14476050,33
"320250 Ibiraçu";12471;7,80;645,82;51,56;4,28;9,51;10,08;2733298,65;5423201,07;8054052,97
"320255 Ibitirama";9379;2,21;572,10;63,94;4,07;11,67;4,24;2348179,37;2867254,00;5365765,63
"320260 Iconha";13904;5,78;669,39;56,36;2,16;3,27;3,82;4678554,67;6325170,85;9307235,00
"320265 Irupi";13240;2,77;637,19;55,92;0,00;5,84;3,20;2295614,86;5720096,79;8436441,53
"320270 Itaguaçu";14822;3,53;541,47;43,19;6,70;16,63;0,90;2758425,10;4587763,07;8025650,17
"320280 Itapemirim";34585;5,96;1915,83;41,84;3,23;7,22;7,61;6165264,12;22739535,95;66258856,77
"320290 Itarana";11259;4,16;714,08;49,45;8,03;8,23;3,07;3903254,96;5476762,91;8039846,66
"320300 Iúna";29743;4,79;357,17;61,32;3,80;12,90;0,38;7497370,27;6959763,95;10623448,25
"320305 Jaguaré";29150;17,38;710,11;58,65;4,31;12,62;6,18;6555491,71;14244694,72;20699740,07
