Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2009
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"421070 Matos Costa";2826;1,81;570,27;33,52;0,53;18,20;0,00;541249,91;1056884,61;1611596,04
"421080 Meleiro";7063;5,23;295,37;52,59;5,85;17,92;6,58;452604,71;1572377,76;2086229,82
"421085 Mirim Doce";2583;2,92;470,46;55,83;12,46;11,52;2,80;179683,83;1000789,41;1215189,28
"421090 Modelo";3862;4,86;417,46;54,14;4,12;5,20;7,05;318348,33;1293888,87;1612236,90
"421100 Mondaí";9515;5,57;270,20;46,56;11,96;11,90;0,78;778506,32;1781402,64;2570914,50
"421105 Monte Carlo";9144;6,26;337,74;56,44;4,67;14,80;11,92;1679105,37;1624793,72;3088311,24
"421110 Monte Castelo";8328;9,29;287,24;48,65;0,78;24,85;0,57;911184,23;1565251,02;2392115,59
"421120 Morro da Fumaça";16128;6,62;286,67;54,50;12,14;14,45;6,34;1275938,60;3178274,74;4623333,59
"421125 Morro Grande";2775;1,85;418,45;36,43;13,23;32,58;0,00;208543,69;952668,56;1161212,25
"421130 Navegantes";57324;15,94;245,04;57,04;5,19;5,90;10,48;6373867,13;9073961,22;14046900,90
"421140 Nova Erechim";4381;4,36;413,67;37,16;14,93;10,13;8,02;358673,95;1502759,05;1812308,80
"421145 Nova Itaberaba";4222;3,28;449,87;62,77;7,98;9,51;3,32;511558,33;1497631,33;1899365,63
"421150 Nova Trento";12025;7,35;301,29;54,16;8,08;7,25;3,55;1763717,12;2371821,41;3623037,05
"421160 Nova Veneza";13177;7,25;296,75;57,52;8,77;13,66;5,45;1023133,86;2920493,96;3910326,21
"421165 Novo Horizonte";2954;2,67;499,22;51,83;7,12;12,24;8,78;247106,17;1117568,34;1474685,59
"421170 Orleans";21731;10,40;311,99;53,92;4,95;25,56;2,88;3699919,28;3156133,54;6779901,10
"421175 Otacílio Costa";16587;14,36;327,55;57,86;5,88;11,61;3,51;1402446,94;3922336,76;5433012,97
"421180 Ouro";7231;3,55;275,23;41,93;8,39;38,11;0,63;514612,91;1554252,76;1990187,84
"421185 Ouro Verde";2179;2,27;665,94;64,04;6,89;9,89;8,16;234598,68;1132565,66;1451074,77
"421187 Paial";1830;4,02;855,35;34,31;16,82;27,59;6,27;207050,31;1366153,53;1565286,10
"421189 Painel";2357;3,02;503,77;40,79;16,44;13,82;3,12;293463,95;942457,63;1187387,97
"421190 Palhoça";130878;15,04;153,30;67,52;6,26;9,89;6,62;9154485,25;11846987,17;20063254,01
"421200 Palma Sola";8145;3,92;262,31;33,95;10,44;41,76;0,53;780079,00;1268649,36;2136492,08
"421205 Palmeira";2456;3,48;526,32;54,26;10,45;15,14;6,93;340658,84;991985,44;1292644,28
"421210 Palmitos";16596;7,85;311,14;69,48;5,11;10,73;2,07;2129239,12;2983801,50;5163698,87
"421220 Papanduva";17670;7,80;266,71;62,93;6,83;9,78;2,07;1585463,85;3276349,31;4712705,99
"421223 Paraíso";4200;10,94;369,55;42,41;7,08;8,27;2,39;465408,89;1040788,11;1552126,90
"421225 Passo de Torres";5690;11,88;338,19;44,59;9,68;17,50;6,31;338046,39;1406283,00;1924305,07
"421227 Passos Maia";4555;2,62;392,58;64,06;6,01;16,53;4,03;580151,85;1055947,96;1788194,67
"421230 Paulo Lopes";7255;14,55;322,79;71,70;3,97;4,30;2,94;762850,80;1586051,45;2341817,45
"421240 Pedras Grandes";4515;2,37;359,76;59,28;10,29;9,54;11,31;434313,06;1183614,56;1624334,78
"421250 Penha";22263;18,34;216,85;75,52;4,26;4,99;4,71;1090446,02;4009597,25;4827841,25
"421260 Peritiba";2977;3,00;499,47;47,68;5,71;9,80;4,16;252570,87;1258853,15;1486911,08
"421270 Petrolândia";6188;2,94;325,43;49,23;5,05;5,44;9,40;493657,55;1607342,85;2013732,59
"421290 Pinhalzinho";15692;10,86;301,86;54,58;10,11;6,79;4,55;1591264,52;3133232,99;4736830,52
"421300 Pinheiro Preto";3048;1,97;463,99;38,28;11,13;32,37;0,23;153040,65;1261197,10;1414237,75
"421310 Piratuba";4446;6,46;923,92;46,10;9,82;13,88;7,97;547677,90;3465729,09;4107750,84
"421315 Planalto Alegre";2767;2,49;517,34;63,36;11,80;5,49;2,17;207707,44;1209081,61;1431476,09
"421320 Pomerode";26788;13,87;296,26;57,60;0,45;11,45;6,19;3049614,71;5542909,34;7936135,35
"421330 Ponte Alta";5228;7,92;374,47;43,39;3,48;24,19;17,38;612384,55;1192787,10;1957726,10
"421335 Ponte Alta do Norte";3677;4,47;527,80;53,20;12,45;8,27;6,52;325695,00;1567668,00;1940706,00
"421340 Ponte Serrada";11724;6,11;242,28;50,65;7,42;19,03;9,70;924862,06;1731105,65;2840436,76
"421350 Porto Belo";14228;23,78;304,96;68,89;3,22;5,44;8,03;2167103,33;2752776,52;4338900,74
"421360 Porto União";33408;12,10;197,99;71,55;4,19;12,47;0,71;1992063,50;4268217,56;6614358,28
"421370 Pouso Redondo";14510;7,97;291,12;43,03;5,27;16,54;12,42;1158406,24;3130524,17;4224114,47
"421380 Praia Grande";7318;6,49;285,08;17,68;4,44;21,59;8,89;568603,58;1517590,98;2086194,56
"421390 Presidente Castello Branco";1779;2,11;717,78;44,74;8,86;14,52;13,73;176462,16;1040811,26;1276936,89
"421400 Presidente Getúlio";14392;8,11;309,41;55,61;8,07;7,76;8,19;1550633,97;2933322,56;4453100,04
"421410 Presidente Nereu";2324;1,93;553,61;36,99;6,53;12,80;12,70;349211,29;1041371,03;1286582,32
"421415 Princesa";2687;2,07;469,23;43,58;12,22;18,47;11,53;286686,16;929243,17;1260818,64
"421420 Quilombo";11259;4,93;401,06;42,47;8,46;33,53;1,83;2725933,48;1864601,40;4515527,33
"421430 Rancho Queimado";2893;10,37;626,92;52,90;5,08;19,89;12,67;564223,65;1139669,08;1813672,27
"421440 Rio das Antas";6237;4,72;373,10;62,93;4,90;13,52;7,87;621118,56;1717326,05;2327051,43
"421450 Rio do Campo";6135;3,40;296,75;50,70;4,28;6,02;4,77;507855,57;1144588,38;1820569,37
"421460 Rio do Oeste";7033;5,37;257,79;46,81;14,09;11,78;6,52;463668,99;1283025,62;1813003,91
"421480 Rio do Sul";59962;13,42;670,94;17,35;3,16;65,43;0,92;26729358,29;10125017,22;40231115,34
"421470 Rio dos Cedros";10170;9,09;285,85;51,36;4,45;12,43;4,17;916146,09;2000960,04;2907130,21
"421490 Rio Fortuna";4648;7,62;449,30;42,87;12,60;15,34;8,83;702437,80;1406388,85;2088323,64
"421500 Rio Negrinho";44633;9,03;306,36;51,96;4,63;8,97;0,94;5184586,95;7724725,85;13673829,36
"421505 Rio Rufino";2518;1,42;487,14;45,45;11,08;12,05;7,85;529633,29;852272,86;1226615,59
"421507 Riqueza";5126;3,15;307,77;39,00;6,93;29,98;4,96;434475,07;1000651,41;1577627,75
"421510 Rodeio";11215;9,47;277,36;54,76;6,62;13,96;7,88;870148,36;1912617,75;3110546,66
"421520 Romelândia";5760;3,34;352,32;50,73;6,65;13,55;2,06;748638,94;1337306,03;2029350,66
"421530 Salete";7737;5,51;273,56;45,32;7,49;9,95;4,84;802830,46;1384049,94;2116513,13
"421535 Saltinho";4178;3,16;331,19;41,08;12,14;25,72;5,00;359410,15;932661,65;1383709,99
"421540 Salto Veloso";4367;2,60;491,62;39,41;6,15;28,65;2,35;380803,00;1766094,00;2146897,00
"421545 Sangão";11121;5,43;231,45;62,17;12,59;6,76;1,58;1032394,25;1529103,06;2573931,14
"421550 Santa Cecília";15928;13,49;299,09;63,25;4,65;6,99;2,85;1636720,55;3512617,76;4763860,67
"421555 Santa Helena";2484;1,08;484,83;44,94;13,19;23,61;0,55;208348,18;970028,47;1204317,07
"421560 Santa Rosa de Lima";2103;3,50;569,84;52,96;6,95;16,77;5,59;293141,52;937526,81;1198379,80
"421565 Santa Rosa do Sul";8241;6,05;278,36;37,82;5,56;4,33;3,29;800710,70;1525224,86;2293954,06
"421567 Santa Terezinha";9363;1,91;207,15;66,30;10,63;8,07;1,56;1048244,95;1190054,09;1939574,53
"421568 Santa Terezinha do Progresso";3062;2,76;426,89;40,74;12,57;11,62;12,99;408601,07;903353,00;1307131,92
"421569 Santiago do Sul";1443;2,00;765,44;44,32;21,14;8,05;1,28;298439,07;846323,95;1104533,42
"421570 Santo Amaro da Imperatriz";18436;12,15;228,25;57,81;5,69;8,82;3,93;1866525,18;2465541,28;4208037,88
"421580 São Bento do Sul";76514;13,67;320,66;48,71;5,38;36,13;1,18;11448815,02;13557186,63;24534811,29
"421575 São Bernardino";2633;2,34;501,37;49,30;7,94;11,96;7,47;335031,16;981850,99;1320112,80
"421590 São Bonifácio";3274;3,15;452,94;56,43;4,26;3,14;10,26;369734,12;1153305,82;1482913,17
"421600 São Carlos";10938;6,80;269,68;60,41;6,36;19,42;0,82;924704,36;1985360,53;2949754,50
"421605 São Cristovão do Sul";5087;7,93;379,27;44,65;12,63;17,66;5,14;551586,13;1379325,53;1929332,01
"421610 São Domingos";9611;15,60;313,86;54,02;9,84;20,92;9,25;1224190,44;2184449,70;3016476,73
"421620 São Francisco do Sul";40030;23,25;445,53;57,54;2,45;17,71;4,02;5069115,51;12382850,70;17834369,34
"421630 São João Batista";24419;8,03;276,05;61,93;6,72;5,71;8,34;2584451,78;3640353,75;6740884,92
"421635 São João do Itaperiú";3426;2,73;455,95;64,45;2,90;13,02;5,71;269799,74;1325184,82;1562068,43
"421625 São João do Oeste";6269;3,52;337,42;38,87;7,87;10,64;3,42;504968,77;1545245,47;2115258,69
"421640 São João do Sul";7174;4,98;299,28;62,86;8,58;5,69;0,00;655276,79;1491788,87;2147065,66
"421650 São Joaquim";25122;10,97;222,05;44,50;4,22;23,55;7,38;1681800,31;3814587,31;5578293,53
"421660 São José";201746;21,94;177,60;68,73;8,93;9,77;1,68;11970882,07;25313948,89;35831059,57
"421670 São José do Cedro";14155;8,53;275,26;56,83;6,11;21,69;3,83;1200157,52;2717323,62;3896297,85
"421680 São José do Cerrito";10624;7,53;216,03;47,69;14,71;15,37;1,49;801988,54;1232829,00;2295135,00
"421690 São Lourenço do Oeste";23015;7,82;299,91;62,58;7,67;9,54;6,91;2035348,31;4644793,90;6902364,33
"421700 São Ludgero";10951;6,83;305,75;61,68;3,75;9,27;0,60;685820,29;2583011,32;3348255,67
"421710 São Martinho";3281;2,62;381,44;62,32;9,35;6,21;1,33;285261,54;917973,67;1251502,78
"421715 São Miguel da Boa Vista";2026;4,06;616,13;39,93;14,63;11,81;3,32;248434,13;998180,02;1248271,88
"421720 São Miguel do Oeste";35249;19,08;209,01;68,16;12,18;11,05;0,48;2777443,89;5074086,03;7367470,71
"421725 São Pedro de Alcântara";5183;8,53;257,26;63,34;7,93;12,42;2,92;419788,05;954400,38;1333403,41
"421730 Saudades";8929;5,46;282,60;35,44;8,53;37,58;3,60;730690,81;1694247,04;2523317,75
"421740 Schroeder";14000;10,24;257,85;71,31;3,30;8,81;5,10;1059957,84;2406080,70;3609926,91
"421750 Seara";17827;8,40;352,49;44,12;9,75;30,77;1,67;2478945,16;3637524,51;6283875,28
"421755 Serra Alta";3277;3,38;449,01;34,60;26,65;22,26;14,41;309977,57;1198107,19;1471390,84
"421760 Siderópolis";12967;6,03;294,44;65,51;1,47;4,92;1,58;1352424,60;2354261,39;3817951,54
"421770 Sombrio";25553;10,35;197,83;58,51;7,80;7,86;1,14;1725578,55;3270851,21;5055042,22
"421775 Sul Brasil";3150;2,54;392,75;42,32;8,34;26,44;3,63;386696,98;950200,58;1237166,62
"421780 Taió";17522;8,25;303,38;62,30;2,88;19,50;3,17;1845202,67;3589203,69;5315828,65
"421790 Tangará";8611;8,13;359,45;49,93;5,38;23,52;6,54;914607,20;2254240,76;3095228,46
"421795 Tigrinhos";1768;3,78;750,71;51,52;0,03;17,77;1,79;228387,70;1140307,89;1327256,95
"421800 Tijucas";29674;9,58;283,65;77,05;3,43;3,15;13,77;4136873,75;5252030,47;8417108,55
"421810 Timbé do Sul";5260;2,15;319,04;59,50;9,84;7,26;0,00;462362,05;1215808,44;1678170,49
"421820 Timbó";35303;13,85;409,90;65,62;4,13;20,60;2,63;4366207,78;10685060,49;14470586,98
"421825 Timbó Grande";7315;3,39;397,58;43,36;4,89;16,56;6,45;1124331,95;1741551,22;2908293,18
"421830 Três Barras";18708;11,25;343,73;55,27;3,25;19,81;3,27;2106072,36;4229661,22;6430479,56
"421835 Treviso";3692;3,84;492,67;67,74;9,55;8,13;1,08;301790,12;1458861,45;1818946,89
"421840 Treze de Maio";6791;5,23;272,49;49,84;6,92;12,01;6,49;672896,82;1203592,67;1850476,26
"421850 Treze Tílias";6004;7,95;413,06;49,22;2,29;30,22;3,73;482830,79;1875099,93;2479994,31
"421860 Trombudo Central";6520;6,84;340,24;51,65;5,27;13,15;7,83;638283,45;1593258,99;2218334,34
"421870 Tubarão";96529;20,03;202,03;54,08;6,60;12,29;3,47;7606281,01;12027340,25;19502134,86
"421875 Tunápolis";4775;2,67;366,84;47,04;7,35;6,88;6,88;537120,73;1139103,14;1751662,60
"421880 Turvo";11427;7,07;268,00;55,77;7,28;11,94;10,70;1131871,13;2307810,35;3062456,78
"421885 União do Oeste";3084;2,42;417,12;42,65;5,57;21,09;12,74;340703,11;1001534,49;1286412,54
"421890 Urubici";10825;7,57;248,02;57,00;7,97;7,60;1,59;1015310,36;1607017,09;2684762,56
"421895 Urupema";2578;2,09;498,11;60,01;5,33;6,21;10,65;232024,86;1107410,41;1284119,92
"421900 Urussanga";19936;7,44;391,91;49,27;2,71;28,90;2,48;4220012,38;3713782,16;7813092,98
"421910 Vargeão";3685;4,27;433,38;51,69;6,01;12,84;8,08;472168,21;1236047,62;1597008,58
"421915 Vargem";3187;12,10;461,86;36,30;12,98;24,81;7,99;373425,29;1096885,53;1471934,50
"421917 Vargem Bonita";4279;6,40;577,21;77,33;7,50;6,49;0,28;524623,34;1948082,49;2469878,82
"421920 Vidal Ramos";6112;7,68;347,88;25,07;3,18;7,14;5,20;684460,51;1630643,39;2126229,20
"421930 Videira";46585;12,37;232,33;55,48;5,72;18,79;3,52;2600578,70;9292844,66;10823222,85
"421935 Vitor Meireles";5756;3,91;293,94;46,28;7,53;6,80;7,71;645161,94;1030489,04;1691895,57
"421940 Witmarsum";3584;3,09;388,83;59,93;4,37;10,52;8,50;293734,35;1147890,33;1393554,99
"421950 Xanxerê";42174;15,36;288,45;54,00;3,72;8,14;18,59;4240395,05;7917213,76;12165082,39
"421960 Xavantina";4316;2,80;456,19;44,98;11,74;10,02;1,93;452150,62;1543700,56;1968911,93
"421970 Xaxim";25444;7,49;301,42;50,28;7,79;28,80;2,52;2362705,21;5302560,23;7669277,73
"421985 Zortéa";3015;2,64;549,03;19,11;5,41;53,56;3,64;249880,88;1403685,58;1655340,44
"430003 Aceguá";4347;6,18;504,35;51,51;2,48;10,49;3,59;611562,57;1753912,46;2192403,41
"430005 Água Santa";3619;2,98;456,50;52,32;5,24;16,16;1,26;500751,35;1151321,82;1652073,17
"430010 Agudo";17063;7,37;181,46;51,07;12,77;21,57;5,86;474319,67;2640546,76;3096228,86
"430020 Ajuricaba";7374;8,15;356,23;51,59;4,59;10,28;1,15;671624,49;1925407,12;2626855,20
"430030 Alecrim";7259;2,50;281,79;32,40;7,75;8,75;1,40;695220,71;1205509,24;2045478,39
"430040 Alegrete";78984;21,19;240,13;59,51;1,35;10,17;1,38;6220133,42;14084621,31;18966398,19
"430045 Alegria";4775;3,38;383,25;63,34;3,83;8,07;7,94;551117,85;1325071,02;1829998,95
"430047 Almirante Tamandaré do Sul";2208;7,63;648,18;57,40;7,09;15,83;7,25;258966,86;1154648,98;1431188,16
"430050 Alpestre";8880;26,81;357,10;34,19;12,36;27,67;20,87;904879,47;1620366,01;3171091,96
"430055 Alto Alegre";1945;1,50;640,89;50,49;11,78;8,55;15,89;273436,54;850682,14;1246531,24
"430057 Alto Feliz";3067;3,37;430,09;54,86;3,05;12,58;15,35;290974,59;1052312,22;1319099,83
"430060 Alvorada";213894;10,27;150,39;26,82;4,06;51,80;1,65;12615400,42;16961431,33;32167658,36
"430063 Amaral Ferrador";6602;2,71;285,43;19,60;1,68;11,75;3,59;700171,98;1115466,21;1884394,07
"430064 Ametista do Sul";8538;2,69;238,59;57,87;1,31;18,54;5,83;613516,11;1390694,26;2037103,47
"430066 André da Rocha";1276;3,53;780,75;46,51;1,03;14,86;17,41;47345,05;933885,55;996241,02
"430070 Anta Gorda";6326;5,66;285,47;55,95;7,81;7,22;6,74;454666,97;1278566,32;1805902,29
"430080 Antônio Prado";14274;8,42;228,22;54,85;6,09;21,44;6,66;789090,17;2462666,19;3257554,88
"430085 Arambaré";3929;14,77;545,93;60,74;4,09;9,06;2,94;470515,42;1602804,64;2144945,81
"430087 Araricá";5181;5,89;283,21;66,80;9,59;18,80;0,47;351142,65;1121026,00;1467299,33
"430090 Aratiba";6690;3,38;659,14;27,40;7,07;39,63;9,85;490861,85;3910438,75;4409640,33
"430100 Arroio do Meio";19059;9,94;239,36;43,91;0,26;39,10;3,93;947201,50;3690376,02;4561882,35
"430107 Arroio do Padre";2882;1,57;485,94;59,41;12,62;6,11;8,78;474131,01;1168375,56;1400467,75
"430105 Arroio do Sal";7291;36,12;375,54;76,74;5,77;5,50;2,45;716082,20;1829536,48;2738090,24
"430120 Arroio do Tigre";13208;5,99;192,46;49,66;7,29;8,92;2,86;858090,36;1682649,30;2542000,63
"430110 Arroio dos Ratos";14181;9,51;225,55;22,59;4,64;14,39;6,98;1014108,84;2377116,79;3198476,76
"430130 Arroio Grande";18748;9,07;236,25;42,54;0,92;30,41;0,98;446685,77;3879556,26;4429225,45
"430140 Arvorezinha";10548;5,65;206,30;20,25;11,04;56,17;0,70;310483,08;1904174,41;2176005,52
"430150 Augusto Pestana";7361;9,44;354,59;42,30;4,76;41,94;4,47;1076319,29;1514399,61;2610138,62
"430155 Áurea";3789;3,47;482,07;36,92;11,97;33,55;5,38;575119,05;1261640,65;1826553,06
"430160 Bagé";115745;16,76;222,54;30,67;6,90;43,91;3,61;14947162,10;10892903,22;25757449,96
"430163 Balneário Pinhal";11840;24,09;435,22;57,95;4,05;7,01;3,41;3739018,57;2366009,38;5153048,11
"430165 Barão";5444;4,14;300,14;27,10;1,22;6,18;2,58;290535,00;1249858,00;1633962,00
"430170 Barão de Cotegipe";6724;6,55;331,33;43,47;15,48;20,39;5,22;896411,24;1817552,25;2227874,31
"430175 Barão do Triunfo";7246;2,05;245,33;42,06;2,57;32,67;6,95;248797,72;1493104,24;1777634,31
"430185 Barra do Guarita";3067;2,14;422,64;49,49;5,39;17,54;0,33;334964,88;945832,63;1296241,50
"430187 Barra do Quaraí";3873;7,88;420,36;50,34;4,57;33,69;0,00;274369,79;1627866,41;1628047,21
"430190 Barra do Ribeiro";11762;12,32;270,88;27,60;1,78;26,14;0,92;1140000,17;2218621,87;3186036,08
"430192 Barra do Rio Azul";1978;1,84;643,56;45,21;14,30;26,15;5,17;303818,13;1024861,94;1272956,06
"430195 Barra Funda";2453;3,87;646,53;59,44;12,48;16,53;0,52;196444,19;1392690,99;1585948,26
"430180 Barracão";5401;13,36;373,09;33,66;8,21;35,67;13,22;256262,47;1726716,95;2015053,88
"430200 Barros Cassal";11879;4,54;191,53;51,11;4,40;28,04;0,63;658231,04;1551419,84;2275149,40
"430205 Benjamin Constant do Sul";2188;1,03;695,97;25,07;0,54;40,62;14,92;644291,08;774060,72;1522787,83
"430210 Bento Gonçalves";106999;16,25;269,51;34,62;5,44;16,29;4,41;6747022,74;21728465,13;28836788,81
"430215 Boa Vista das Missões";2100;2,19;578,22;38,05;6,61;16,12;15,73;191615,30;1022653,70;1214269,00
"430220 Boa Vista do Buricá";6655;5,30;275,23;51,55;11,48;18,21;2,17;524697,36;1243336,91;1831644,39
"430222 Boa Vista do Cadeado";2525;3,83;694,22;53,84;8,66;25,60;1,62;308130,72;1374110,10;1752909,26
"430223 Boa Vista do Incra";2583;2,89;642,29;33,33;3,95;33,12;1,26;266972,08;1333732,98;1659043,87
"430225 Boa Vista do Sul";2700;3,02;506,37;49,39;15,07;20,77;5,00;84930,03;1272479,45;1367185,71
"430230 Bom Jesus";12201;10,86;298,84;10,12;7,98;8,55;5,69;1004504,88;2232547,63;3646173,85
"430235 Bom Princípio";11731;9,27;296,35;48,60;3,69;17,35;11,67;885511,85;2369192,76;3476518,90
"430237 Bom Progresso";2404;2,89;355,01;40,64;7,96;26,48;2,18;266429,87;853441,83;853441,83
"430240 Bom Retiro do Sul";11623;9,42;208,87;30,73;8,09;46,89;2,56;489040,56;1916109,27;2427656,66
"430245 Boqueirão do Leão";8097;4,03;236,47;44,90;13,57;35,08;4,90;381935,79;1429693,87;1914723,18
"430250 Bossoroca";7885;5,65;293,30;36,46;7,17;27,05;2,92;673837,99;1636848,01;2312701,50
"430258 Bozano";2361;3,30;563,20;46,27;4,71;8,54;8,47;253120,54;1071937,50;1329724,28
"430260 Braga";3842;3,21;456,81;59,71;5,40;11,91;8,09;729623,24;1086385,87;1755076,57
"430265 Brochier";4876;5,12;316,87;37,28;5,49;35,16;1,17;326368,11;1159827,85;1545065,15
"430270 Butiá";20213;11,11;210,46;16,88;2,99;34,91;5,58;1039295,92;3318453,23;4253982,63
"430280 Caçapava do Sul";33060;8,68;255,00;48,12;10,79;16,72;5,19;2763606,59;5535336,91;8430232,31
"430290 Cacequi";13578;9,41;260,68;63,79;1,68;19,65;1,04;1234409,11;2544095,94;3539499,53
"430300 Cachoeira do Sul";86557;18,01;285,15;28,12;0,25;61,29;0,44;15581781,74;9178854,64;24682019,62
"430310 Cachoeirinha";118089;14,49;189,27;74,90;6,64;7,96;1,01;5358947,87;16740123,26;22351053,36
"430320 Cacique Doble";5008;2,33;352,21;21,37;5,45;47,97;8,73;470894,27;1288797,72;1763843,84
"430330 Caibaté";5212;5,86;315,12;44,04;5,16;29,15;1,10;723673,05;1063589,17;1642389,06
"430340 Caiçara";5240;2,69;329,25;34,86;2,86;11,49;8,35;487505,31;1237785,08;1725290,39
"430350 Camaquã";62723;13,31;154,99;28,33;5,73;20,07;3,53;2988675,38;6664057,78;9721469,40
"430355 Camargo";2549;2,13;714,57;50,21;7,01;29,29;2,26;280943,74;1521804,79;1821438,59
"430360 Cambará do Sul";7238;3,96;465,55;63,86;14,06;10,78;6,50;753135,42;2433150,28;3369625,75
"430367 Campestre da Serra";3328;11,07;474,97;57,45;4,48;26,26;3,07;348415,81;1200663,33;1580705,41
"430370 Campina das Missões";6352;3,74;303,08;28,16;8,94;25,60;2,14;666267,97;1162468,72;1925146,27
"430380 Campinas do Sul";5745;5,25;504,25;45,39;6,41;37,81;1,34;632727,92;2294787,48;2896919,87
"430390 Campo Bom";59366;22,47;264,12;51,82;3,73;26,56;11,97;4163234,16;11848644,63;15679701,72
"430400 Campo Novo";5419;5,61;340,96;54,10;7,72;11,18;6,16;703673,55;1102824,89;1847676,61
"430410 Campos Borges";3693;2,83;390,77;34,55;9,61;32,01;8,95;326782,84;1111052,79;1443112,85
"430420 Candelária";30423;7,88;194,60;56,61;3,13;28,98;1,08;1944255,15;3970423,55;5920417,99
"430430 Cândido Godói";6722;4,07;289,53;24,65;5,02;5,93;2,43;863228,66;1238727,47;1946190,71
"430435 Candiota";8576;29,06;497,64;57,09;1,88;15,70;12,26;930847,14;3034666,08;4267791,08
"430440 Canela";41115;27,40;321,87;35,71;7,13;45,14;4,40;5856363,95;7483236,54;13233711,66
"430450 Canguçu";56064;6,33;148,89;55,10;0,23;11,15;8,81;3950726,84;5448134,99;8347099,80
"430460 Canoas";332056;18,03;372,56;23,46;2,90;55,51;0,42;65559343,82;57105226,47;123711597,65
"430461 Canudos do Vale";2004;1,99;561,72;45,71;11,76;22,36;7,33;224919,08;875570,61;1125685,12
"430462 Capão Bonito do Sul";1877;5,88;687,38;13,57;4,92;30,81;1,37;47746,59;1244340,03;1290211,14
"430463 Capão da Canoa";40861;43,78;270,74;66,31;0,06;19,41;3,76;2517557,90;8393398,30;11062648,36
"430465 Capão do Cipó";3485;3,41;428,99;55,56;7,65;17,42;1,10;534930,49;1290276,64;1495021,75
"430466 Capão do Leão";24458;12,85;178,32;53,10;7,17;11,57;0,82;650375,24;3569031,19;4361380,82
"430468 Capela de Santana";11617;4,27;229,11;58,51;7,95;12,20;1,86;894639,15;1702231,49;2661569,97
"430469 Capitão";2694;2,67;581,92;33,09;12,11;34,84;3,23;243688,70;1308246,24;1567690,82
"430467 Capivari do Sul";3528;9,41;514,00;54,90;0,59;22,02;0,47;339000,06;1508596,93;1813403,77
"430471 Caraá";7606;1,80;238,13;71,50;3,82;3,79;3,16;715638,96;1065288,69;1811251,23
"430470 Carazinho";60388;15,48;370,80;8,96;3,26;75,78;0,74;12310963,27;9772279,35;22391694,37
"430480 Carlos Barbosa";25866;13,98;246,23;54,77;13,46;23,80;2,80;844995,64;6059005,51;6368864,62
"430485 Carlos Gomes";1718;2,56;740,53;34,00;9,44;36,50;6,15;294890,26;912752,00;1272223,28
"430490 Casca";8654;12,43;370,20;48,06;7,00;24,42;10,38;850369,52;2291250,94;3203751,31
"430495 Caseiros";3132;4,34;412,67;30,87;8,41;30,24;9,19;108998,07;1152212,96;1292492,62
"430500 Catuípe";9611;8,47;301,10;62,04;10,68;12,71;3,60;1072234,00;1844092,16;2893854,35
"430510 Caxias do Sul";410166;24,01;433,13;32,79;2,90;51,63;1,32;88524172,30;79398845,64;177656602,48
"430511 Centenário";3100;2,54;389,82;32,92;0,87;41,29;3,90;232843,75;910577,77;1208449,85
"430512 Cerrito";6767;3,16;235,16;23,59;16,93;12,68;16,68;318745,26;1128915,74;1591356,87
"430513 Cerro Branco";4673;2,66;339,37;47,46;6,67;18,94;8,19;487556,37;1080810,12;1585895,63
"430515 Cerro Grande";2659;2,14;497,78;53,35;7,40;20,51;0,64;382456,51;992779,98;1323585,33
"430517 Cerro Grande do Sul";9854;3,54;283,72;37,43;15,91;35,15;3,78;705646,74;2049212,11;2795772,84
"430520 Cerro Largo";12861;14,64;210,85;22,55;11,01;42,61;5,05;642108,25;2089611,61;2711712,79
"430530 Chapada";9673;5,27;305,38;66,04;4,67;13,37;2,25;1177117,64;1797340,17;2953950,92
"430535 Charqueadas";36045;11,04;342,01;63,69;2,80;19,45;0,40;5066758,93;8410571,20;12327764,37
"430537 Charrua";3642;2,39;474,42;20,81;4,17;52,14;16,42;796185,00;897455,00;1727825,00
"430540 Chiapetta";4094;6,68;385,43;48,50;12,21;13,65;4,47;338528,38;1128930,08;1577955,72
"430543 Chuí";5496;13,49;308,84;36,28;13,47;35,36;2,89;204776,93;1473885,82;1697384,86
"430544 Chuvisca";5159;2,05;300,30;61,39;4,63;15,28;3,14;159543,55;1373021,71;1549226,82
"430545 Cidreira";11885;27,94;454,73;60,89;5,14;6,50;1,27;1284500,66;3625439,11;5404478,14
"430550 Ciríaco";5020;3,25;365,39;48,24;8,39;11,30;6,65;459265,81;1306831,01;1834249,57
"430558 Colinas";2470;2,33;655,62;26,29;10,52;11,59;11,98;542618,04;1228625,98;1619389,50
"430560 Colorado";3771;5,49;491,32;57,40;2,72;5,80;17,69;348875,15;1394404,44;1852753,84
