Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2017
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"314550 Olímpio Noronha";2763;1,68;1200,18;47,83;8,44;3,24;1,37;654612,97;2513009,23;3316106,94
"314560 Oliveira";41907;10,69;625,94;37,50;0,21;31,43;5,20;14899844,26;12248075,39;26231433,97
"314570 Oliveira Fortes";2182;2,35;1222,47;44,48;10,00;9,96;8,71;835688,71;2240589,76;2667432,57
"314580 Onça de Pitangui";3192;2,79;1195,70;46,11;5,39;8,24;3,41;848939,53;2850090,20;3816663,77
"314585 Oratórios";4710;2,15;895,37;56,34;0,00;1,98;4,67;1091125,26;2796498,51;4217213,79
"314587 Orizânia";7949;0,94;478,10;45,16;0,00;2,16;7,81;1419976,22;2453749,79;3800405,94
"314590 Ouro Branco";38935;18,37;864,34;69,93;9,14;7,41;0,45;6711478,23;26938602,48;33653113,08
"314600 Ouro Fino";33716;11,28;397,74;54,58;3,70;2,45;1,59;4274580,20;9709397,67;13410104,13
"314610 Ouro Preto";74659;14,01;1186,45;54,75;0,00;28,63;0,57;23612950,54;58237800,88;88578970,52
"314620 Ouro Verde de Minas";6110;1,11;443,83;58,96;1,19;16,17;0,47;1146922,41;1910285,24;2711791,90
"314625 Padre Carvalho";6338;1,31;534,61;38,64;5,02;33,30;0,45;1308611,39;2081744,50;3388353,85
"314630 Padre Paraíso";20177;2,83;617,90;52,01;11,25;0,30;0,57;7140066,87;4635063,02;12467295,40
"314655 Pai Pedro";6184;0,80;729,44;39,42;3,26;26,94;12,85;1498228,83;2274823,57;4510831,87
"314640 Paineiras";4650;2,21;800,44;57,63;3,23;20,85;0,15;982706,93;2676108,13;3722037,02
"314650 Pains";8391;4,97;985,96;45,43;0,00;31,68;0,78;1571625,31;6645338,25;8273150,16
"314660 Paiva";1577;1,35;1653,94;58,96;10,75;8,00;6,20;574801,31;2067959,06;2608257,49
"314670 Palma";6753;2,49;619,80;50,75;2,75;6,14;0,05;2227111,57;2008448,98;4185510,04
"314675 Palmópolis";6161;2,42;684,88;49,48;0,16;5,68;11,92;2333482,89;2218011,76;4219521,62
"314690 Papagaios";15516;3,49;577,09;50,29;4,50;21,26;0,66;2572872,98;6901296,85;8954149,13
"314710 Pará de Minas";92739;11,72;771,67;47,95;2,46;28,64;1,31;30114208,81;36489396,40;71563453,00
"314700 Paracatu";92386;14,22;884,86;66,55;4,10;9,17;2,46;16960684,64;52826194,35;81748692,56
"314720 Paraguaçu";21583;7,70;724,97;43,38;4,98;39,24;1,76;3098837,65;12163851,01;15646928,58
"314730 Paraisópolis";20983;6,62;509,03;55,88;3,82;23,76;1,73;3253252,24;7683834,29;10681029,59
"314740 Paraopeba";24427;6,59;449,46;51,62;5,24;4,76;2,78;3135511,51;7697886,33;10979078,50
"314760 Passa Quatro";16470;10,01;720,54;62,33;2,94;9,60;0,42;4174210,86;7236531,53;11867288,72
"314770 Passa Tempo";8324;4,09;676,12;33,40;3,95;22,59;3,08;1998811,10;3206586,82;5627991,65
"314780 Passa-Vinte";2104;1,88;1252,72;35,86;0,00;5,80;0,39;660602,21;2351432,82;2635718,09
"314750 Passabém";1732;2,46;1856,12;60,93;4,62;4,33;0,27;572266,88;2593297,08;3214795,56
"314790 Passos";114458;18,32;501,45;53,45;4,16;7,77;0,64;22592235,38;32611467,03;57395352,37
"314795 Patis";5976;1,40;597,83;53,69;6,30;2,54;5,05;2168240,28;2189251,55;3572608,55
"314800 Patos de Minas";150893;14,95;968,52;46,88;2,23;38,22;1,83;79091634,28;61043150,61;146142597,72
"314810 Patrocínio";89983;20,72;852,36;45,42;3,76;44,22;0,36;44010745,41;36799563,21;76698142,93
"314820 Patrocínio do Muriaé";5680;2,77;755,16;42,90;8,79;33,66;1,17;1808157,97;2894062,46;4289300,29
"314830 Paula Cândido";9698;2,16;709,76;27,91;0,14;16,46;0,79;3141141,36;3832390,69;6883256,44
"314840 Paulistas";4982;1,42;591,66;62,04;0,00;14,09;4,56;1521513,03;1865138,84;2947661,09
"314850 Pavão";8709;4,03;483,14;51,73;0,00;2,87;0,82;1672599,81;2569711,30;4207643,24
"314860 Peçanha";17871;4,06;406,41;33,53;2,87;10,09;6,03;2306185,39;4108388,01;7262983,73
"314870 Pedra Azul";24748;4,17;487,55;21,48;2,07;15,42;1,91;7244528,63;4984917,44;12066003,68
"314875 Pedra Bonita";7117;1,34;534,60;52,33;4,35;16,26;7,76;1636341,84;2063202,27;3804769,94
"314880 Pedra do Anta";3270;1,85;1391,44;33,83;0,13;20,17;1,81;1369705,20;3003298,58;4550012,11
"314890 Pedra do Indaiá";4034;4,68;1015,84;59,26;6,11;20,10;1,02;567535,16;3556962,05;4097902,50
"314900 Pedra Dourada";2452;1,70;1070,43;54,47;10,00;15,70;1,05;658105,19;1934192,03;2624699,65
"314910 Pedralva";11570;3,49;631,77;39,22;3,40;29,87;3,19;1940216,11;5128148,91;7309604,46
"314915 Pedras de Maria da Cruz";11396;2,09;457,61;100,00;0,00;0,00;0,00;2780319,68;2541741,64;5214898,12
"314920 Pedrinópolis";3672;2,66;1387,67;54,35;2,64;22,13;1,25;766542,19;4489606,73;5095531,73
"314930 Pedro Leopoldo";63837;16,92;743,81;65,92;3,38;19,20;2,23;11409456,62;33274785,64;47482687,90
"314940 Pedro Teixeira";1843;1,50;1562,86;44,02;8,58;2,16;3,15;531082,22;2218781,50;2880350,05
"314950 Pequeri";3347;2,29;1033,46;42,14;5,14;25,53;0,00;659565,85;2856951,79;3458998,06
"314960 Pequi";4395;3,83;876,83;54,62;3,07;21,64;2,11;1067598,11;2711051,93;3853678,86
"314970 Perdigão";10846;4,14;494,30;42,98;3,42;17,78;2,72;1538836,20;3962685,38;5361129,27
"314980 Perdizes";15925;7,21;799,66;46,96;2,56;4,22;1,97;3434174,63;9414368,46;12734545,39
"314990 Perdões";21444;7,35;607,54;51,59;0,12;27,69;1,25;4388184,08;8296244,30;13028142,68
"314995 Periquito";7060;4,56;629,77;36,64;0,22;10,53;10,97;2198495,65;2288281,49;4446193,45
"315000 Pescador";4311;3,28;894,30;39,17;0,00;0,46;0,00;1726735,46;2212822,66;3855348,30
"315010 Piau";2850;1,73;1070,07;56,47;3,43;3,12;0,98;747173,14;2465659,13;3049708,52
"315015 Piedade de Caratinga";8247;2,89;737,95;51,51;6,98;8,69;0,99;2029919,50;3629336,93;6085857,08
"315020 Piedade de Ponte Nova";4213;1,86;766,81;47,01;3,43;4,36;2,92;736337,30;2108429,86;3230581,90
"315030 Piedade do Rio Grande";4684;2,44;964,97;41,38;4,76;16,78;0,95;965770,91;3399286,30;4519906,73
"315040 Piedade dos Gerais";4981;3,40;850,71;57,27;2,95;7,36;7,37;1146290,01;2613292,07;4237382,46
"315050 Pimenta";8720;5,34;648,88;39,74;1,27;30,70;2,78;2118735,72;3626612,55;5658230,91
"315053 Pingo-d'Água";4873;5,08;712,78;46,24;3,95;9,52;16,37;1228561,31;2398295,07;3473360,22
"315057 Pintópolis";7585;1,22;524,76;55,85;6,13;8,52;5,50;2944794,25;2594177,95;3980328,69
"315060 Piracema";6566;3,87;672,89;50,02;0,00;7,82;0,10;1657658,52;3057599,89;4418181,07
"315070 Pirajuba";5790;5,76;1080,88;54,04;6,56;25,39;3,35;1014363,71;5255923,37;6258287,08
"315080 Piranga";17918;4,51;596,94;58,01;5,69;15,22;0,28;5259464,60;6204293,66;10696052,49
"315090 Piranguçu";5514;2,90;645,67;63,07;10,59;9,22;3,48;669599,04;3297444,24;3560217,81
"315100 Piranguinho";8597;6,06;601,32;38,86;10,59;3,49;6,34;2062202,27;2805918,85;5169566,58
"315110 Pirapetinga";10876;6,24;930,31;42,18;2,57;26,64;3,10;2987142,51;7015123,53;10118075,98
"315120 Pirapora";56706;8,55;915,09;37,58;0,00;51,20;0,02;30370879,47;15625950,31;51891263,30
"315130 Piraúba";11080;6,52;556,30;44,52;6,99;6,79;6,51;1961755,93;3709326,30;6163797,79
"315140 Pitangui";27706;8,51;523,32;45,68;4,09;6,41;6,15;4601588,65;8775674,24;14499039,99
"315150 Piumhi";34525;11,48;684,78;55,39;0,00;0,55;2,62;9648964,15;13353183,64;23642028,26
"315160 Planura";11796;6,51;806,86;52,16;4,99;23,87;4,93;2478260,80;7107952,55;9517771,19
"315170 Poço Fundo";16903;6,70;637,09;38,25;8,17;13,19;4,25;3983741,18;6319064,40;10768659,68
"315180 Poços de Caldas";166085;17,11;1172,75;34,91;4,11;38,31;0,40;86693735,21;101781196,32;194775593,20
"315190 Pocrane";8841;3,67;464,02;51,36;0,00;7,92;0,15;1248947,79;2345531,73;4102439,96
"315200 Pompéu";31612;8,74;656,42;44,38;4,84;7,23;6,56;7172436,28;12921598,72;20750733,16
"315210 Ponte Nova";60361;14,53;1136,38;27,73;2,56;36,55;2,02;46272630,83;16997409,13;68593042,00
"315213 Ponto Chique";4259;1,90;985,72;46,01;8,47;10,18;6,06;998320,26;2549218,44;4198183,63
"315217 Ponto dos Volantes";12138;3,20;479,59;51,15;0,91;7,51;5,66;4146796,22;2441787,66;5821250,95
"315220 Porteirinha";38741;4,01;464,70;20,77;2,65;43,12;0,70;10059532,58;7493306,62;18002899,26
"315230 Porto Firme";11245;2,39;618,15;45,62;0,00;3,58;0,71;2678595,81;3917878,38;6951076,56
"315240 Poté";16641;3,15;525,30;41,00;0,08;6,78;2,07;5967007,86;4404491,14;8741456,50
"315250 Pouso Alegre";147137;11,13;902,08;36,35;3,09;55,42;0,90;80562917,71;50960556,82;132728941,83
"315260 Pouso Alto";6185;5,07;885,33;41,63;3,77;23,79;2,64;1960188,42;3380951,50;5475786,79
"315270 Prados";9021;3,12;469,73;45,71;7,17;7,78;0,02;1255914,68;2869255,41;4237420,94
"315280 Prata";27796;11,34;790,62;61,43;3,46;13,41;0,87;4045752,39;17426550,25;21976106,69
"315290 Pratápolis";8890;8,15;766,60;49,80;2,77;22,97;2,05;1702105,87;5254098,67;6815108,28
"315300 Pratinha";3569;9,77;1027,47;48,37;2,63;23,90;3,49;704407,97;2843883,40;3667043,94
"315310 Presidente Bernardes";5562;1,38;861,51;52,16;0,39;24,49;3,62;1167708,62;3550000,00;4791728,74
"315320 Presidente Juscelino";3827;2,32;986,71;52,65;3,24;15,64;4,09;1557457,92;2135356,04;3776130,00
"315330 Presidente Kubitschek";3061;1,32;934,11;52,98;2,45;12,82;8,28;1138563,43;2078140,97;2859325,80
"315340 Presidente Olegário";19599;4,70;654,86;69,71;7,11;3,13;0,05;3930132,17;8748618,04;12834557,01
"315360 Prudente de Morais";10577;6,50;519,15;67,06;5,48;10,86;2,75;1732669,89;3799014,96;5491041,94
"315370 Quartel Geral";3557;3,09;886,02;32,91;14,37;25,17;2,73;542979,12;2617502,45;3151588,36
"315380 Queluzito";1958;2,40;1450,92;63,87;4,26;16,76;1,53;589487,93;2301736,16;2840897,68
"315390 Raposos";16390;7,16;443,11;59,72;10,02;7,60;5,43;2493303,49;4825854,06;7262553,33
"315400 Raul Soares";24368;4,22;559,93;29,90;0,21;20,37;5,28;5782974,06;6993044,32;13644434,91
"315410 Recreio";10697;2,56;511,73;52,59;0,12;8,08;3,18;1981415,47;3503709,48;5474010,60
"315415 Reduto";7117;2,11;607,67;42,52;3,88;9,27;5,70;1139728,48;2996260,99;4324784,67
"315420 Resende Costa";11569;3,62;424,40;49,29;7,03;12,32;2,64;1478092,82;3311007,65;4909837,97
"315430 Resplendor";17715;8,00;647,78;28,02;6,68;17,96;3,42;4533369,85;6270622,33;11475467,08
"315440 Ressaquinha";4861;3,87;864,20;43,62;13,25;2,97;5,78;1646213,50;2537940,40;4200891,45
"315445 Riachinho";8290;2,38;740,34;45,40;0,98;15,31;15,04;1619414,37;3761758,35;6137446,24
"315450 Riacho dos Machados";9672;9,30;509,75;56,09;4,77;16,50;0,31;2170440,29;2845823,36;4930320,53
"315460 Ribeirão das Neves";328871;12,44;376,41;60,97;0,00;13,43;0,59;64315896,70;57491121,38;123791776,41
"315470 Ribeirão Vermelho";4058;3,81;1065,77;56,96;9,23;7,10;2,25;701581,17;3428511,85;4324884,50
"315480 Rio Acima";10123;8,17;1090,12;62,70;4,78;3,20;3,11;1284976,50;9887175,94;11035330,50
"315490 Rio Casca";14130;5,49;541,93;35,87;0,42;6,63;1,38;2195959,85;4981983,63;7657460,13
"315510 Rio do Prado";5302;1,94;807,81;33,58;0,00;4,65;2,49;1444846,95;2634774,93;4282986,02
"315500 Rio Doce";2623;25,21;1346,10;51,48;4,00;19,73;1,51;575265,25;3159623,44;3530808,90
"315520 Rio Espera";5825;3,32;726,75;62,99;0,00;7,30;5,41;1907748,63;2389209,80;4233303,40
"315530 Rio Manso";5774;3,58;623,74;50,82;4,84;3,40;1,47;1261905,08;2383157,93;3601467,07
"315540 Rio Novo";9084;4,67;667,82;37,92;7,92;10,20;10,66;2073562,43;3251971,15;6066461,26
"315550 Rio Paranaíba";12462;5,15;863,69;66,22;1,53;16,25;4,16;2301276,32;8299874,59;10763333,95
"315560 Rio Pardo de Minas";31016;3,29;469,94;39,77;2,43;25,89;3,57;8554488,36;6520254,09;14575670,19
"315570 Rio Piracicaba";14624;6,59;644,84;42,84;12,11;17,72;2,65;2307930,96;7732115,28;9430172,23
"315580 Rio Pomba";18061;7,42;473,93;35,44;10,24;9,58;1,75;3982359,22;5295781,92;8559713,73
"315590 Rio Preto";5544;3,51;587,09;38,16;5,91;3,02;3,04;1234441,08;2125326,50;3254819,35
"315600 Rio Vermelho";13453;2,49;552,79;40,22;1,88;18,75;1,21;4661063,82;3895623,58;7436725,87
"315610 Ritápolis";4834;3,54;657,22;60,74;0,00;11,84;1,00;909293,84;2251592,48;3176996,02
"315620 Rochedo de Minas";2293;1,19;1140,46;51,40;0,76;8,41;0,39;876847,73;1967352,47;2615072,30
"315630 Rodeiro";7857;5,67;685,93;40,41;11,08;16,39;1,41;1597297,77;3480413,15;5389366,00
"315640 Romaria";3644;3,82;835,52;54,42;9,33;24,82;0,11;645305,27;2397650,01;3044646,26
"315645 Rosário da Limeira";4580;1,92;965,19;56,04;3,03;10,85;2,28;1499433,47;3359853,28;4420564,53
"315650 Rubelita";6789;3,97;718,95;33,66;3,83;26,45;3,07;2503643,49;2119261,06;4880934,34
"315660 Rubim";10377;2,16;504,97;54,65;0,61;6,48;2,42;3143956,48;2682134,59;5240099,97
"315670 Sabará";135968;11,57;400,01;60,07;6,14;23,34;2,65;23571011,47;29115924,22;54388918,59
"315680 Sabinópolis";15936;5,00;558,23;53,79;0,00;10,82;0,25;3868319,34;5776676,10;8895957,95
"315690 Sacramento";25998;7,30;1024,37;35,09;6,81;10,42;1,61;6803908,82;21115215,80;26631574,80
"315700 Salinas";41678;5,78;594,94;45,46;3,65;20,41;1,92;16380285,14;7919597,69;24795925,65
"315710 Salto da Divisa";7127;2,48;904,54;42,97;0,00;15,31;3,21;1773018,33;4233416,99;6446682,77
"315720 Santa Bárbara";30690;13,85;793,68;42,37;10,54;37,73;0,37;7071954,88;17224672,27;24358025,47
"315725 Santa Bárbara do Leste";8180;1,72;418,61;30,72;2,36;6,23;0,02;1315700,64;2111166,82;3424204,79
"315727 Santa Bárbara do Monte Verde";3096;1,91;1046,75;62,99;3,33;4,00;3,15;504609,41;2638682,82;3240749,83
"315730 Santa Bárbara do Tugúrio";4590;1,37;780,05;62,34;3,74;12,14;6,71;1099643,82;2259113,13;3580429,09
"315733 Santa Cruz de Minas";8547;3,71;455,50;56,92;6,25;8,54;5,64;1099376,73;2673742,86;3893159,22
"315737 Santa Cruz de Salinas";4337;1,31;799,70;43,54;2,64;13,46;6,35;1520520,40;2187649,79;3468277,59
"315740 Santa Cruz do Escalvado";4960;21,45;1074,97;44,18;0,00;2,73;5,04;1630830,55;3837646,99;5331842,59
"315750 Santa Efigênia de Minas";4587;1,82;700,21;61,97;0,00;0,11;0,76;1296590,26;1927337,74;3211880,00
"315760 Santa Fé de Minas";3985;1,49;966,81;54,91;5,61;14,67;2,37;1087499,10;2816787,30;3852740,85
"315765 Santa Helena de Minas";6410;1,37;682,15;28,29;0,00;6,13;3,48;1482340,23;2345666,51;4372593,78
"315770 Santa Juliana";13380;7,75;887,33;48,81;6,76;27,24;4,44;2174161,59;9594119,68;11872450,57
"315780 Santa Luzia";218897;11,12;471,92;27,11;0,98;57,90;0,45;40511454,61;63092247,95;103301413,47
"315790 Santa Margarida";16173;3,45;692,34;55,65;2,68;13,20;0,77;4597457,36;6532440,32;11197208,53
"315800 Santa Maria de Itabira";11007;3,90;488,18;44,53;5,43;5,11;4,97;2117274,98;2791232,05;5373400,99
"315810 Santa Maria do Salto";5381;1,57;735,30;32,22;0,05;22,11;2,73;1384491,07;1694424,35;3956635,41
"315820 Santa Maria do Suaçuí";14896;3,87;459,29;57,28;3,09;3,41;1,41;3545238,32;2914034,12;6841564,99
"315920 Santa Rita de Caldas";9198;4,55;571,41;56,23;8,04;23,34;0,12;1618677,50;3556455,32;5255834,02
"315940 Santa Rita de Ibitipoca";3566;2,86;1187,54;62,51;0,16;7,06;2,51;1441827,66;2542622,96;4234770,78
"315930 Santa Rita de Jacutinga";5043;1,49;738,95;33,94;2,00;3,86;1,77;1078128,08;2455847,00;3726541,79
"315935 Santa Rita de Minas";7149;1,93;569,60;45,93;3,18;11,28;0,09;1490435,20;2426582,14;4072067,56
"315950 Santa Rita do Itueto";5699;3,14;680,82;55,67;2,03;15,24;2,44;1159496,16;2247444,47;3879998,06
"315960 Santa Rita do Sapucaí";42324;14,07;469,68;54,49;1,43;21,41;4,84;5845881,07;15126577,37;19878536,59
"315970 Santa Rosa da Serra";3386;3,78;1072,96;61,74;0,00;0,54;7,25;990824,82;2000000,00;3633047,90
"315980 Santa Vitória";19646;6,99;1285,86;69,82;3,02;12,20;1,65;3434810,05;20572932,31;25261947,86
"315830 Santana da Vargem";7322;5,85;786,76;61,60;1,48;4,09;2,90;1371000,31;4098305,25;5760672,95
"315840 Santana de Cataguases";3876;1,98;952,53;45,25;5,11;5,27;1,96;1226516,92;2367223,97;3692024,83
"315850 Santana de Pirapama";7965;2,84;587,12;70,17;0,00;7,08;1,33;1948008,64;2763672,52;4676393,43
"315860 Santana do Deserto";4032;2,31;960,15;51,73;6,10;5,49;5,71;869688,01;3114814,11;3871331,70
"315870 Santana do Garambéu";2436;2,43;1371,90;66,27;8,10;6,14;0,11;989971,75;2162093,34;3341956,71
"315880 Santana do Jacaré";4861;1,90;788,10;57,10;3,19;15,32;0,27;1134032,78;2883556,26;3830961,40
"315890 Santana do Manhuaçu";8853;1,36;510,95;42,72;1,84;21,78;6,34;3012494,03;2277730,90;4523424,36
"315895 Santana do Paraíso";32828;10,52;490,93;58,62;10,54;5,64;1,92;4754852,46;9755235,08;16116359,90
"315900 Santana do Riacho";4301;9,74;921,58;58,72;3,73;7,32;1,19;1382985,01;2584601,90;3963709,32
"315910 Santana dos Montes";3887;2,37;787,10;57,97;6,32;11,27;5,76;684362,95;2142290,63;3059439,25
"315990 Santo Antônio do Amparo";18553;8,21;1082,15;38,13;2,30;51,71;1,96;9083253,68;6919934,58;20077126,68
"316000 Santo Antônio do Aventureiro";3668;2,49;793,74;65,78;3,34;7,59;3,97;874203,51;2030847,01;2911453,77
"316010 Santo Antônio do Grama";4071;3,80;1063,91;52,94;0,05;12,67;1,08;1288395,34;2731177,41;4331179,82
"316020 Santo Antônio do Itambé";4040;1,56;837,51;50,97;0,39;9,32;4,87;1606229,17;1612453,45;3383557,09
"316030 Santo Antônio do Jacinto";11977;2,89;538,51;29,50;0,01;13,11;1,36;2802703,59;3349642,37;6449724,39
"316040 Santo Antônio do Monte";28115;7,04;796,71;100,00;0,00;0,00;0,00;10510590,74;9466720,16;22399371,95
"316045 Santo Antônio do Retiro";7339;0,74;581,63;39,47;5,25;16,66;1,29;2312635,11;2225738,05;4268597,90
"316050 Santo Antônio do Rio Abaixo";1813;1,40;1513,10;54,51;0,19;14,92;0,96;756044,16;2289654,50;2743248,69
"316060 Santo Hipólito";3218;1,96;1040,78;40,35;1,91;20,96;5,99;977326,13;2208394,81;3349227,58
"316070 Santos Dumont";47561;8,87;586,26;32,59;5,35;21,97;0,82;12916665,51;14183438,20;27883065,77
"316080 São Bento Abade";5159;5,06;768,69;53,15;0,00;29,30;1,83;713800,50;3155574,61;3965666,61
"316090 São Brás do Suaçuí";3747;4,58;1071,51;72,64;2,74;3,28;0,44;603562,39;3053000,56;4014933,64
"316095 São Domingos das Dores";5697;1,66;822,60;46,66;1,66;14,02;1,55;1163399,33;3781425,64;4686372,97
"316100 São Domingos do Prata";17787;4,15;543,21;42,93;0,39;24,42;1,76;3746563,70;5657045,92;9662036,56
"316105 São Félix de Minas";3458;2,12;1246,24;60,96;2,14;13,65;1,45;2363405,02;2102594,62;4309500,68
"316110 São Francisco";56805;4,13;463,91;57,31;0,85;12,23;0,44;11420902,85;13073892,34;26352154,23
"316120 São Francisco de Paula";6673;3,59;669,15;56,48;4,56;15,13;0,84;1747045,87;2851672,83;4465258,52
"316130 São Francisco de Sales";6224;8,29;911,40;41,05;8,18;25,42;5,32;1148155,64;4795205,05;5672529,77
"316140 São Francisco do Glória";5085;2,89;710,86;72,88;0,00;7,45;1,65;1445701,38;2579545,65;3614734,81
"316150 São Geraldo";11905;3,62;500,85;58,28;0,70;19,10;2,17;2254689,85;3600969,76;5962628,51
"316160 São Geraldo da Piedade";4214;1,22;908,89;45,92;0,50;18,27;9,91;1485980,04;2164729,67;3830069,05
"316165 São Geraldo do Baixio";3920;1,76;803,69;54,92;0,39;13,94;8,17;842764,45;1919340,27;3150457,68
"316170 São Gonçalo do Abaeté";6898;8,27;712,47;60,89;0,33;17,20;3,30;841395,99;3949237,77;4914590,11
"316180 São Gonçalo do Pará";11985;4,95;698,30;73,84;3,72;5,49;5,62;2220903,84;6156873,35;8369119,52
"316190 São Gonçalo do Rio Abaixo";10773;6,36;2386,40;61,56;7,09;11,56;1,46;2180860,93;22972885,49;25708698,29
"312550 São Gonçalo do Rio Preto";3205;1,29;1043,56;42,78;5,97;17,09;1,78;1530905,39;2249483,84;3344623,41
"316200 São Gonçalo do Sapucaí";25517;7,63;487,77;52,95;5,21;14,02;0,71;2651526,52;9908404,21;12446381,06
"316210 São Gotardo";35016;9,65;707,64;47,35;3,08;16,34;23,76;7525233,93;14308025,22;24778608,02
"316220 São João Batista do Glória";7431;4,45;1208,69;52,02;3,65;10,10;6,37;1516119,98;7104721,43;8981778,18
"316225 São João da Lagoa";4942;1,30;647,89;65,88;4,92;15,51;0,38;1107397,64;1817289,15;3201854,69
"316230 São João da Mata";2811;1,96;1231,65;40,60;9,11;19,61;1,38;711466,60;2476828,60;3462154,44
"316240 São João da Ponte";25856;2,15;649,90;21,80;0,00;3,23;4,36;9400481,93;4344607,23;16803781,24
"316245 São João das Missões";12862;2,72;526,67;31,63;1,90;3,47;17,53;2527456,42;2636018,82;6773972,66
"316250 São João del Rei";90263;12,32;733,61;38,90;1,92;44,17;0,28;45067064,22;20351037,72;66218053,12
"316255 São João do Manhuaçu";11367;2,50;566,58;47,18;5,66;9,49;5,66;1451125,50;4358028,60;6440363,33
"316257 São João do Manteninha";5759;2,07;643,39;47,22;0,22;7,08;0,20;1251796,46;1972281,17;3705292,95
"316260 São João do Oriente";7819;3,65;551,05;47,57;0,19;9,94;0,73;1592335,04;2589345,36;4308687,43
"316265 São João do Pacuí";4396;1,38;664,72;51,41;1,03;16,14;4,43;1514335,61;1901601,90;2922102,24
"316270 São João do Paraíso";23729;3,44;428,69;46,58;2,72;3,55;3,71;5326525,46;4065631,82;10172327,31
"316280 São João Evangelista";16083;4,46;631,81;50,91;3,05;13,36;0,94;5299401,08;4163554,98;10161349,72
"316290 São João Nepomuceno";26538;6,32;655,00;41,10;1,58;18,98;1,00;7059716,07;9880471,89;17382390,51
"316292 São Joaquim de Bicas";30160;11,37;621,09;50,22;6,28;7,21;2,98;4038631,92;11253130,57;18732215,61
"316294 São José da Barra";7374;7,60;1147,05;54,54;5,24;16,51;0,09;1643822,69;6904865,05;8458379,01
"316295 São José da Lapa";22910;10,35;735,32;72,82;6,08;12,51;1,11;3209143,13;13835073,76;16846128,08
"316300 São José da Safira";4303;2,02;740,09;48,91;0,00;12,40;3,53;1514862,62;1851698,51;3184603,35
"316310 São José da Varginha";4834;1,60;626,86;59,89;9,07;14,47;0,78;853258,15;2344844,24;3030229,53
"316320 São José do Alegre";4228;2,32;737,10;48,88;0,00;13,44;1,68;801891,75;2307803,36;3116459,15
"316330 São José do Divino";3946;2,44;908,01;74,34;1,88;0,46;0,16;1527959,88;2162142,58;3583008,80
"316340 São José do Goiabal";5633;3,06;723,16;43,93;2,62;11,06;4,79;1520332,51;2268871,31;4073575,92
"316350 São José do Jacuri";6650;1,17;528,07;56,80;0,00;0,14;0,65;983096,20;2569842,39;3511653,60
"316360 São José do Mantimento";2787;1,37;1066,79;50,85;5,30;11,82;5,89;924448,51;1895269,48;2973139,17
"316370 São Lourenço";45457;9,62;328,01;13,97;13,98;18,58;0,00;48205360,76;10658147,20;14910188,24
"316380 São Miguel do Anta";7045;2,49;667,58;26,82;7,22;7,30;0,43;1665217,25;2979715,71;4703066,34
"316390 São Pedro da União";4911;4,36;1042,94;45,58;3,80;8,49;1,33;1435614,71;3522928,40;5121881,15
"316410 São Pedro do Suaçuí";5494;3,34;726,96;36,43;1,44;10,07;0,11;1312709,56;2596991,96;3993932,92
"316400 São Pedro dos Ferros";8181;4,49;529,40;44,32;3,00;14,82;0,15;1722410,25;2650403,73;4330993,15
"316420 São Romão";11892;1,68;447,44;45,21;0,74;12,11;8,96;2235398,22;3171886,65;5320932,68
"316430 São Roque de Minas";7092;5,80;884,15;39,90;0,00;9,28;9,04;1541184,65;4070489,72;6270364,17
"316440 São Sebastião da Bela Vista";5438;6,37;684,70;53,44;5,40;20,70;4,89;1100424,53;2791316,43;3723391,82
"316443 São Sebastião da Vargem Alegre";3006;1,83;1236,90;52,95;4,75;22,78;3,58;700600,75;2849895,28;3718112,57
"316447 São Sebastião do Anta";6419;1,38;626,46;41,62;7,46;7,02;4,40;1000388,59;2779991,30;4021244,07
"316450 São Sebastião do Maranhão";10511;1,44;485,52;49,87;0,28;16,65;0,33;2874107,82;2870913,50;5103310,15
"316460 São Sebastião do Oeste";6589;5,07;1081,33;55,90;6,19;5,45;8,61;1185594,75;6208495,64;7124894,39
"316470 São Sebastião do Paraíso";70533;12,99;1103,16;37,92;1,85;45,18;0,29;45971379,48;26445429,13;77809457,45
"316480 São Sebastião do Rio Preto";1582;1,61;1672,30;61,63;3,72;9,40;0,84;395035,92;2244354,05;2645571,14
"316490 São Sebastião do Rio Verde";2249;2,07;1583,37;35,61;8,26;6,91;1,97;637706,80;2627323,83;3561004,13
"316520 São Thomé das Letras";7106;3,78;625,70;40,80;1,49;15,44;0,77;1077238,11;3369393,78;4446205,32
"316500 São Tiago";11073;3,82;538,09;42,57;6,32;5,81;3,82;2191514,81;3820448,51;5958247,13
"316510 São Tomás de Aquino";7222;7,41;930,04;34,90;3,55;30,97;1,38;1448151,51;4925489,68;6716779,86
"316530 São Vicente de Minas";7672;4,04;695,21;47,87;4,54;5,88;0,36;2255667,77;3215833,41;5333682,37
