Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2014
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"312230 Divinópolis";228643;18,68;724,04;42,50;3,68;30,10;8,71;95685116,92;63420130,49;165546363,46
"312235 Divisa Alegre";6398;2,35;628,67;19,22;1,34;21,15;21,97;1757954,01;1780189,59;4022235,40
"312240 Divisa Nova";6011;2,26;738,38;22,65;4,12;4,59;27,65;1328490,92;2684125,90;4438378,49
"312245 Divisópolis";10027;1,40;410,65;21,58;9,16;29,32;15,27;2376637,04;1500858,02;4117549,59
"312247 Dom Bosco";3857;2,07;671,96;43,25;1,24;12,36;6,10;819948,21;1968804,63;2591756,94
"312250 Dom Cavati";5288;1,85;523,52;41,80;3,28;6,13;9,17;950604,80;1676004,81;2768361,79
"312260 Dom Joaquim";4624;8,18;783,33;35,53;1,11;5,52;4,99;938844,10;2328353,95;3622097,21
"312270 Dom Silvério";5346;2,89;549,26;41,32;4,59;35,94;1,69;943961,60;2244941,14;2936341,56
"312280 Dom Viçoso";3074;1,28;842,98;41,27;6,43;4,45;12,09;767087,37;1797810,56;2591322,46
"312290 Dona Eusébia";6386;2,87;550,81;66,74;7,63;7,47;9,88;1209352,95;2258054,60;3517466,94
"312300 Dores de Campos";9882;3,40;422,11;50,01;1,88;23,20;4,52;899091,22;3081867,38;4171246,80
"312310 Dores de Guanhães";5335;14,52;951,63;36,01;0,00;11,25;26,64;1855391,72;2579702,38;5076941,08
"312320 Dores do Indaiá";14014;5,88;436,04;39,91;1,79;9,05;6,89;1870526,35;4321873,78;6110627,84
"312330 Dores do Turvo";4495;2,23;642,39;47,33;5,79;36,66;3,26;991783,87;2100999,72;2887557,50
"312340 Doresópolis";1512;3,11;1507,82;55,02;18,02;4,77;6,17;623614,48;1477113,21;2279829,68
"312350 Douradoquara";1915;1,47;1392,28;55,04;3,39;10,16;3,57;505286,70;2271158,45;2666217,69
"312352 Durandé";7783;3,78;520,36;36,15;6,47;4,39;0,12;1394883,04;2708871,42;4049945,10
"312360 Elói Mendes";27019;9,48;529,90;59,60;7,08;11,81;2,89;3218993,16;10591519,79;14317323,47
"312370 Engenheiro Caldas";10888;2,62;414,79;37,13;16,41;11,71;15,71;1979718,11;2604131,97;4516228,32
"312380 Engenheiro Navarro";7353;3,53;475,06;46,49;3,82;2,95;7,23;1980881,46;1533478,38;3493100,52
"312385 Entre Folhas";5373;1,94;761,11;33,07;3,11;16,43;18,87;1480058,89;2252746,87;4089429,81
"312390 Entre Rios de Minas";15034;5,11;422,59;47,25;1,98;34,10;4,27;1633511,15;3908374,39;6353286,41
"312400 Ervália";18789;3,45;580,39;42,59;0,00;9,91;5,66;4641738,77;5400832,16;10904892,88
"312410 Esmeraldas";66237;16,00;366,76;49,42;1,10;20,32;3,51;8006722,51;15974310,32;24293183,40
"312420 Espera Feliz";24287;3,86;449,07;37,84;1,24;23,42;6,58;4148839,40;6777686,23;10906645,01
"312430 Espinosa";32117;5,35;403,69;39,29;0,24;5,20;16,91;6672786,09;5415716,11;12965356,76
"312440 Espírito Santo do Dourado";4648;2,09;654,83;66,66;11,88;4,60;1,77;766770,08;2279877,41;3043657,09
"312450 Estiva";11329;8,26;461,11;37,56;1,53;3,54;12,89;952905,54;3774868,18;5223936,77
"312460 Estrela Dalva";2483;2,37;1023,96;42,12;0,00;29,18;3,44;565611,25;2009994,59;2542490,43
"312470 Estrela do Indaiá";3599;3,93;915,27;62,71;1,01;8,35;5,09;616831,27;2081985,15;3294057,01
"312480 Estrela do Sul";7851;4,68;609,02;59,14;2,34;8,51;4,01;1209067,47;3797290,87;4781454,41
"312490 Eugenópolis";11107;2,40;476,07;30,27;0,00;11,96;3,45;1911224,02;3088227,67;5287687,55
"312500 Ewbank da Câmara";3914;3,42;801,23;44,44;0,00;11,06;9,91;752497,89;2154951,54;3136012,48
"312510 Extrema";32402;9,89;723,70;65,65;0,72;8,51;8,33;4807445,31;18733102,40;23449438,94
"312520 Fama";2421;2,71;963,03;49,57;0,00;8,82;4,55;460558,30;1987649,27;2331503,54
"312530 Faria Lemos";3409;5,75;671,66;47,43;17,64;16,51;4,76;398769,16;1783433,39;2289703,22
"312540 Felício dos Santos";5118;1,89;820,28;48,24;2,62;2,39;20,56;1307482,71;2299709,88;4198206,00
"312560 Felisburgo";7288;2,85;564,18;34,85;4,28;7,40;8,86;2096402,76;1706296,06;4111719,42
"312570 Felixlândia";14973;6,33;433,82;43,97;0,89;12,92;8,82;2750427,14;3520528,81;6495636,95
"312580 Fernandes Tourinho";3269;2,34;782,13;35,24;5,34;21,19;5,70;471991,35;2257389,27;2556790,38
"312590 Ferros";10707;4,76;508,86;38,52;1,43;20,63;5,40;2261820,94;2801013,17;5448390,32
"312595 Fervedouro";10880;5,20;612,87;37,41;0,00;25,71;6,71;1980378,11;4567720,91;6668013,05
"312600 Florestal";7137;5,82;649,89;74,01;0,00;5,59;6,80;635887,75;3580853,05;4638275,45
"312610 Formiga";67833;10,55;451,10;33,45;0,39;17,74;4,99;13563785,52;18630650,02;30599484,82
"312620 Formoso";8945;6,96;472,08;52,21;0,00;12,42;6,54;1140714,07;2857710,63;4222790,43
"312630 Fortaleza de Minas";4330;4,67;980,83;70,42;0,00;4,45;2,02;668491,16;3864481,11;4246995,72
"312640 Fortuna de Minas";2872;4,78;1046,01;35,88;5,29;14,46;9,48;781767,14;2223713,47;3004133,00
"312650 Francisco Badaró";10546;2,65;495,59;45,28;2,25;3,98;17,50;2345110,25;2729998,26;5226477,62
"312660 Francisco Dumont";5130;10,50;716,70;27,68;0,92;28,31;17,93;1521207,62;1934011,03;3676678,91
"312670 Francisco Sá";26102;4,39;539,96;39,58;2,73;5,52;9,99;8097428,04;5524212,19;14093966,79
"312675 Franciscópolis";5784;2,10;702,44;49,30;3,95;5,46;6,84;1329228,46;2717317,49;4062925,21
"312680 Frei Gaspar";6031;1,36;447,36;44,93;7,13;7,49;2,49;809266,89;1571946,97;2698011,81
"312690 Frei Inocêncio";9428;2,93;522,67;29,48;0,00;22,91;10,57;2353858,66;2525058,53;4927773,91
"312695 Frei Lagonegro";3475;1,48;806,03;36,66;11,05;9,33;6,16;840248,21;1713606,99;2800944,66
"312700 Fronteira";16036;11,73;718,75;71,31;0,86;7,13;3,73;1603847,23;9609492,99;11525913,12
"312705 Fronteira dos Vales";4765;1,40;519,95;26,83;0,00;18,00;7,68;922925,58;1473673,31;2477547,40
"312707 Fruta de Leite";5863;3,23;585,75;47,65;0,47;18,26;18,44;1567193,50;1405226,89;3434237,42
"312710 Frutal";57269;13,46;692,11;35,08;3,36;15,66;5,59;11880473,35;27040590,92;39636568,02
"312720 Funilândia";4153;13,43;735,73;54,70;1,82;5,93;11,33;1118919,74;2059072,31;3055504,58
"312730 Galiléia";7076;3,76;417,54;50,93;0,00;16,36;2,20;1417809,41;2394972,55;2954529,90
"312733 Gameleiras";5259;1,11;795,91;38,71;0,00;6,70;26,56;1956685,95;1903650,13;4185668,64
"312735 Glaucilândia";3114;1,54;803,48;43,83;2,79;0,95;20,78;868523,03;1571955,40;2502039,54
"312737 Goiabeira";3253;1,58;998,32;25,20;10,03;11,96;32,92;1685054,07;1893884,27;3247531,50
"312738 Goianá";3876;5,64;804,72;44,21;0,00;5,31;5,47;465374,92;2506974,50;3119093,35
"312740 Gonçalves";4381;5,50;794,55;59,23;9,31;15,50;9,65;433907,52;2550789,55;3480909,25
"312750 Gonzaga";6168;2,33;656,27;51,77;3,79;22,97;7,68;1254202,97;2589821,88;4047855,95
"312760 Gouveia";12039;3,42;446,50;37,60;0,00;21,18;10,11;2511387,55;3725392,73;5375399,33
"312770 Governador Valadares";276995;19,08;706,13;56,43;9,03;26,54;2,61;123154755,78;38235643,14;195594455,18
"312780 Grão Mogol";15737;10,23;691,68;36,18;1,15;12,54;16,02;4538928,91;5906010,73;10884916,57
"312790 Grupiara";1415;0,98;1952,25;43,52;0,00;21,23;10,69;889249,06;2080330,61;2762429,50
"312800 Guanhães";33297;9,02;490,75;35,58;1,13;23,42;5,06;7838278,63;7504260,71;16340652,13
"312810 Guapé";14379;8,07;809,46;23,34;0,00;6,56;27,70;4816645,42;4909540,70;11639289,80
"312820 Guaraciaba";10527;2,08;524,44;29,52;0,98;26,28;10,00;2407994,75;3125822,39;5520803,63
"312825 Guaraciama";4941;2,63;716,89;34,80;0,27;2,22;29,52;1547030,76;1612531,66;3542135,81
"312830 Guaranésia";19319;8,02;509,06;47,26;6,49;26,93;3,34;2117950,62;7261280,58;9834603,80
"312840 Guarani";8996;4,03;452,19;46,72;11,37;7,54;0,18;1516542,13;2517735,31;4067879,39
"312850 Guarará";3977;12,00;981,73;31,36;0,00;11,40;27,11;1179358,96;2266289,47;3904330,79
"312860 Guarda-Mor";6739;2,78;972,66;36,63;1,93;3,50;9,17;2152162,08;4597287,00;6554763,54
"312870 Guaxupé";51704;15,93;494,67;47,94;9,50;27,12;7,61;5304851,21;19274004,19;25576171,45
"312880 Guidoval";7341;3,14;488,26;31,64;0,00;7,42;12,01;1770053,18;600000,00;3584286,77
"312890 Guimarânia";7764;3,69;557,49;50,20;1,91;25,92;8,80;982272,94;3735354,92;4328332,03
"312900 Guiricema";8805;4,82;474,50;60,82;0,00;5,74;15,17;1787575,96;2142147,41;4177974,67
"312910 Gurinhatã";6094;5,55;765,50;35,83;0,00;5,80;18,18;1915369,69;2918599,85;4664941,76
"312920 Heliodora";6455;2,57;589,92;28,33;0,22;14,07;13,74;918181,30;2728990,24;3807908,03
"312930 Iapu";10820;4,92;479,35;41,96;4,73;6,65;9,35;2603964,70;2289468,43;5186546,30
"312940 Ibertioga";5159;2,68;756,26;53,31;0,00;20,64;1,94;1591577,76;2421727,01;3901537,46
"312950 Ibiá";24613;7,90;562,36;37,89;0,00;16,35;9,98;4468395,62;8368212,06;13841393,30
"312960 Ibiaí";8264;2,45;433,78;46,73;12,19;6,72;10,03;2192140,64;2193629,59;3584774,48
"312965 Ibiracatu";6228;1,80;582,99;43,24;5,59;27,08;7,17;1561155,91;1444096,48;3630845,37
"312970 Ibiraci";13158;5,12;776,40;48,08;0,33;21,13;10,09;2168224,43;7118302,71;10215897,64
"312980 Ibirité";171932;11,23;531,51;59,40;2,57;5,23;3,43;36573946,80;55086172,24;91383526,61
"312990 Ibitiúra de Minas";3512;2,43;960,55;50,82;10,65;5,14;13,76;679154,19;2739328,88;3373439,41
"313000 Ibituruna";2990;2,08;852,75;57,27;3,73;6,31;9,65;463317,93;2063972,22;2549715,05
"313005 Icaraí de Minas";11524;2,09;383,68;43,12;2,06;15,11;4,96;1677984,07;2687186,70;4421537,02
"313010 Igarapé";39045;15,96;510,79;64,06;4,29;6,42;14,70;5858597,29;13923902,45;19943873,36
"313020 Igaratinga";10144;5,99;525,26;70,50;2,96;7,67;5,41;934966,81;4315251,38;5328273,21
"313030 Iguatama";8202;6,01;961,70;25,22;0,00;39,76;15,65;3816791,78;3769272,48;7887903,62
"313040 Ijaci";6288;7,78;1156,78;53,02;10,71;4,00;10,84;909836,39;6591430,89;7273811,60
"313050 Ilicínea";12141;3,59;597,69;34,58;3,73;3,45;6,80;2408496,94;4628565,50;7256541,56
"313055 Imbé de Minas";6782;2,28;620,45;31,67;0,00;8,29;21,88;1680190,25;2045726,14;4207921,54
"313060 Inconfidentes";7254;7,70;473,88;51,42;6,26;5,05;14,97;863149,88;2239368,50;3437548,27
"313065 Indaiabira";7527;1,77;643,34;23,26;0,48;16,09;21,96;2618937,67;1726017,09;4842399,69
"313070 Indianópolis";6632;5,62;1174,86;48,68;0,00;23,48;6,94;814224,90;4829063,87;7791673,76
"313080 Ingaí";2752;2,55;1232,36;59,36;0,15;7,83;2,94;478409,40;2915003,35;3391455,58
"313090 Inhapim";24858;5,31;535,59;38,99;2,97;4,82;19,49;9838507,65;5386826,42;13313587,95
"313100 Inhaúma";6114;5,03;692,23;44,84;11,77;11,39;5,89;1813861,84;2416479,78;4232303,71
"313110 Inimutaba";7349;1,62;521,17;36,29;0,00;11,88;16,33;1890521,67;3006422,86;3830042,34
"313115 Ipaba";17902;3,84;457,73;40,27;0,10;11,96;21,10;4007895,88;4179368,67;8194275,25
"313120 Ipanema";19318;6,55;447,38;39,96;0,00;13,77;14,21;3318613,05;4211842,31;8642570,23
"313130 Ipatinga";255266;19,97;1009,52;40,09;0,80;34,61;4,05;152438252,22;88859220,39;257697077,58
"313140 Ipiaçu";4260;4,53;770,72;27,20;4,26;34,76;4,67;407163,82;2876109,03;3283272,85
"313150 Ipuiúna";9991;5,34;442,82;53,86;2,47;4,90;6,30;1318889,94;2976231,87;4424203,34
"313160 Iraí de Minas";6842;3,65;568,53;41,22;5,27;17,47;5,24;919134,08;2854123,52;3889896,46
"313170 Itabira";116745;19,00;1178,07;24,19;5,59;43,75;7,76;45028755,38;85682708,67;137534361,40
"313180 Itabirinha";11297;3,68;528,14;29,89;2,18;7,07;21,64;2547187,44;2561186,13;5966387,26
"313190 Itabirito";49203;15,83;1148,29;61,98;0,00;12,34;11,06;8100814,95;44459479,98;56499072,03
"313200 Itacambira";5276;9,30;593,99;30,56;0,57;14,91;8,95;1154294,89;2395046,11;3133899,63
"313210 Itacarambi";18350;3,27;714,27;30,69;1,34;8,80;6,20;6303951,95;5393840,78;13106799,16
"313220 Itaguara";13087;10,99;506,00;57,55;1,31;4,54;2,93;2421900,02;4229456,26;6621975,23
"313230 Itaipé";12489;2,34;348,94;29,61;0,66;3,59;2,11;1996192,20;2440234,27;4357963,27
"313240 Itajubá";95491;19,31;380,48;43,26;4,31;6,75;3,37;9883042,27;26033386,45;36332719,34
"313250 Itamarandiba";34033;3,51;418,53;52,77;2,24;23,64;3,21;6449666,46;4800413,48;14243698,28
"313260 Itamarati de Minas";4295;2,83;782,15;49,25;2,54;15,24;6,47;989029,44;1979903,91;3359346,22
"313270 Itambacuri";23557;2,97;640,83;30,53;5,00;34,57;4,15;8969947,29;4931611,06;15096016,59
"313280 Itambé do Mato Dentro";2261;4,79;1307,38;56,53;4,59;10,87;5,02;528267,88;2587520,26;2955977,27
"313290 Itamogi";10553;5,90;691,04;31,40;1,03;17,00;3,58;2062909,98;4779397,62;7292565,72
"313300 Itamonte";14998;5,09;479,66;33,17;0,00;1,69;10,18;2558071,42;3669483,92;7193942,37
"313310 Itanhandu";15006;6,73;627,33;54,55;2,57;13,20;6,32;2053415,78;6539733,57;9413667,27
"313320 Itanhomi";12311;3,21;438,84;29,46;4,42;5,46;9,26;2586049,98;2399719,11;5402570,14
"313330 Itaobim";21566;4,88;447,94;56,74;0,66;1,48;3,52;5191525,09;4159374,72;9660290,77
"313340 Itapagipe";14645;10,97;640,58;56,84;4,98;7,16;8,75;1881600,91;7485219,74;9381281,60
"313350 Itapecerica";22082;8,21;403,67;41,31;1,07;29,22;10,48;2276688,77;5672865,44;8913896,94
"313360 Itapeva";9338;8,88;434,52;70,08;5,77;4,96;0,46;1629936,20;2581663,16;4057521,11
"313370 Itatiaiuçu";10674;10,32;1655,25;50,83;4,69;22,51;8,13;2441103,97;15258952,16;17668101,56
"313375 Itaú de Minas";15798;8,80;801,62;51,25;0,00;20,64;1,44;1953725,70;10329895,23;12663920,26
"313380 Itaúna";90783;17,14;613,67;48,12;0,42;29,03;0,90;21916799,64;27658963,59;55710803,37
"313390 Itaverava";5795;2,72;686,06;50,33;9,78;4,15;16,37;1462076,76;2281098,32;3975697,28
"313400 Itinga";15012;3,18;394,96;40,50;3,11;5,96;11,00;1970748,35;3458729,61;5929175,29
"313410 Itueta";6069;3,98;548,79;52,81;0,00;9,01;15,09;623940,38;2357836,89;3330623,96
"313420 Ituiutaba";102690;13,26;520,41;44,87;5,62;30,43;2,72;25510888,25;24936144,28;53441306,28
"313430 Itumirim";6250;3,32;547,46;52,31;9,27;8,57;3,68;1264501,34;2136585,52;3421610,43
"313440 Iturama";37277;13,80;725,13;47,62;0,00;29,17;8,09;7184186,36;18572150,66;27030514,16
"313450 Itutinga";3963;4,78;975,42;56,94;0,17;5,00;13,58;819708,15;3031737,91;3865575,86
"313460 Jaboticatubas";18785;19,26;576,31;39,61;4,70;9,58;15,13;2969680,28;6190997,98;10825891,35
"313470 Jacinto";12524;4,89;642,94;24,41;2,75;33,50;19,96;4047356,82;2844328,65;8052123,62
"313480 Jacuí";7770;7,37;593,57;45,65;0,12;11,83;7,08;1277443,02;3296705,67;4612046,12
"313490 Jacutinga";24648;12,94;690,49;36,03;3,54;5,10;8,47;2896124,43;12012554,30;17019176,42
"313500 Jaguaraçu";3124;3,38;794,63;57,87;6,75;20,82;2,82;646567,09;2040788,33;2482424,70
"313505 Jaíba";36586;6,93;515,12;34,76;2,29;18,46;16,77;8454476,59;6985167,33;18846035,71
"313507 Jampruca";5333;2,53;523,95;48,24;4,94;8,77;3,16;987801,96;1647357,70;2794211,55
"313510 Janaúba";70472;6,28;696,53;23,22;0,13;27,12;4,68;27243244,12;10148556,19;49085981,35
"313520 Januária";68065;5,54;393,29;36,80;0,54;25,22;1,12;12501181,38;11281609,61;26769352,54
"313530 Japaraíba";4206;3,35;627,52;57,86;5,97;7,02;12,09;692998,24;1927868,32;2639357,66
"313535 Japonvar";8622;2,03;571,59;30,33;1,18;8,52;26,05;2483145,25;1554070,59;4928277,99
"313540 Jeceaba";5340;51,03;1721,46;54,42;4,26;28,57;2,73;2011623,03;7752356,03;9192610,26
"313545 Jenipapo de Minas";7531;0,83;542,52;48,16;0,73;6,01;21,92;1380788,53;1456289,12;4085739,53
"313550 Jequeri";12993;3,77;489,95;32,96;0,00;27,28;8,52;2987032,85;3051966,36;6365946,08
"313560 Jequitaí";8021;9,14;539,44;49,79;0,86;12,28;6,46;1627298,36;2375490,04;4326818,10
"313570 Jequitibá";5310;6,27;814,50;45,81;0,91;5,38;27,64;2117356,09;2123243,44;4324976,19
"313580 Jequitinhonha";25260;5,65;554,27;38,74;0,87;11,07;4,91;8985242,25;4397238,52;14000737,96
"313590 Jesuânia";4899;3,61;604,13;50,46;3,08;7,12;8,12;887514,60;2098458,22;2959633,99
"313600 Joaíma";15523;2,88;633,06;34,91;13,64;7,16;12,16;5188243,10;3135142,01;9826938,06
"313610 Joanésia";5222;1,81;589,47;47,65;1,07;4,89;12,32;1779578,37;1510038,60;3078230,66
"313620 João Monlevade";78040;17,67;784,73;43,90;1,50;31,53;1,54;27065708,41;34554033,42;61239952,59
"313630 João Pinheiro";47870;12,89;602,28;52,84;3,78;24,28;7,82;10775914,20;19291846,13;28831333,73
"313640 Joaquim Felício";4573;5,48;836,25;47,22;0,00;3,21;22,71;1001975,26;1881248,61;3824170,35
"313650 Jordânia";10786;2,66;406,33;39,64;0,62;4,47;5,89;2032297,99;2156727,93;4382695,89
"313652 José Gonçalves de Minas";4650;1,89;809,49;47,44;1,45;9,86;17,69;1602391,93;1481649,89;3764133,48
"313655 José Raydan";4738;4,72;625,31;40,93;0,28;3,99;7,48;947105,18;1481893,57;2962733,77
"313657 Josenópolis";4804;1,65;666,84;37,02;0,86;18,49;6,90;1024147,65;2111619,41;3203512,95
"313665 Juatuba";24662;9,25;766,70;55,84;0,00;29,13;4,93;3436048,06;14482932,72;18908298,22
"313670 Juiz de Fora";550710;25,55;834,45;31,84;2,30;31,70;4,75;265211640,35;178384367,85;459538187,58
"313680 Juramento";4307;3,03;711,11;49,15;1,08;6,18;9,03;1113341,10;1982687,36;3062745,40
"313690 Juruaia";10008;4,68;594,81;31,01;0,15;22,99;12,31;2711520,75;3654339,75;5952832,80
"313695 Juvenília";5862;2,60;665,21;35,10;0,88;6,57;21,68;1322775,91;1847372,53;3899442,28
"313700 Ladainha";17881;2,05;474,41;34,26;1,32;3,33;15,06;4469095,02;3985070,88;8482885,38
"313710 Lagamar";7800;4,58;494,73;55,32;1,73;11,08;11,24;1626175,00;2661417,00;3858895,00
"313720 Lagoa da Prata";49654;11,53;452,03;51,42;0,34;6,44;7,32;6413040,60;16499065,04;22445188,24
"313730 Lagoa dos Patos";4285;2,44;622,58;50,77;1,41;6,76;1,24;968329,66;1460593,53;2667750,72
"313740 Lagoa Dourada";12874;4,06;396,47;43,97;2,36;6,77;8,83;1280414,19;3718910,59;5104163,00
"313750 Lagoa Formosa";17962;6,66;496,97;42,56;0,00;11,05;8,04;3646471,65;5342889,13;8926499,01
"313753 Lagoa Grande";9216;7,41;602,98;41,11;8,33;25,34;20,39;2197290,87;3338618,29;5557092,24
"313760 Lagoa Santa";58702;33,04;683,94;56,66;1,94;10,78;4,66;11158578,10;28757608,14;40148374,24
"313770 Lajinha";20241;5,88;481,70;55,72;3,65;8,27;3,00;2982372,34;5924753,92;9750146,41
"313780 Lambari";20564;9,34;439,32;43,78;4,66;24,68;5,67;2662493,27;6861385,50;9034164,70
"313790 Lamim";3517;2,61;864,59;64,60;0,75;6,16;4,99;845647,15;2102969,58;3040758,87
"313800 Laranjal";6770;2,61;530,06;29,85;0,00;10,94;11,12;1372254,59;2087157,34;3588532,51
"313810 Lassance";6663;11,49;681,19;48,32;14,28;12,82;18,41;2288074,30;2585980,38;4538793,52
"313820 Lavras";99229;16,25;803,06;47,58;1,93;36,95;0,75;40033703,27;37912877,36;79686475,02
"313830 Leandro Ferreira";3297;3,86;885,03;62,24;0,00;7,61;11,78;645073,08;2363921,35;2917940,82
"313835 Leme do Prado";4974;1,77;615,11;47,43;0,44;9,42;9,47;1070183,57;1753274,88;3059576,58
"313840 Leopoldina";53032;8,17;418,36;51,65;0,00;6,01;10,77;8418741,23;11828720,33;22186575,71
"313850 Liberdade";5373;9,97;505,96;29,48;0,00;4,08;4,22;641818,17;2086844,12;2718515,11
"313860 Lima Duarte";16786;4,86;514,93;37,72;0,00;18,05;5,27;3720993,24;4795737,39;8643639,89
"313862 Limeira do Oeste";7327;9,95;937,84;44,35;2,44;18,37;19,08;1873768,06;4937426,42;6871586,07
"313865 Lontra";8881;2,22;512,89;36,18;3,02;7,34;25,33;2944770,24;2041491,63;4554934,00
"313867 Luisburgo";6407;2,41;517,95;49,52;2,13;3,93;4,22;1012465,26;2165710,81;3318496,79
"313868 Luislândia";6685;2,25;447,64;53,61;0,72;4,93;1,95;1002319,91;1657056,75;2992479,99
"313870 Luminárias";5571;3,28;546,05;61,29;0,00;11,09;0,43;571034,34;2662343,75;3042051,49
"313880 Luz";18230;10,48;528,53;32,71;3,51;26,07;5,32;2574197,89;7096767,03;9635186,68
"313890 Machacalis";7210;2,52;538,32;24,93;3,31;18,34;4,11;1977532,40;1613173,48;3881279,10
"313900 Machado";41070;9,13;530,11;45,22;1,32;17,60;3,30;6851332,99;13321013,36;21771582,31
"313910 Madre de Deus de Minas";5108;4,03;732,33;62,41;3,99;6,77;4,88;925026,05;3000649,45;3740745,52
"313920 Malacacheta";19209;5,68;666,74;50,87;4,80;5,59;18,29;6407950,72;6313345,78;12807350,82
"313925 Mamonas";6573;2,01;660,87;47,90;0,84;23,74;6,48;1868163,88;1717531,20;4343872,23
"313930 Manga";19757;3,59;440,45;29,10;0,00;3,59;2,18;4475464,73;3869251,24;8701992,87
"313940 Manhuaçu";85909;8,18;688,48;42,74;0,51;42,71;1,00;38064522,16;18343372,55;59146357,17
"313950 Manhumirim";22465;5,96;333,96;40,87;16,96;17,71;0,20;3352613,49;6335190,36;7502375,22
"313960 Mantena";28023;5,12;450,79;40,18;0,00;4,59;4,30;5567234,75;7345871,34;12632557,95
"313980 Mar de Espanha";12480;5,91;422,42;50,13;5,27;4,36;19,09;1816354,19;2624500,50;5271854,90
"313970 Maravilhas";7674;3,35;593,36;59,76;1,39;3,22;10,52;1557615,84;2778677,27;4553408,02
"313990 Maria da Fé";14534;3,22;511,27;42,61;4,08;15,14;3,79;2133225,27;5178043,14;7430806,86
"314000 Mariana";58233;11,01;1137,26;62,44;5,91;23,64;0,32;5885704,79;58753351,89;66226304,99
"314010 Marilac";4286;2,40;658,16;58,57;0,30;4,79;15,06;906501,91;1716778,06;2820884,25
"314015 Mário Campos";14427;8,85;394,60;43,98;0,61;16,86;4,26;944592,03;4296101,85;5692956,26
"314020 Maripá de Minas";2934;2,11;789,74;38,48;0,00;6,00;3,11;673646,41;1922177,05;2317086,15
"314030 Marliéria";4126;3,80;821,44;41,37;0,00;10,59;11,82;828370,45;2250898,28;3389253,60
"314040 Marmelópolis";2958;1,83;827,65;50,27;0,00;2,57;11,58;583380,45;1796462,65;2448188,99
"314050 Martinho Campos";13248;8,05;579,22;37,53;8,44;8,08;4,06;3138133,22;4535395,66;7673528,88
"314053 Martins Soares";7858;2,50;524,68;37,58;3,09;6,14;16,58;1961128,38;2211387,09;4122905,90
"314055 Mata Verde";8363;1,69;445,01;36,28;1,66;8,04;7,85;1563222,15;2003461,35;3721611,74
"314060 Materlândia";4659;1,44;629,49;49,60;0,00;10,69;2,48;723409,12;1849769,25;2932804,02
"314070 Mateus Leme";29873;14,84;694,70;47,16;0,00;18,00;12,88;6411762,10;12161851,82;20752848,60
"317150 Mathias Lobato";3389;1,77;888,35;57,00;0,00;7,59;17,98;971849,35;1505706,55;3010614,27
"314080 Matias Barbosa";14196;9,18;966,78;57,77;0,41;11,41;2,35;1668607,13;11046618,79;13724383,77
"314085 Matias Cardoso";10717;1,53;586,23;35,75;0,52;12,56;9,14;2854637,85;2628781,29;6282658,44
"314090 Matipó";18604;9,71;623,26;47,92;7,55;18,11;9,84;4219856,64;6622649,32;11595188,97
"314100 Mato Verde";12921;4,99;448,16;35,26;0,76;10,19;7,45;3186086,02;2324651,19;5790659,73
"314110 Matozinhos";36382;12,09;515,69;64,57;3,48;10,91;1,82;5381295,79;14781681,88;18761795,95
"314120 Matutina";3853;2,76;823,05;47,02;1,73;20,34;15,56;835126,01;2112617,66;3171199,39
"314130 Medeiros";3676;2,60;900,99;31,99;1,99;33,87;19,10;1209858,01;1780178,18;3312025,58
"314140 Medina";21485;4,27;411,01;28,91;0,08;2,98;7,46;3931933,06;3346842,21;8830595,21
"314150 Mendes Pimentel";6541;2,70;573,27;19,06;1,27;7,12;15,12;1374891,69;1856079,87;3749744,33
"314160 Mercês";10784;2,13;461,07;51,02;0,00;9,60;11,11;1846518,81;3065283,02;4972189,64
"314170 Mesquita";6038;4,03;530,91;37,81;0,84;12,84;10,26;1438756,78;1849467,28;3205650,09
"314180 Minas Novas";31864;3,73;391,39;52,31;1,30;2,62;10,86;5908686,48;6124462,82;12471233,76
"314190 Minduri";3960;2,60;756,49;40,63;0,00;8,01;4,10;945310,83;1841167,07;2995712,78
"314200 Mirabela";13598;3,55;590,83;35,88;2,18;6,49;13,05;4780330,85;2781757,35;8034065,27
"314210 Miradouro";10718;3,32;513,13;38,78;3,95;22,57;13,30;2208428,30;3043302,73;5499687,03
"314220 Miraí";14649;5,56;445,60;59,64;0,00;6,59;3,28;2202156,85;4137262,98;6527638,90
"314225 Miravânia";4803;1,65;561,36;50,89;0,00;6,89;6,62;886193,06;1867487,15;2696230,45
"314230 Moeda";4903;4,65;698,53;62,15;5,28;6,39;17,22;696350,53;2699173,06;3424875,13
"314240 Moema";7406;2,80;536,93;28,88;0,34;14,42;13,05;1342328,20;2513842,80;3976508,17
"314250 Monjolos";2365;0,85;1540,19;43,47;0,00;20,48;18,35;952361,81;2307200,86;3642556,80
