Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2010
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"350990 Cananéia";12375;13,18;540,19;46,31;1,51;42,19;1,84;1583798,17;4965145,19;6684911,08
"350995 Canas";4768;10,95;353,52;64,07;2,91;6,47;2,54;399113,30;1325580,35;1685583,65
"351000 Cândido Mota";30774;11,15;433,27;38,06;4,54;35,58;1,69;3597058,06;8942757,25;13333454,55
"351010 Cândido Rodrigues";2782;4,04;662,31;55,85;21,36;14,86;4,51;445064,13;1056069,50;1842551,88
"351015 Canitar";4730;4,53;390,11;50,29;6,87;22,86;2,79;380226,04;1483151,84;1845216,63
"351020 Capão Bonito";46340;12,83;329,89;30,19;1,67;8,32;4,36;6365414,00;9083427,00;15287278,00
"351030 Capela do Alto";17233;11,15;317,70;58,68;0,59;27,11;1,74;910919,47;4364855,29;5474848,49
"351040 Capivari";46333;14,90;397,13;43,22;2,45;28,80;2,64;7146033,00;11622857,93;18400290,18
"351050 Caraguatatuba";96123;42,40;519,67;26,28;3,23;4,67;9,17;10370020,74;40463534,21;49951863,95
"351060 Carapicuíba";392701;22,16;184,76;74,60;9,19;6,95;1,05;19517262,00;49628443,00;72554463,00
"351070 Cardoso";11625;6,48;346,93;50,30;15,03;24,22;6,89;584267,37;3410976,58;4033019,67
"351080 Casa Branca";28191;16,83;296,75;46,38;4,00;37,64;1,15;1743551,18;6644781,20;8365727,37
"351100 Castilho";16167;6,68;723,80;49,38;6,94;13,89;3,78;1307911,80;10408510,24;11701746,97
"351110 Catanduva";114812;24,86;338,59;32,17;5,40;48,14;4,83;16489186,28;23563835,36;38874054,00
"351120 Catiguá";7246;9,34;317,85;53,35;12,83;11,76;8,91;347583,80;1855222,88;2303172,18
"351130 Cedral";8264;10,76;385,60;59,75;4,97;19,00;0,84;366617,66;2755955,87;3186557,30
"351140 Cerqueira César";17334;12,38;360,03;44,90;5,97;10,49;0,23;1119208,09;4674895,87;6240766,09
"351150 Cerquilho";38201;9,89;459,50;22,84;3,88;34,78;6,43;3919198,86;13728818,82;17553266,18
"351160 Cesário Lange";14979;7,54;306,41;28,80;4,63;38,19;1,27;1271405,93;3411290,20;4589721,75
"351170 Charqueada";15419;10,93;364,33;20,78;8,08;31,93;5,11;1137886,87;4830721,53;5617645,69
"355720 Chavantes";12688;6,96;310,20;51,17;2,51;7,70;1,24;532797,15;3293355,43;3935804,02
"351190 Clementina";6583;7,04;449,77;20,69;2,12;8,34;7,13;912200,44;2212707,25;2960855,64
"351200 Colina";17747;10,15;408,73;45,22;4,13;34,90;1,11;1681737,22;5196749,44;7253645,53
"351210 Colômbia";6353;5,06;978,49;57,50;5,72;6,81;0,98;904278,58;5327060,68;6216378,64
"351220 Conchal";24478;14,65;447,82;41,94;5,36;25,33;0,82;3324189,64;7814972,00;10961832,02
"351230 Conchas";16277;12,74;446,97;38,33;1,71;50,42;1,55;2394320,31;4881001,82;7275322,13
"351240 Cordeirópolis";20715;14,48;746,81;66,24;11,63;16,27;2,40;2146782,09;13002080,79;15470088,46
"351250 Coroados";5244;6,16;505,11;67,72;7,17;6,95;1,96;567064,67;2068195,59;2648800,34
"351260 Coronel Macedo";5337;2,17;446,10;55,89;5,22;12,84;2,77;326657,24;1910241,40;2380840,94
"351270 Corumbataí";4145;14,45;713,03;51,27;0,00;14,79;0,55;243938,61;2692450,65;2955501,24
"351280 Cosmópolis";59293;14,67;314,07;60,69;2,11;19,78;1,59;5733934,09;13563710,27;18622228,48
"351290 Cosmorama";7030;7,67;408,33;39,25;4,35;37,01;1,72;451392,64;2354451,44;2870583,49
"351300 Cotia";182043;32,83;310,26;52,24;6,32;33,24;1,12;8908061,97;49467011,04;56480351,80
"351310 Cravinhos";30848;20,02;317,07;50,51;6,34;11,21;1,02;1645453,97;8373474,46;9780996,74
"351320 Cristais Paulista";7430;5,23;366,02;72,76;4,20;12,88;1,29;397145,80;2352256,18;2719519,48
"351330 Cruzália";2341;4,21;814,08;51,15;19,65;20,05;1,71;380856,66;1508989,17;1905761,55
"351340 Cruzeiro";79961;13,60;359,27;45,01;4,40;41,19;1,49;11173302,93;16360206,51;28727942,61
"351350 Cubatão";129582;25,82;1105,83;41,00;0,83;55,46;0,31;19513742,45;120764458,95;143296109,13
"351360 Cunha";23737;3,99;221,10;39,08;4,19;31,62;4,93;1549848,56;3568601,28;5248233,06
"351370 Descalvado";30877;10,68;519,22;41,72;11,75;25,10;1,94;2353680,72;13064566,90;16031829,08
"351380 Diadema";397734;27,05;544,68;64,01;0,00;20,08;0,41;60980750,98;150546786,66;216637838,26
"351385 Dirce Reis";1621;1,35;1058,47;60,52;6,98;3,78;3,92;275835,85;1442444,25;1715775,66
"351390 Divinolândia";11351;5,74;244,15;66,45;7,32;9,26;4,29;632213,29;2125660,06;2771385,91
"351400 Dobrada";8214;6,71;296,44;66,89;8,58;5,72;1,80;371944,94;2050511,81;2434972,12
"351410 Dois Córregos";26041;12,53;313,60;38,94;6,50;19,64;3,56;1490748,58;6844979,35;8166436,43
"351420 Dolcinópolis";2273;2,15;670,08;50,88;9,96;20,24;0,41;308306,88;1199260,97;1523082,04
"351430 Dourado";9143;8,30;406,49;43,30;4,77;11,50;2,58;785781,15;2871074,94;3716498,55
"351440 Dracena";44309;16,14;443,90;36,03;2,54;46,80;0,57;9781176,76;10380126,23;19668565,22
"351450 Duartina";12792;9,44;299,39;57,79;6,98;2,66;6,06;970463,99;2858779,47;3829815,29
"351460 Dumont";8352;7,45;319,51;50,24;4,20;29,53;2,04;671228,34;2127040,43;2668514,20
"351470 Echaporã";6244;6,26;419,19;28,84;1,34;51,91;0,13;906830,27;1874957,51;2617416,33
"351480 Eldorado";14511;3,09;406,78;8,75;3,20;13,12;3,86;1449627,51;4359258,16;5902793,48
"351490 Elias Fausto";15301;10,17;476,64;53,75;8,55;12,66;0,97;1870157,57;5132245,47;7293074,25
"351492 Elisiário";3315;5,38;513,04;53,07;10,35;5,51;1,81;349715,21;1382142,00;1700723,93
"351495 Embaúba";2447;3,74;753,72;36,68;5,66;18,77;0,00;473813,65;1370541,43;1844355,08
"351500 Embu das Artes";248723;19,62;254,23;57,74;2,24;31,81;0,87;18742520,02;45651520,93;63233889,39
"351510 Embu-Guaçu";62137;16,44;362,94;74,94;6,44;8,85;0,08;3891508,59;17329925,87;22552201,01
"351512 Emilianópolis";3178;2,38;444,45;63,56;6,55;5,09;0,73;349211,85;1063249,32;1412461,17
"351515 Engenheiro Coelho";14308;10,56;515,12;67,27;0,61;8,15;3,91;1129345,15;6179796,13;7370277,01
"351518 Espírito Santo do Pinhal";42259;15,87;370,09;30,52;4,88;32,80;2,00;4157449,67;11013190,17;15639606,05
"351519 Espírito Santo do Turvo";4421;6,82;536,56;56,92;6,36;17,19;2,25;514825,99;1757399,20;2372147,89
"355730 Estiva Gerbi";9654;13,67;454,87;68,14;11,13;9,87;3,16;613563,90;3381711,81;4391362,24
"351520 Estrela d'Oeste";9041;9,96;384,66;49,34;1,45;33,67;1,11;366497,29;2948248,77;3477755,37
"351530 Estrela do Norte";2480;1,21;698,93;76,02;3,51;5,17;0,32;444317,26;1200719,15;1733341,90
"351535 Euclides da Cunha Paulista";10181;2,39;402,24;55,81;3,17;5,14;3,09;1366759,29;2566660,78;4095179,36
"351540 Fartura";14979;6,52;381,59;29,50;3,39;6,38;1,13;1635209,03;3744432,65;5715858,17
"351560 Fernando Prestes";5311;6,58;594,54;46,39;14,98;10,92;4,89;659856,28;2532371,21;3157610,86
"351550 Fernandópolis";63536;14,91;297,51;46,80;2,70;29,04;4,93;5396033,88;11582312,49;18902780,55
"351565 Fernão";1515;2,18;947,78;42,22;4,76;10,43;4,63;318784,05;1086908,28;1435886,47
"351570 Ferraz de Vasconcelos";179232;10,22;146,09;65,47;0,60;22,95;1,60;6883010,26;22110758,01;26183253,27
"351580 Flora Rica";2037;1,82;738,87;63,06;5,72;10,65;2,66;262139,90;1239578,51;1505085,03
"351590 Floreal";2872;3,76;560,95;64,15;4,50;9,62;1,02;92547,75;1372368,59;1611040,68
"351600 Flórida Paulista";13764;6,75;312,86;49,01;6,89;13,57;1,87;823791,79;3428056,24;4306171,11
"351610 Florínia";2862;4,70;939,38;40,67;1,75;30,45;4,47;457086,73;2161954,07;2688513,08
"351620 Franca";330939;30,31;265,86;61,26;7,64;17,31;1,12;24870344,71;70958669,66;87981921,93
"351630 Francisco Morato";157291;12,89;209,11;50,20;1,95;37,57;1,11;16186633,45;15940411,27;32891786,81
"351640 Franco da Rocha";131367;16,89;249,67;58,42;1,80;24,65;4,93;11029528,99;23479137,83;32797961,69
"351650 Gabriel Monteiro";2701;2,96;802,84;38,10;8,98;23,33;8,69;313352,80;1677365,79;2168482,29
"351660 Gália";6638;6,49;441,71;38,27;3,95;9,58;0,06;776089,26;2137536,73;2932069,23
"351670 Garça";43375;13,53;426,78;16,26;3,91;28,60;3,83;8580041,36;8515990,60;18511773,18
"351680 Gastão Vidigal";4116;3,48;456,61;63,83;3,29;16,50;0,30;177422,96;1601307,13;1879408,44
"351685 Gavião Peixoto";4241;8,09;1080,80;53,50;3,69;9,44;1,01;513471,19;4084256,08;4583658,27
"351690 General Salgado";10923;7,18;322,58;57,23;3,18;6,81;4,26;487184,36;2966159,27;3523548,69
"351700 Getulina";10959;5,88;313,33;28,94;7,51;18,51;3,79;977909,57;2375378,01;3433831,94
"351710 Glicério";4553;6,59;638,44;65,74;4,96;11,86;1,05;546024,99;1892088,74;2906832,95
"351720 Guaiçara";11206;7,36;310,66;54,37;5,23;8,84;5,61;562546,94;2946805,21;3481205,12
"351730 Guaimbê";4743;6,71;534,24;35,69;6,68;3,71;0,52;646928,26;1719520,72;2533880,62
"351740 Guaíra";38679;9,09;468,97;60,44;4,38;10,78;0,52;5559644,09;12724183,77;18139334,27
"351750 Guapiaçu";17934;4,84;396,12;50,40;14,12;18,90;2,10;1657624,17;5073201,28;7103978,76
"351760 Guapiara";20931;3,71;377,49;28,49;0,24;39,80;6,42;3203896,60;5037188,94;7901319,96
"351770 Guará";19167;21,38;409,54;34,89;10,92;27,68;2,92;2849047,29;4550459,59;7849640,71
"351780 Guaraçaí";8646;10,03;421,37;42,44;2,94;8,92;4,79;664421,75;2831139,25;3643124,97
"351790 Guaraci";9450;3,52;612,82;47,51;2,18;28,41;1,63;837963,54;5104602,97;5791123,99
"351800 Guarani d'Oeste";2032;2,37;689,40;64,08;2,42;13,69;1,18;372899,02;1130633,15;1400863,56
"351810 Guarantã";6675;5,75;483,88;37,79;0,23;5,20;3,15;796059,27;2499740,31;3229909,57
"351820 Guararapes";29650;13,58;323,85;53,62;0,94;8,52;0,43;1032390,32;8370131,58;9602102,17
"351830 Guararema";26974;18,99;554,79;23,79;0,51;64,02;1,19;1553875,78;12585359,12;14964922,30
"351840 Guaratinguetá";113358;18,71;432,63;40,55;1,75;48,81;0,91;22661464,55;24802695,73;49042467,94
"351850 Guareí";14919;10,72;292,76;38,44;0,14;4,57;3,95;1369352,50;3013240,80;4367716,46
"351860 Guariba";34510;10,57;348,27;42,51;2,91;26,01;3,94;3777286,53;7513934,43;12018677,55
"351870 Guarujá";308059;49,32;427,86;50,74;4,78;32,05;2,49;42771039,82;78780022,87;131806762,35
"351880 Guarulhos";1299283;26,16;407,71;52,19;1,08;34,98;3,37;143808096,32;374362014,71;529725650,04
"351885 Guatapará";6375;12,09;672,44;59,05;2,52;26,76;2,57;374712,20;3655771,99;4286797,67
"351890 Guzolândia";4911;3,63;469,56;61,65;4,83;3,04;4,92;365485,32;1904346,76;2306017,39
"351900 Herculândia";9122;5,76;339,76;39,00;6,61;5,31;8,99;916418,94;2021585,58;3099296,65
"351905 Holambra";10223;14,62;669,21;44,80;1,16;43,70;3,22;910328,76;6050243,86;6841312,79
"351907 Hortolândia";205862;26,13;480,12;69,59;5,31;12,50;6,11;17916315,25;83261186,93;98837506,76
"351910 Iacanga";9734;9,62;459,21;34,35;5,92;4,97;1,45;1151476,64;3222559,69;4469954,34
"351920 Iacri";6877;4,37;432,34;24,45;8,34;16,22;4,68;949647,96;2034698,32;2973209,46
"351925 Iaras";5658;10,60;443,33;36,52;0,02;27,30;2,79;458558,25;2047940,93;2508366,99
"351930 Ibaté";29716;12,57;388,93;69,85;7,08;15,63;1,51;3464106,63;8109621,97;11557526,07
"351940 Ibirá";11140;9,00;358,64;48,00;7,96;3,72;2,38;770381,55;2983900,99;3995267,55
"351950 Ibirarema";7235;5,28;395,70;20,88;6,51;60,25;0,06;346672,12;2412515,82;2862893,41
"351960 Ibitinga";53151;9,76;290,41;29,63;1,88;5,88;0,77;5562037,63;10100024,99;15435772,52
"351970 Ibiúna";67396;19,87;340,49;62,60;5,70;13,35;0,82;3906034,17;17095640,55;22947612,51
"351980 Icém";6524;4,90;621,24;69,61;9,98;4,94;0,10;519020,23;3344133,50;4052952,30
"351990 Iepê";7856;6,22;813,90;46,23;5,16;20,53;2,32;1956205,28;4289276,95;6393983,98
"352000 Igaraçu do Tietê";24126;8,92;210,04;56,94;5,95;17,46;4,12;633222,38;4283329,96;5067453,48
"352010 Igarapava";28229;7,09;276,32;61,79;4,55;13,86;1,45;1104215,91;6674717,04;7800172,29
"352020 Igaratá";8946;24,71;495,30;42,73;4,11;7,01;3,33;832748,68;3678020,97;4430974,44
"352030 Iguape";30676;11,74;371,56;49,02;1,88;29,60;0,59;2724271,00;7963197,31;11398058,35
"352042 Ilha Comprida";10087;47,17;730,74;70,15;0,51;10,95;0,81;1328786,38;4846861,33;7370927,30
"352044 Ilha Solteira";25161;7,13;575,70;49,99;6,68;10,48;4,19;1864446,82;11381914,59;14485255,71
"352040 Ilhabela";26010;21,62;778,58;16,12;0,00;5,15;0,41;3842382,19;16908437,52;20250746,63
"352050 Indaiatuba";183801;20,24;448,04;43,89;6,01;38,72;3,44;25293626,60;54778395,46;82350180,90
"352060 Indiana";4747;2,70;406,45;74,52;2,90;5,34;0,08;603593,05;1243202,91;1929419,11
"352070 Indiaporã";3950;4,00;624,07;19,07;2,89;59,32;4,41;361625,83;1952150,88;2465061,67
"352080 Inúbia Paulista";3846;4,39;502,83;60,12;5,32;5,37;2,54;393237,20;1525684,22;1933887,62
"352090 Ipaussu";13604;8,41;372,68;37,81;5,79;9,98;1,44;1081644,15;3949146,85;5069880,85
"352100 Iperó";27523;11,48;281,30;52,60;3,55;26,79;5,46;1034446,14;6323790,69;7742196,47
"352110 Ipeúna";5689;9,57;732,48;41,52;9,67;23,58;8,43;536079,29;3704863,60;4167096,28
"352115 Ipiguá";4253;3,69;461,59;40,52;4,64;37,16;0,57;128485,02;1815713,37;1963136,50
"352120 Iporanga";4789;2,84;514,46;26,85;2,47;29,40;0,42;600836,36;1677788,80;2463761,35
"352130 Ipuã";15880;9,80;347,14;59,73;4,00;14,75;1,15;1056783,93;4316615,33;5512565,75
"352140 Iracemápolis";19706;13,25;445,56;70,33;4,10;16,54;0,58;1321931,24;7103901,82;8780283,87
"352150 Irapuã";6989;3,82;495,35;52,80;4,66;22,05;1,17;805211,80;2629416,11;3461979,15
"352160 Irapuru";7873;6,07;305,76;34,65;4,89;6,16;4,12;685855,41;1728580,57;2407269,93
"352170 Itaberá";17674;7,49;472,90;41,79;1,21;46,48;3,01;2139166,84;5956330,98;8358046,74
"352180 Itaí";24093;12,57;422,80;38,41;6,08;5,26;6,17;2590387,99;7379199,83;10186513,04
"352190 Itajobi";14681;8,13;448,81;45,36;3,70;26,79;1,85;1344161,35;5099690,72;6589044,27
"352200 Itaju";2717;4,68;670,63;68,50;6,92;5,62;1,02;357669,56;1443859,98;1822091,70
"352210 Itanhaém";87334;30,57;409,87;68,39;3,58;11,59;2,11;9967330,61;20225738,16;35795324,11
"352215 Itaóca";3146;4,52;536,84;35,83;2,68;40,29;0,73;397302,12;1267562,81;1688893,68
"352220 Itapecerica da Serra";161979;15,86;250,78;70,35;3,67;16,98;3,42;12983071,80;28264583,79;40621224,87
"352230 Itapetininga";148810;13,90;392,88;28,67;0,88;44,52;1,57;21024723,53;35463278,39;58464526,40
"352240 Itapeva";89764;10,00;417,35;34,69;1,22;57,09;1,29;24038277,51;15361037,90;37463312,76
"352250 Itapevi";205877;21,53;321,57;71,39;3,78;10,16;1,29;13469264,10;54653793,25;66203682,35
"352260 Itapira";72655;16,40;415,85;67,72;3,19;18,47;0,52;10120973,70;18272942,56;30213536,57
"352265 Itapirapuã Paulista";3926;1,50;460,28;25,06;1,48;12,67;0,40;632262,43;1027533,95;1807076,85
"352270 Itápolis";40406;11,22;397,60;33,85;5,33;25,71;3,39;4281994,80;11589486,68;16065492,86
"352280 Itaporanga";14777;7,48;395,28;29,10;8,14;19,63;0,81;1778008,51;3963076,05;5840987,14
"352290 Itapuí";12536;10,02;416,74;46,10;9,13;24,01;0,38;1513918,54;3418980,06;5224271,32
"352300 Itapura";3939;3,00;705,08;58,99;7,98;7,28;5,07;475122,05;2025666,80;2777325,41
"352310 Itaquaquecetuba";359257;19,25;157,17;65,80;9,09;10,40;1,98;15030959,23;34191642,08;56463759,09
"352320 Itararé";51410;8,79;315,94;25,89;4,33;38,09;5,00;7934960,48;9281826,66;16242281,02
"352330 Itariri";16284;8,04;310,61;44,06;2,84;28,70;2,49;1390225,18;3570663,96;5058048,53
"352340 Itatiba";99048;20,61;369,24;36,97;3,48;39,76;3,44;12822503,06;24741170,02;36572198,08
"352350 Itatinga";19088;12,31;320,55;41,35;8,60;10,19;3,07;1042073,35;4877737,33;6118619,98
"352360 Itirapina";14826;21,34;499,78;70,69;0,00;12,80;0,69;1520736,64;5483799,49;7409795,40
"352370 Itirapuã";5901;3,83;350,95;56,82;1,77;9,71;0,15;460743,44;1528696,87;2070950,28
"352380 Itobi";7699;8,06;316,94;56,42;4,54;15,91;9,76;271786,26;1959583,44;2440115,72
"352390 Itu";157384;29,12;353,16;55,15;4,89;26,86;1,51;7420425,30;46695833,05;55581391,55
"352400 Itupeva";42456;30,06;513,53;45,62;5,38;38,71;2,95;4506770,15;16939075,38;21802453,99
"352410 Ituverava";40880;13,47;389,57;21,04;2,94;39,76;2,23;9055049,55;6829559,10;15925571,51
"352420 Jaborandi";6714;4,50;485,07;74,37;2,80;8,98;0,95;891689,45;1880961,83;3256741,51
"352430 Jaboticabal";73070;21,03;422,03;45,07;5,86;37,30;1,22;9139783,77;19813341,51;30837988,75
"352440 Jacareí";212823;22,13;415,50;39,08;4,60;38,77;1,50;28027774,20;60078509,29;88427266,14
"352450 Jaci";5557;6,12;407,55;57,31;1,14;12,47;7,22;448654,83;1792613,72;2264760,99
"352460 Jacupiranga";16323;8,47;434,15;42,33;1,39;52,09;0,40;1703204,84;5423245,17;7086551,67
"352470 Jaguariúna";41110;11,82;1101,83;30,45;6,56;57,99;0,68;4776049,21;39691025,46;45296354,59
"352480 Jales";49997;15,41;276,37;32,71;1,84;32,39;4,01;4738901,41;8941697,33;13817757,20
"352490 Jambeiro";5551;24,96;530,22;56,86;6,88;8,10;1,51;372852,90;2586737,57;2943235,17
"352500 Jandira";112131;17,80;275,81;67,98;3,32;12,35;2,23;11382553,79;15326289,37;30926327,47
"352510 Jardinópolis";37473;12,83;359,52;38,92;2,45;41,31;2,80;3495745,47;10751054,13;13472303,66
"352520 Jarinu";22820;33,29;518,33;61,82;8,16;11,98;9,14;1065172,56;10526968,18;11828190,35
"352530 Jaú";135543;20,00;312,08;44,23;4,91;18,93;2,62;6792609,31;30319421,37;42299844,55
"352540 Jeriquara";3211;4,31;585,71;69,03;6,36;6,92;4,37;305207,32;1527649,76;1880710,12
"352550 Joanópolis";11170;11,82;351,16;36,66;2,03;27,44;0,11;731034,17;3233408,53;3922423,23
"352560 João Ramalho";4349;4,64;540,14;65,90;6,53;12,37;3,35;473789,09;1860798,51;2349053,51
"352570 José Bonifácio";32553;9,86;310,75;61,50;3,80;17,29;1,67;1397585,45;8834194,01;10115787,84
"352580 Júlio Mesquita";4552;2,67;526,18;47,83;0,40;5,83;2,39;481987,03;1647268,95;2395191,96
"352585 Jumirim";2291;6,61;569,86;69,35;10,80;10,95;0,84;81838,72;1172569,24;1305544,59
"352590 Jundiaí";349931;30,36;681,77;26,95;3,88;60,92;3,47;71981536,00;167458385,90;238573281,84
"352600 Junqueirópolis";19973;8,53;348,87;29,37;5,35;4,65;3,31;2433359,05;4467692,70;6968020,03
"352610 Juquiá";19585;7,77;472,14;24,23;3,45;62,38;1,63;2558586,00;6344593,87;9246887,86
"352620 Juquitiba";29335;15,28;380,23;55,32;1,39;35,34;1,86;2764137,58;7140255,13;11153977,47
"352630 Lagoinha";4917;4,27;487,51;74,25;2,92;5,54;4,27;604712,89;1775169,69;2397090,80
"352640 Laranjal Paulista";26295;13,75;399,78;35,48;4,47;42,33;3,66;2262562,46;8167657,74;10512147,96
"352650 Lavínia";9432;7,13;297,24;55,89;10,07;9,34;2,25;493672,25;2238754,46;2803582,88
"352660 Lavrinhas";6998;24,80;454,43;42,87;17,05;11,59;7,07;742652,71;2512308,71;3180131,94
"352670 Leme";88999;23,52;373,18;46,95;3,10;8,21;1,33;9461632,46;23329975,44;33212717,22
"352680 Lençóis Paulista";63306;13,67;347,56;45,84;4,62;34,96;1,87;7510174,37;14325865,67;22002758,29
"352690 Limeira";281588;24,53;351,96;30,38;6,20;53,48;2,67;48180138,12;55443517,61;99109062,53
"352700 Lindóia";5981;13,70;629,18;41,16;3,62;6,79;0,55;676708,07;3003419,14;3763101,02
"352710 Lins";73186;15,31;325,28;32,80;2,18;40,54;0,07;9465271,16;14614833,67;23806006,38
"352720 Lorena";82770;13,95;394,85;35,59;0,02;53,70;0,85;11372252,66;23391843,66;32681883,79
"352725 Lourdes";2028;2,81;978,35;44,62;3,16;23,95;3,67;531702,44;1449883,80;1984089,43
"352730 Louveira";33262;14,61;877,13;39,03;5,67;11,12;11,58;2487134,04;29415389,51;29175031,72
"352740 Lucélia";20287;10,97;404,35;22,30;4,31;29,00;3,76;2494539,90;5768331,49;8202981,52
"352750 Lucianópolis";2446;2,74;754,91;59,95;6,28;5,09;0,49;196000,87;1709031,95;1846512,10
"352760 Luís Antônio";11922;8,49;823,89;46,31;7,45;15,26;0,58;887088,42;8583740,52;9822404,79
"352770 Luiziânia";5144;2,89;550,22;40,42;2,49;11,95;1,88;689897,42;2114291,52;2830305,97
"352780 Lupércio";4400;3,18;654,98;24,38;11,14;11,62;6,37;726244,20;1766304,97;2881911,19
"352790 Lutécia";2861;1,74;845,07;48,56;24,82;12,98;0,99;317679,26;2099876,07;2417735,33
"352800 Macatuba";16939;6,15;396,37;42,13;4,86;42,90;1,57;1459841,37;5206021,63;6714067,53
"352810 Macaubal";7673;6,76;264,81;52,97;7,34;5,36;5,38;349838,94;1595222,01;2031854,42
"352820 Macedônia";3402;2,24;592,23;54,17;7,57;6,97;6,65;349618,08;1229459,83;2014772,46
"352830 Magda";3168;4,95;651,90;62,78;7,59;7,95;1,64;135305,58;1917159,69;2065212,89
"352840 Mairinque";43658;14,57;272,15;33,08;3,03;31,73;1,12;2779429,08;9069276,52;11881328,88
"352850 Mairiporã";79153;26,00;334,41;39,17;2,13;27,71;1,63;7324315,75;18595537,72;26469346,13
"352860 Manduri";9121;6,83;352,76;33,82;1,31;50,97;0,33;644746,88;2556382,96;3217541,51
"352870 Marabá Paulista";5996;3,39;365,28;41,91;3,03;5,30;0,85;482471,31;1707718,02;2190189,33
"352880 Maracaí";13709;7,92;500,29;39,10;0,00;11,89;1,76;803633,27;5731021,44;6858541,71
"352885 Marapoama";2787;3,63;694,03;52,34;7,35;6,44;8,37;279308,77;1604230,69;1934251,04
"352890 Mariápolis";3896;2,54;369,37;52,35;8,98;8,21;3,11;179118,48;1268100,47;1439050,00
"352900 Marília";225941;22,81;489,37;31,44;0,21;61,41;1,39;58964094,42;49115413,55;110568756,40
"352910 Marinópolis";2169;1,94;709,10;52,57;5,84;14,47;0,79;264118,31;1273921,07;1538039,38
"352920 Martinópolis";25534;9,98;352,94;65,84;2,26;14,09;1,37;3120815,46;5340885,83;9011844,39
"352930 Matão";78224;15,72;291,80;50,74;3,84;24,21;7,60;3942991,16;18728404,16;22825848,77
"352940 Mauá";417456;28,49;405,75;43,67;2,22;10,00;2,74;58943527,86;112087025,18;169381257,54
"352950 Mendonça";4223;6,46;658,89;63,62;6,80;14,19;4,57;346138,87;2513110,05;2782481,61
"352960 Meridiano";3935;27,69;639,99;61,28;4,30;2,88;8,62;383573,54;2192509,86;2518342,07
"352965 Mesópolis";1779;2,53;1095,47;53,19;2,20;7,97;6,94;307803,24;1353649,99;1948842,92
"352970 Miguelópolis";21092;9,39;526,01;48,36;7,68;13,42;0,28;2349029,02;7218437,19;11094529,34
"352980 Mineiros do Tietê";12332;7,48;314,55;64,05;4,72;11,40;1,62;663738,99;3208990,57;3878985,57
"353000 Mira Estrela";2654;3,65;824,12;52,41;2,77;9,89;0,26;351312,65;1769228,69;2187223,38
"352990 Miracatu";23806;11,93;332,43;76,92;3,00;8,33;0,82;1958678,87;6162500,82;7913826,78
"353010 Mirandópolis";26762;9,01;276,74;47,00;4,35;27,48;1,31;1885093,62;5496737,05;7406154,79
"353020 Mirante do Paranapanema";18133;9,00;393,86;61,86;0,01;15,25;2,91;2571332,44;4969252,29;7141806,46
"353030 Mirassol";54922;21,43;300,93;40,97;1,34;43,65;2,96;3624513,63;13603097,84;16527742,82
"353040 Mirassolândia";4410;3,26;458,61;67,41;7,03;5,73;3,31;230628,14;1820859,61;2022491,72
"353050 Mococa";68720;17,98;381,98;28,31;0,00;46,00;2,29;8808349,03;17230805,73;26249946,31
"353060 Mogi das Cruzes";375273;29,12;293,10;28,98;2,50;42,43;7,81;46623305,51;69009334,29;109990882,84
"353070 Mogi Guaçu";139837;16,27;522,35;42,80;2,70;38,72;2,86;30391830,58;50406065,47;73043555,65
"353080 Moji Mirim";88374;22,77;555,74;42,53;1,24;30,35;2,33;16515930,93;32931452,68;49112742,45
"353090 Mombuca";3477;4,09;547,08;54,09;6,13;17,90;5,30;601679,88;1198404,03;1902182,78
"353100 Monções";2124;8,77;943,22;67,35;1,83;4,76;3,92;344269,01;1711138,04;2003391,75
"353110 Mongaguá";44090;39,44;511,31;59,74;2,00;21,81;3,67;5361455,82;17080295,50;22543498,12
"353120 Monte Alegre do Sul";7475;14,28;349,06;68,74;3,88;15,20;2,98;687425,33;1796820,79;2609253,18
"353130 Monte Alto";45899;15,43;384,81;26,37;11,49;49,49;0,72;5523407,78;11349953,66;17662447,39
"353140 Monte Aprazível";21012;11,72;347,34;56,16;7,25;7,36;3,05;1176220,29;5948060,41;7298408,61
"353150 Monte Azul Paulista";19744;10,12;376,63;37,59;8,58;41,87;1,94;1783629,20;5469984,66;7436256,58
"353160 Monte Castelo";4130;5,95;476,71;63,01;5,47;4,11;0,40;466724,91;1543100,96;1968815,77
"353180 Monte Mor";46641;13,01;424,91;9,85;3,18;50,84;0,83;6097656,92;13435261,17;19818279,96
"353170 Monteiro Lobato";4295;8,73;568,16;77,37;2,06;7,12;3,96;348973,76;1967613,04;2440260,79
"353190 Morro Agudo";26304;7,83;532,35;33,15;9,03;37,03;2,97;3146736,00;10554820,10;14002857,36
"353200 Morungaba";13307;9,47;345,99;34,16;2,17;49,85;2,29;1283048,78;3182496,78;4604117,05
