Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2012
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"312580 Fernandes Tourinho";3101;1,83;643,32;67,37;10,79;12,50;5,48;470187,02;1420063,43;1994932,96
"312590 Ferros";10612;6,54;360,52;38,10;0,56;23,56;2,11;1442862,91;2412773,42;3825872,59
"312595 Fervedouro";10452;6,67;474,51;58,48;4,35;20,80;2,68;1879939,59;3072216,71;4959568,67
"312600 Florestal";6744;5,06;481,06;69,71;1,56;7,18;10,25;564727,27;2503713,40;3244267,22
"312610 Formiga";65464;10,42;363,31;52,18;2,63;23,95;6,69;8173500,16;14259936,23;23783687,13
"312620 Formoso";8427;10,48;388,52;76,87;4,15;2,38;1,31;936594,46;2052385,83;3274100,15
"312630 Fortaleza de Minas";4150;8,92;1026,44;69,06;8,99;9,27;1,43;481398,77;3646133,69;4259710,17
"312640 Fortuna de Minas";2746;2,51;784,21;50,68;0,16;12,23;3,73;652943,01;1318942,90;2153428,52
"312650 Francisco Badaró";10239;1,12;414,30;37,22;2,62;3,52;13,16;1940170,63;1887650,00;4242021,87
"312660 Francisco Dumont";4920;7,12;567,55;53,00;0,42;6,24;11,21;1086009,36;1487278,90;2792326,01
"312670 Francisco Sá";25116;4,65;372,96;33,45;1,13;2,56;1,14;5840562,13;3308143,19;9367146,27
"312675 Franciscópolis";5706;2,39;612,70;42,02;0,92;2,54;16,96;1017499,17;2500819,90;3496049,33
"312680 Frei Gaspar";5865;1,79;388,77;56,91;1,30;15,18;6,98;819714,82;1428810,68;2280126,75
"312690 Frei Inocêncio";9033;3,80;442,15;25,86;5,92;39,18;11,79;2452822,55;1396890,00;3993920,95
"312695 Frei Lagonegro";3350;2,32;675,00;53,84;4,42;8,60;0,24;546800,78;1585882,89;2261253,67
"312700 Fronteira";14799;6,25;733,05;65,83;9,22;5,36;13,06;1866187,12;7199869,43;10848430,38
"312705 Fronteira dos Vales";4655;3,24;613,40;31,44;3,94;13,14;0,00;890109,62;1714255,38;2855395,43
"312707 Fruta de Leite";5814;2,66;484,71;39,46;0,90;27,26;10,86;1460701,11;1190345,85;2818110,43
"312710 Frutal";54511;10,74;526,72;47,46;3,46;16,84;5,63;10298931,09;17327329,12;28711774,44
"312720 Funilândia";3942;5,69;630,04;71,59;1,68;3,73;2,39;632598,23;1809370,97;2483620,47
"312730 Galiléia";6908;2,16;362,69;44,86;8,46;14,15;0,67;1119183,48;1386847,20;2505463,07
"312733 Gameleiras";5121;1,36;654,41;37,19;2,39;5,48;16,85;1240280,58;1579949,95;3351237,28
"312735 Glaucilândia";2992;2,12;649,77;51,69;7,73;5,03;9,55;850473,29;1239017,90;1944117,50
"312737 Goiabeira";3105;1,44;667,84;41,99;13,75;6,25;13,20;725459,43;1424147,36;2073647,44
"312738 Goianá";3710;5,41;695,61;57,30;10,18;11,80;7,17;448787,37;1901418,51;2580712,72
"312740 Gonçalves";4235;4,23;579,55;66,46;1,11;15,91;1,58;441223,40;1952928,72;2454386,81
"312750 Gonzaga";5953;4,96;497,37;55,46;2,50;20,58;6,66;1074686,47;1882471,23;2960824,68
"312760 Gouveia";11680;2,94;375,15;53,15;6,97;4,51;6,21;1584085,98;2752367,43;4381795,21
"312770 Governador Valadares";266190;16,62;566,95;56,31;9,57;26,51;2,20;95166773,13;31085485,87;150916415,80
"312780 Grão Mogol";15145;5,98;454,98;39,50;2,33;14,65;1,23;3534166,38;3440170,22;6890724,10
"312790 Grupiara";1373;1,13;1753,66;54,89;19,30;10,80;7,41;569858,43;1919092,91;2407772,03
"312800 Guanhães";31781;8,75;354,16;38,60;5,26;14,48;3,68;6483878,38;5274794,76;11255462,15
"312810 Guapé";13911;3,92;354,60;56,29;0,49;6,30;4,27;2049871,22;2984403,15;4932790,39
"312820 Guaraciaba";10218;4,47;380,16;52,68;0,93;25,81;7,58;1874805,19;1962841,76;3884445,33
"312825 Guaraciama";4756;2,24;466,68;50,16;0,40;2,69;5,66;994791,03;1401306,84;2219531,26
"312830 Guaranésia";18727;8,06;519,62;41,68;6,25;23,45;4,56;1995719,48;3797658,27;9730910,28
"312840 Guarani";8702;8,06;385,92;53,83;5,08;9,86;12,60;1199187,36;2101261,73;3358243,78
"312850 Guarará";3894;3,01;630,63;46,52;1,82;12,25;2,70;524624,47;1795886,00;2455660,78
"312860 Guarda-Mor";6552;2,88;671,76;65,22;0,80;10,09;4,05;1409154,92;3268202,63;4401362,39
"312870 Guaxupé";49792;12,35;317,39;57,60;6,32;22,46;1,81;2578672,34;12532108,82;15803609,30
"312880 Guidoval";7164;6,03;430,46;45,06;1,48;9,33;8,46;913600,68;1816054,14;3083837,83
"312890 Guimarânia";7399;3,00;593,20;53,97;11,91;16,45;12,15;1166878,37;2902218,81;4389076,90
"312900 Guiricema";8624;4,16;362,53;61,55;15,68;3,86;5,34;1314947,07;1713384,33;3126476,83
"312910 Gurinhatã";6025;10,64;581,60;48,70;2,61;3,55;11,60;1304747,77;2122749,26;3504155,21
"312920 Heliodora";6192;3,25;536,68;65,77;4,07;4,90;9,81;826772,16;2274062,31;3323111,91
"312930 Iapu";10406;3,57;367,97;45,16;11,61;2,32;1,80;2300648,33;1807330,32;3829116,17
"312940 Ibertioga";5021;1,88;667,73;54,65;2,38;27,91;5,09;1664359,44;1661532,12;3352661,86
"312950 Ibiá";23547;7,97;416,94;41,84;0,11;15,93;1,58;3493911,95;6035420,89;9817784,49
"312960 Ibiaí";7928;3,75;520,21;47,90;10,95;5,25;5,01;1608550,84;872472,21;4124252,62
"312965 Ibiracatu";6098;2,32;532,39;42,75;4,56;10,79;5,93;1281433,69;1351808,80;3246504,60
"312970 Ibiraci";12470;5,51;572,03;59,37;0,74;21,57;7,97;1778922,09;5408466,44;7133162,21
"312980 Ibirité";162867;10,76;442,56;54,62;8,91;3,46;10,67;33036043,81;36290016,90;72079105,78
"312990 Ibitiúra de Minas";3395;2,46;624,13;61,22;6,71;8,01;0,14;262470,38;1573606,10;2118905,35
"313000 Ibituruna";2883;2,04;741,79;57,95;2,51;7,96;10,26;411369,75;1456319,29;2138584,58
"313005 Icaraí de Minas";10963;3,09;316,64;35,66;3,14;3,20;8,90;1512884,42;1579560,14;3471297,53
"313010 Igarapé";36363;17,21;375,19;78,29;0,57;5,75;1,78;3319454,79;9503527,20;13643197,06
"313020 Igaratinga";9553;5,65;325,87;54,35;4,77;8,32;15,95;1241836,94;1986092,56;3113016,27
"313030 Iguatama";7993;4,86;646,28;28,94;0,76;49,10;1,59;2881584,14;2609706,58;5165755,97
"313040 Ijaci";5980;7,89;909,45;52,71;8,44;6,04;10,30;800547,25;4635661,96;5438532,98
"313050 Ilicínea";11633;3,05;489,29;42,65;3,70;4,71;6,78;2057287,22;2731220,43;5691933,91
"313055 Imbé de Minas";6502;1,92;492,96;52,61;1,40;12,40;0,78;1398563,30;1700003,10;3205238,73
"313060 Inconfidentes";6973;7,78;364,20;58,70;9,34;3,78;5,08;846371,21;1830050,94;2539584,78
"313065 Indaiabira";7316;2,26;523,66;33,46;1,54;18,22;13,45;2000633,24;1378872,84;3831071,30
"313070 Indianópolis";6312;4,32;748,17;77,50;7,82;5,25;0,06;474948,70;3294443,13;4722476,55
"313080 Ingaí";2650;2,19;893,11;59,64;6,37;5,17;3,27;484801,40;1828673,53;2366738,15
"313090 Inhapim";24204;5,04;327,82;44,70;1,24;5,23;3,83;3808972,49;3082022,87;7934664,30
"313100 Inhaúma";5846;7,54;468,02;39,95;12,01;4,90;7,97;863458,90;1717857,51;2736037,04
"313110 Inimutaba";7034;2,08;390,32;33,91;1,21;15,00;7,88;1159549,02;1382801,13;2745503,10
"313115 Ipaba";17037;5,31;309,54;40,06;4,12;7,40;7,80;2275881,11;2444956,37;5273570,49
"313120 Ipanema";18455;5,00;368,26;39,15;7,47;17,89;12,17;3819649,36;3066457,97;6796185,05
"313130 Ipatinga";243541;19,78;710,11;50,41;0,71;30,93;0,50;94403028,23;76852702,90;172940519,72
"313140 Ipiaçu";4120;3,24;755,03;20,22;0,80;33,64;7,17;587521,26;2535407,29;3110719,30
"313150 Ipuiúna";9607;5,58;368,09;53,99;1,91;6,06;2,45;987913,02;2450220,89;3536277,37
"313160 Iraí de Minas";6553;1,96;542,33;45,39;2,81;21,40;14,31;853428,71;2809188,00;3553876,04
"313170 Itabira";111514;15,50;736,92;32,25;0,03;47,06;4,21;30033478,15;50621768,13;82176370,17
"313180 Itabirinha";10826;3,36;316,81;58,29;2,04;5,04;7,52;1749140,68;1656962,63;3429770,13
"313190 Itabirito";46589;9,26;788,42;62,39;2,11;12,06;16,85;6939725,75;29350348,51;36731755,01
"313200 Itacambira";5053;4,14;529,80;23,32;1,77;5,39;13,46;907955,96;1969530,34;2677083,36
"313210 Itacarambi";17761;1,28;489,09;32,43;2,08;39,35;7,17;5809034,50;2766435,91;8686661,11
"313220 Itaguara";12534;10,03;443,12;62,62;0,23;5,59;4,63;1540836,06;4116313,08;5554066,22
"313230 Itaipé";11957;2,45;347,30;26,19;1,86;17,21;0,37;1608134,84;2014123,36;4152709,04
"313240 Itajubá";91643;18,08;291,10;56,83;4,23;7,53;2,69;7040554,75;21070062,34;26677693,71
"313250 Itamarandiba";32595;3,18;307,99;58,59;1,51;25,44;3,83;5093373,09;4311140,77;10039007,47
"313260 Itamarati de Minas";4123;5,38;627,21;60,79;4,34;10,24;2,20;625043,62;1879568,81;2585973,97
"313270 Itambacuri";22831;0,96;418,01;33,81;8,79;20,60;3,62;5782336,03;3200000,00;9543529,33
"313280 Itambé do Mato Dentro";2238;5,36;1042,51;40,57;1,91;12,38;11,03;713592,17;1611043,38;2333135,43
"313290 Itamogi";10293;3,26;543,89;38,14;1,12;16,55;3,16;1876033,49;3680195,54;5598273,04
"313300 Itamonte";14276;4,82;402,80;37,68;1,05;9,07;1,94;2241485,55;2687611,84;5750374,10
"313310 Itanhandu";14366;6,58;549,86;60,56;2,41;14,28;2,29;2274303,82;5408836,47;7899255,67
"313320 Itanhomi";11899;3,49;357,23;34,34;4,71;4,77;9,36;2417032,43;1859133,03;4250693,26
"313330 Itaobim";20961;4,29;376,94;50,84;0,02;2,31;4,54;4206506,89;3511759,94;7901034,22
"313340 Itapagipe";13932;8,16;549,56;65,27;3,15;5,55;2,54;1471311,62;5701359,71;7656419,95
"313350 Itapecerica";21399;8,59;286,32;35,32;6,99;31,21;4,88;1944541,64;4759919,51;6126901,82
"313360 Itapeva";8861;6,85;365,12;62,87;5,53;3,54;0,71;969245,18;2083253,51;3235317,78
"313370 Itatiaiuçu";10142;23,63;1168,79;41,08;7,66;18,64;24,74;1469183,57;10838110,35;11853907,76
"313375 Itaú de Minas";15135;8,91;751,18;50,83;4,39;20,77;0,55;1525473,54;8922030,42;11369047,55
"313380 Itaúna";86762;16,88;466,81;62,28;0,86;30,99;1,36;20900264,57;18520765,98;40500975,69
"313390 Itaverava";5711;2,30;373,89;38,03;22,76;10,94;14,12;888444,76;1288447,66;2135259,85
"313400 Itinga";14485;2,72;288,71;46,32;3,30;12,41;8,30;1520752,54;2304136,96;4182019,76
"313410 Itueta";5859;5,01;366,67;54,96;14,36;8,19;11,51;729767,21;1603340,85;2148313,39
"313420 Ituiutaba";98392;12,21;379,34;54,26;1,14;31,83;1,10;17826181,78;20258908,37;37324094,74
"313430 Itumirim";6101;3,52;485,30;66,36;2,10;11,94;3,62;806835,94;2096457,28;2960821,61
"313440 Iturama";35308;10,97;589,76;50,79;7,66;26,91;2,31;6404850,63;13313136,01;20823287,41
"313450 Itutinga";3879;5,65;737,91;72,64;2,89;6,62;3,94;571957,77;2102150,01;2862343,26
"313460 Jaboticatubas";17679;14,11;381,09;54,31;0,33;9,74;2,45;1950576,43;5303341,67;6737318,98
"313470 Jacinto";12142;3,66;447,65;25,68;1,70;42,72;7,85;3738091,90;2595001,58;5435337,61
"313480 Jacuí";7520;7,14;437,60;47,53;0,26;12,95;3,63;930659,88;2334612,60;3290715,15
"313490 Jacutinga";23341;14,28;462,08;67,89;1,95;5,85;3,38;2542723,04;8156889,61;10785421,58
"313500 Jaguaraçu";3011;2,87;744,50;52,27;7,81;13,90;13,29;561123,87;1666672,89;2241685,89
"313505 Jaíba";34539;6,61;323,60;31,32;1,32;15,45;5,94;5274059,89;4410407,76;11176769,47
"313507 Jampruca";5121;2,33;566,13;47,00;10,67;10,79;4,34;1316440,32;1627000,01;2899161,99
"313510 Janaúba";67581;6,40;480,40;44,87;2,24;20,02;1,22;17293933,59;8656984,80;32465948,87
"313520 Januária";65744;4,43;304,08;47,52;4,85;31,32;2,95;7699247,90;8710645,07;19991482,88
"313530 Japaraíba";4010;2,42;547,32;59,70;3,58;11,20;7,21;515839,06;1635315,93;2194758,61
"313535 Japonvar";8331;3,34;385,80;38,33;3,87;9,60;6,46;1841044,97;1312725,03;3214140,86
"313540 Jeceaba";5288;48,46;1339,33;54,38;1,41;12,33;10,49;646873,30;5958197,39;7082398,02
"313545 Jenipapo de Minas";7211;2,23;432,74;62,77;7,79;3,22;3,66;1615468,57;1450000,16;3120471,49
"313550 Jequeri";12726;3,48;379,79;46,15;1,99;29,29;4,83;2404062,81;2402530,18;4833161,72
"313560 Jequitaí";7893;6,02;549,37;43,08;0,14;11,51;21,68;1840436,02;2080072,53;4336140,32
"313570 Jequitibá";5154;7,06;510,79;53,39;1,39;3,48;5,16;866432,46;1452789,36;2632587,53
"313580 Jequitinhonha";24317;4,84;433,73;42,61;0,62;9,02;5,30;7554577,03;3109321,08;10546957,56
"313590 Jesuânia";4760;2,17;522,05;39,08;2,48;5,38;4,54;607258,35;1293662,21;2484940,69
"313600 Joaíma";15000;3,23;365,51;45,05;0,05;9,84;4,43;2800500,51;2581982,36;5482636,42
"313610 Joanésia";5246;2,58;523,90;30,17;0,73;37,41;8,57;1216396,75;1504569,37;2748362,37
"313620 João Monlevade";74655;20,31;594,61;51,26;1,86;29,93;0,26;19415228,74;26086818,61;44390515,94
"313630 João Pinheiro";45848;13,43;480,94;74,57;1,28;4,38;8,07;7972016,62;12301860,45;22050192,31
"313640 Joaquim Felício";4371;3,74;602,57;37,39;0,17;17,25;5,81;698449,10;2061322,54;2633823,21
"313650 Jordânia";10394;2,92;327,54;38,78;0,33;3,29;4,86;2027510,65;1746920,98;3404464,54
"313652 José Gonçalves de Minas";4532;1,51;459,38;58,73;7,29;7,87;7,57;800778,89;1275109,61;2081903,39
"313655 José Raydan";4487;1,30;520,89;61,21;14,39;6,07;8,87;990628,99;1329611,52;2337238,27
"313657 Josenópolis";4614;1,65;711,55;39,91;0,58;17,96;8,96;975551,16;2063504,55;3283083,16
"313665 Juatuba";23080;7,19;628,82;62,46;2,64;24,08;1,87;2366025,75;11867413,28;14513174,54
"313670 Juiz de Fora";525225;24,64;661,15;32,83;2,59;34,36;6,14;247009425,84;140321668,99;347254533,33
"313680 Juramento";4146;2,62;512,68;20,96;8,05;31,32;7,29;774802,54;1236748,71;2125573,68
"313690 Juruaia";9474;3,81;433,74;33,25;0,03;19,87;8,16;1341149,30;2456923,98;4109239,12
"313695 Juvenília";5697;3,92;469,33;37,64;1,48;7,05;14,45;1315683,97;1477107,40;2673763,07
"313700 Ladainha";17170;2,07;474,46;26,85;7,22;13,60;17,49;2922122,60;4700524,11;8146453,32
"313710 Lagamar";7584;3,90;393,82;67,68;1,44;5,10;4,00;1044074,00;2015351,00;2986729,00
"313720 Lagoa da Prata";47076;8,98;385,54;47,78;0,50;11,52;2,70;5199516,33;12837193,86;18149836,94
"313730 Lagoa dos Patos";4191;2,81;627,67;55,86;1,24;6,23;20,16;1349112,59;1336710,52;2630553,96
"313740 Lagoa Dourada";12373;3,48;373,87;54,63;1,40;7,68;21,67;2166910,54;2451465,26;4625924,86
"313750 Lagoa Formosa";17293;6,53;414,58;52,81;0,75;3,26;4,35;3829438,10;3856652,19;7169402,51
"313753 Lagoa Grande";8786;5,37;519,94;45,69;0,07;22,20;13,68;892239,19;3018662,09;4568154,05
"313760 Lagoa Santa";54732;26,04;503,95;43,15;0,04;15,91;4,02;12733645,84;16142261,76;27582168,55
"313770 Lajinha";19622;6,46;408,51;41,05;0,46;6,20;5,56;3166103,64;4208848,89;8015739,35
"313780 Lambari";19752;6,27;331,59;61,27;3,12;20,54;0,46;1239888,75;3222951,64;6549585,93
"313790 Lamim";3432;1,47;680,46;65,28;2,00;9,95;3,40;625673,45;1652338,26;2335345,29
"313800 Laranjal";6517;3,58;469,90;38,15;5,30;14,53;0,85;983425,33;2106646,69;3062351,42
"313810 Lassance";6474;18,17;744,43;31,64;0,40;14,43;21,08;2163834,15;2529632,12;4819422,20
"313820 Lavras";94228;18,51;681,17;49,44;1,10;40,75;1,68;31954720,27;27830140,66;64184912,50
"313830 Leandro Ferreira";3202;2,98;576,23;73,98;8,46;5,66;7,63;442771,84;1552332,24;1845088,98
"313835 Leme do Prado";4815;1,72;511,80;61,07;1,49;9,73;4,22;888933,15;1504765,60;2464329,29
"313840 Leopoldina";51286;8,04;283,47;64,29;2,18;7,89;1,51;5185653,75;7650648,98;14538221,02
"313850 Liberdade";5279;3,34;595,42;42,41;0,14;3,80;8,53;923188,28;1828675,56;3143213,21
"313860 Lima Duarte";16216;5,15;339,61;40,04;1,70;18,83;3,85;2607857,75;3348470,91;5507126,15
"313862 Limeira do Oeste";6999;7,52;665,23;49,79;5,31;16,26;8,87;818296,46;3945997,12;4655933,12
"313865 Lontra";8506;2,23;401,59;30,44;4,57;9,30;8,00;1357446,33;1878951,05;3415916,49
"313867 Luisburgo";6225;2,63;448,25;46,12;7,29;3,47;10,27;959335,28;1694352,84;2790370,49
"313868 Luislândia";6443;2,67;471,92;55,74;3,22;10,56;0,79;1210722,24;1363398,63;3040610,40
"313870 Luminárias";5413;2,24;528,96;55,13;1,71;5,78;14,64;664431,32;2198394,63;2863277,19
"313880 Luz";17585;6,15;388,03;33,63;2,67;29,50;4,17;2011177,07;5038283,87;6823457,91
"313890 Machacalis";6985;3,66;493,32;36,88;18,55;14,51;1,43;1582301,97;1322815,05;3445817,99
"313900 Machado";39264;6,37;421,29;52,96;1,80;15,09;5,04;5545693,83;9764511,49;16541581,54
"313910 Madre de Deus de Minas";4930;2,83;599,09;64,01;1,15;11,69;6,54;586011,09;1717861,55;2953489,10
"313920 Malacacheta";18705;4,60;428,76;45,28;8,20;17,03;5,87;4602071,45;3403698,93;8019898,20
"313925 Mamonas";6349;1,47;503,30;27,53;3,72;37,37;13,73;1979814,06;1221292,34;3195476,06
"313930 Manga";19489;5,11;381,46;29,58;0,60;6,08;6,26;3973006,65;3366813,48;7434180,60
"313940 Manhuaçu";81455;8,43;554,17;42,32;3,58;43,83;2,74;26778191,22;18933553,79;45139820,86
"313950 Manhumirim";21587;4,21;234,76;36,53;14,85;21,74;8,11;2949294,47;3731346,43;5067736,64
"313960 Mantena";27148;5,43;267,31;76,04;2,11;7,54;5,28;3206524,90;4185438,46;7256953,36
"313980 Mar de Espanha";11928;5,41;295,81;55,93;0,28;7,12;3,02;1478894,25;2055562,88;3528457,13
"313970 Maravilhas";7304;3,72;569,10;68,77;16,80;1,94;6,07;1250722,06;2906008,53;4156730,59
"313990 Maria da Fé";14157;3,37;468,55;56,89;3,96;13,76;7,19;2233655,72;4277978,51;6633294,97
"314000 Mariana";55353;10,91;807,29;60,64;6,83;25,01;0,05;4896745,63;40928243,69;44686073,56
"314010 Marilac";4189;2,17;584,01;57,55;5,41;15,67;3,21;959980,28;1391393,43;2446427,45
"314015 Mário Campos";13594;5,65;218,69;66,30;0,69;12,51;7,00;511911,86;2476521,96;2972882,11
"314020 Maripá de Minas";2818;2,24;749,05;34,92;3,10;10,39;12,65;719848,48;1443682,09;2110830,16
"314030 Marliéria";4008;3,07;608,05;53,64;4,08;17,74;1,28;498015,85;1482617,41;2437077,70
"314040 Marmelópolis";2919;2,59;631,44;54,32;2,54;4,14;6,05;400573,81;1540157,54;1843172,02
"314050 Martinho Campos";12731;7,83;460,34;57,66;1,78;4,61;6,03;2097060,47;2791735,21;5860590,87
"314053 Martins Soares";7398;2,60;429,13;56,79;2,83;8,99;14,21;1233360,67;1909856,39;3174692,58
"314055 Mata Verde";7994;1,91;348,64;49,47;1,94;13,17;0,83;1461429,16;1424834,26;2787063,87
"314060 Materlândia";4558;2,20;576,10;49,13;18,01;5,01;11,82;881224,28;1619342,96;2625875,42
"314070 Mateus Leme";28417;10,24;474,63;51,64;1,95;17,70;7,53;4047936,08;8766761,74;13487419,80
"317150 Mathias Lobato";3329;5,64;601,63;53,27;7,24;5,74;8,11;629822,02;1379194,41;2002837,93
"314080 Matias Barbosa";13603;7,48;910,79;64,91;12,67;14,63;1,72;1390330,01;11262205,79;12389451,40
"314085 Matias Cardoso";10188;1,75;482,53;42,94;0,38;23,63;23,33;3415582,37;1835825,20;4916051,22
"314090 Matipó";17843;11,99;449,99;43,34;4,94;18,65;4,53;3222374,22;4809473,16;8029226,22
"314100 Mato Verde";12609;3,28;464,59;42,00;1,91;25,76;9,37;2797039,77;2086622,39;5857956,84
"314110 Matozinhos";34624;11,77;408,08;72,19;1,21;10,18;2,09;4781286,03;8609726,89;14129216,91
"314120 Matutina";3750;2,44;576,90;43,82;15,14;21,23;13,93;371282,69;1590113,33;2163387,31
"314130 Medeiros";3506;3,13;650,61;22,91;2,02;16,79;5,71;421631,38;1794380,26;2281049,93
"314140 Medina";20934;5,13;369,86;25,03;5,18;2,73;6,48;4391434,72;3328033,56;7742591,61
"314150 Mendes Pimentel";6338;2,66;494,90;49,56;3,83;8,51;16,01;1706074,72;1490119,98;3136681,80
"314160 Mercês";10415;2,43;259,73;42,56;18,75;17,55;2,58;955158,39;1748164,79;2705051,40
"314170 Mesquita";5963;2,28;385,67;57,91;0,87;13,15;3,81;873511,51;1263371,52;2299744,09
"314180 Minas Novas";30852;3,00;301,15;58,44;0,73;3,02;6,33;5234972,07;3846835,54;9291184,85
"314190 Minduri";3841;2,04;594,45;37,81;11,34;4,27;8,37;600298,89;1590750,21;2283289,76
"314200 Mirabela";13116;4,66;518,14;52,30;2,61;3,91;5,05;3952665,43;2190534,02;6795975,20
"314210 Miradouro";10324;2,80;385,51;55,73;2,17;10,47;8,75;1543525,14;2298926,40;3980014,36
"314220 Miraí";14009;4,94;347,98;54,45;4,24;26,40;1,34;1676582,88;2706424,44;4874785,45
"314225 Miravânia";4604;2,16;531,69;43,90;0,44;10,93;11,49;1307218,67;1206098,50;2447885,98
"314230 Moeda";4723;1,55;584,73;65,42;5,56;3,61;15,47;747701,35;2085119,41;2761687,85
"314240 Moema";7106;3,73;432,85;48,52;0,51;8,80;8,07;696012,63;2203445,14;3075841,20
"314250 Monjolos";2327;1,13;1127,41;41,88;0,87;32,50;8,91;759088,02;1976545,90;2623487,50
"314260 Monsenhor Paulo";8244;7,87;358,97;33,25;3,46;10,15;9,80;1067072,80;2165246,57;2959389,04
"314270 Montalvânia";15631;8,00;321,69;45,12;0,23;4,13;0,31;2700370,88;2801499,20;5028411,95
"314280 Monte Alegre de Minas";19863;11,79;435,32;49,18;1,57;1,94;5,37;2604742,79;6367331,60;8646694,08
"314290 Monte Azul";21717;2,57;383,50;33,74;0,11;30,66;16,00;4984614,37;3835222,72;8328362,69
"314300 Monte Belo";13049;4,84;279,23;42,15;1,32;18,35;3,64;718536,62;2893378,80;3643654,81
"314310 Monte Carmelo";46055;10,23;447,55;52,35;9,41;21,98;7,13;9668415,78;10618783,91;20611731,21
"314315 Monte Formoso";4693;1,82;465,70;32,89;3,37;9,65;3,20;900110,18;1305439,98;2185550,16
"314320 Monte Santo de Minas";21238;8,15;409,51;51,15;0,11;19,69;0,82;3460502,70;5499243,08;8697184,53
"314340 Monte Sião";21658;15,81;413,01;66,86;0,84;9,32;3,61;2024418,28;7224742,14;8945056,14
"314330 Montes Claros";370216;11,80;624,12;27,29;0,85;51,44;0,82;195042833,34;41402639,34;231059204,64
"314345 Montezuma";7599;2,19;424,49;53,73;1,11;3,72;6,19;2146911,10;1628606,03;3225734,50
"314350 Morada Nova de Minas";8353;3,11;572,01;32,30;5,52;19,98;2,06;2278469,43;1980573,16;4778031,65
"314360 Morro da Garça";2615;2,14;806,63;50,80;3,65;21,69;5,72;629682,26;1248465,44;2109333,01
"314370 Morro do Pilar";3349;35,11;882,63;58,70;0,54;10,96;2,98;713395,61;2352240,63;2955925,16
"314380 Munhoz";6197;4,04;435,93;56,40;1,51;4,90;16,61;693980,21;1585437,85;2701444,97
"314390 Muriaé";102074;11,31;296,99;64,53;0,00;2,84;4,89;12584635,63;17024668,33;30315333,24
"314400 Mutum";26657;4,72;333,82;28,57;13,19;24,86;1,83;4470842,21;4249466,47;8898737,92
"314410 Muzambinho";20406;7,54;358,77;63,07;0,16;20,14;3,69;1556819,96;5285935,86;7320980,93
"314420 Nacip Raydan";3159;2,49;564,99;64,82;2,71;5,31;10,25;832992,64;1050300,11;1784798,51
"314430 Nanuque";40716;9,88;406,67;41,87;1,24;4,15;7,85;7113190,35;6069998,10;16558105,70
"314435 Naque";6453;2,91;361,59;50,54;0,89;20,07;3,88;933611,44;1376490,32;2333324,55
"314437 Natalândia";3279;2,26;598,22;76,54;0,52;3,74;0,37;442922,07;1727308,93;1961577,11
"314440 Natércia";4661;4,63;697,39;45,36;2,47;4,10;4,43;679508,68;2459224,78;3250517,72
"314450 Nazareno";8062;8,13;511,49;55,72;2,72;4,95;22,63;1281300,38;2654722,22;4123663,03
"314460 Nepomuceno";25871;4,65;339,86;44,10;11,28;28,62;3,01;1924619,53;6962350,53;8792551,20
"314465 Ninheira";9885;2,17;423,36;34,44;0,05;5,79;5,05;2329970,57;1496865,87;4184895,23
"314467 Nova Belém";3617;0,92;624,83;38,06;4,42;8,22;19,55;953851,21;1388499,74;2260026,00
"314470 Nova Era";17494;17,76;382,04;52,23;2,67;14,64;1,54;1044945,90;5731550,22;6683466,16
"314480 Nova Lima";83507;33,43;895,08;65,01;0,92;13,46;3,22;9563811,38;66570894,13;74745464,13
"314490 Nova Módica";3744;2,26;708,53;40,93;2,69;16,63;10,73;956361,81;1363213,10;2652732,65
"314500 Nova Ponte";13314;11,64;658,56;69,13;1,19;5,13;12,05;1743740,11;7117114,62;8768034,23
"314505 Nova Porteirinha";7400;1,86;403,36;28,13;1,75;8,08;5,88;1530401,68;1452820,47;2984876,83
"314510 Nova Resende";15599;4,43;497,65;71,49;0,61;13,26;0,74;1899745,10;5659567,59;7762919,97
"314520 Nova Serrana";79174;7,34;311,58;63,58;1,01;10,61;8,75;9917388,37;13597077,88;24668746,92
"313660 Nova União";5575;3,71;434,53;73,89;11,95;9,28;2,64;636133,19;1666258,58;2422487,22
"314530 Novo Cruzeiro";30767;2,31;289,49;31,05;1,35;8,62;11,09;4566151,75;3517281,32;8906750,83
"314535 Novo Oriente de Minas";10395;3,40;388,15;40,38;1,11;8,15;8,73;1712931,08;2076870,91;4034847,22
"314537 Novorizonte";5017;1,81;435,43;35,86;0,46;29,23;5,98;1061097,60;1231236,71;2184571,15
"314540 Olaria";1927;1,62;860,68;42,45;11,25;10,36;1,22;453958,25;1263063,12;1658538,18
"314545 Olhos-d'Água";5416;7,82;561,85;58,52;2,14;6,23;4,48;820713,96;2055503,83;3042957,15
