Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2011
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"313835 Leme do Prado";4809;1,95;478,69;58,77;1,48;9,64;4,69;740411,09;1524985,72;2302001,25
"313840 Leopoldina";51209;8,87;238,99;62,64;2,09;6,30;4,48;3783905,27;7157889,82;12238583,47
"313850 Liberdade";5312;3,25;424,98;40,06;2,26;4,35;1,00;705879,59;1466584,84;2257511,71
"313860 Lima Duarte";16183;5,46;283,65;42,44;2,41;20,00;1,17;1729348,29;2796149,54;4590385,62
"313862 Limeira do Oeste";6945;6,47;566,55;50,95;3,21;16,24;6,10;489416,23;3326499,49;3934720,75
"313865 Lontra";8452;2,05;389,18;31,31;6,08;7,23;1,40;1227539,92;1965635,64;3289317,71
"313867 Luisburgo";6229;1,97;367,31;56,36;3,54;4,20;0,56;635027,77;1657178,69;2287986,47
"313868 Luislândia";6421;2,80;410,79;39,98;6,26;3,43;6,05;1074906,14;1415105,29;2637677,98
"313870 Luminárias";5417;2,18;408,11;61,36;2,23;6,27;2,54;314551,24;1818642,71;2210718,97
"313880 Luz";17536;7,56;358,49;40,34;8,27;25,35;8,74;1821120,76;4291660,88;6286426,53
"313890 Machacalis";6981;3,41;404,78;15,82;13,83;18,86;3,84;1502864,43;1312019,51;2825749,64
"313900 Machado";38981;8,39;324,09;57,12;0,16;5,34;3,26;1939085,53;10187374,63;12633165,50
"313910 Madre de Deus de Minas";4917;3,42;512,59;62,80;1,64;14,76;0,25;513740,34;2040809,60;2520398,07
"313920 Malacacheta";18740;4,49;365,68;56,76;4,94;5,17;5,97;3737822,55;3114934,62;6852757,17
"313925 Mamonas";6335;1,56;457,87;23,32;5,99;39,00;11,80;1322404,97;1392668,72;2900597,33
"313930 Manga";19648;3,62;273,30;30,59;0,09;4,73;5,50;2120070,59;2907864,03;5369775,45
"313940 Manhuaçu";80530;8,27;500,96;41,64;2,53;43,35;3,96;25542402,74;12781709,52;40342526,08
"313950 Manhumirim";21486;6,08;256,72;62,74;1,67;11,11;2,03;1749613,78;3290543,38;5515867,36
"313960 Mantena";27129;6,42;236,85;70,14;2,12;10,36;7,43;2403291,84;3808980,11;6425475,11
"313980 Mar de Espanha";11840;6,36;246,43;49,94;5,11;8,87;1,51;1151788,97;1854872,21;2917672,61
"313970 Maravilhas";7234;3,21;408,09;78,09;12,42;2,93;4,42;698267,86;2252805,94;2952158,91
"313990 Maria da Fé";14186;3,58;376,96;63,24;3,82;13,15;2,53;1845521,97;3689600,89;5347503,74
"314000 Mariana";54795;9,94;606,22;61,16;0,31;24,93;4,31;3507117,45;29995830,69;33217982,94
"314010 Marilac";4203;3,08;472,10;57,42;4,26;10,12;4,94;562402,80;1237092,12;1984241,96
"314015 Mário Campos";13396;5,90;184,64;62,79;13,10;9,56;3,80;298469,49;2051172,35;2473458,00
"314020 Maripá de Minas";2803;2,08;590,28;35,78;7,91;12,12;1,10;349895,79;1287839,01;1654548,38
"314030 Marliéria";4010;4,81;514,02;55,05;2,18;17,56;6,46;454775,91;1529775,81;2061230,79
"314040 Marmelópolis";2943;2,54;558,54;47,26;3,54;8,44;6,33;264600,80;1364761,75;1643769,27
"314050 Martinho Campos";12672;6,23;442,06;52,80;8,45;7,52;12,02;1570872,01;4237796,14;5601767,48
"314053 Martins Soares";7287;2,05;356,22;63,95;2,69;8,36;3,46;620714,15;1900065,02;2595810,45
"314055 Mata Verde";7935;3,13;333,32;47,24;0,04;6,51;4,80;1123346,41;1540240,36;2644926,45
"314060 Materlândia";4576;2,46;463,03;56,08;2,14;13,08;8,43;820497,78;1474085,83;2118841,49
"314070 Mateus Leme";28141;8,96;420,52;57,39;3,75;10,15;10,48;3277010,28;6780793,52;11833765,45
"317150 Mathias Lobato";3349;2,90;498,49;53,33;4,79;5,48;5,20;748172,65;1136850,11;1669435,32
"314080 Matias Barbosa";13520;8,49;922,10;63,99;11,00;12,15;4,82;1317718,96;10901946,83;12466781,29
"314085 Matias Cardoso";10085;2,51;379,54;23,34;5,76;25,21;15,67;1992854,93;1596182,40;3827666,79
"314090 Matipó";17742;6,34;368,88;40,59;2,39;20,18;4,03;2727906,56;3297643,32;6544727,19
"314100 Mato Verde";12646;2,72;329,15;50,38;2,36;26,25;5,24;2271956,25;1849800,91;4162424,61
"314110 Matozinhos";34295;12,72;372,49;57,51;1,69;4,70;9,97;3503976,19;8311988,69;12774676,92
"314120 Matutina";3755;2,83;477,46;52,07;7,67;12,06;6,82;276431,22;1525424,82;1792855,93
"314130 Medeiros";3475;3,62;575,51;22,82;2,18;37,59;4,38;468721,13;1460383,28;1999895,13
"314140 Medina";20979;5,03;368,98;23,60;1,04;10,56;7,33;3488420,80;3420762,10;7740781,25
"314150 Mendes Pimentel";6334;6,30;362,32;66,03;4,82;5,14;0,72;966140,77;1328815,20;2294955,97
"314160 Mercês";10392;2,61;237,11;46,13;6,89;23,79;0,28;795047,18;1668962,98;2464010,16
"314170 Mesquita";6015;2,25;294,48;57,28;15,80;16,64;6,07;1771320,26;1127246,77;1771320,26
"314180 Minas Novas";30823;3,46;251,21;46,33;2,10;3,94;4,16;3701781,95;4054725,94;7743038,52
"314190 Minduri";3840;2,06;540,37;40,28;9,60;6,91;2,05;530159,59;1507679,94;2075035,19
"314200 Mirabela";13080;4,43;460,99;43,29;1,52;4,98;0,73;3500659,84;2028046,21;6029745,86
"314210 Miradouro";10288;3,21;334,20;54,88;2,55;13,43;6,43;1291371,83;2115467,55;3438219,40
"314220 Miraí";13910;6,19;311,13;53,70;0,01;30,42;1,30;1276707,86;2405308,04;4327830,50
"314225 Miravânia";4577;4,29;538,14;35,61;3,78;17,03;12,23;881761,71;1265969,08;2463048,15
"314230 Moeda";4706;2,65;404,31;71,72;8,14;4,44;2,58;447614,13;1370472,32;1902688,32
"314240 Moema";7068;1,91;367,93;51,57;1,58;8,60;1,58;631552,55;1677744,01;2600516,60
"314250 Monjolos";2343;2,23;836,45;45,89;1,84;17,92;3,82;297837,57;1672320,10;1959812,17
"314260 Monsenhor Paulo";8203;8,97;333,48;37,70;1,59;12,17;0,33;472163,61;2254227,02;2735561,13
"314270 Montalvânia";15744;6,76;259,89;44,41;0,74;4,64;14,70;1892736,19;2097417,44;4091635,86
"314280 Monte Alegre de Minas";19743;15,38;381,96;44,18;1,06;1,79;8,51;1653709,49;6032361,27;7541102,52
"314290 Monte Azul";21853;2,50;307,97;35,45;1,45;33,60;7,93;3006503,84;2980323,89;6730033,99
"314300 Monte Belo";13055;3,97;240,07;43,93;2,62;17,19;0,58;488744,03;2526811,51;3134169,46
"314310 Monte Carmelo";45916;9,66;399,73;52,28;1,84;21,08;5,16;6721866,92;10756869,29;18354150,97
"314315 Monte Formoso";4675;1,19;430,18;32,51;6,16;7,97;1,67;775773,35;1207444,32;2011112,10
"314320 Monte Santo de Minas";21236;8,12;350,59;52,43;1,01;17,60;4,90;3119078,73;4617592,23;7445120,76
"314340 Monte Sião";21434;17,16;360,02;70,34;2,34;6,76;2,64;1415785,46;6186137,89;7716713,39
"314330 Montes Claros";366134;13,31;530,37;27,73;0,74;53,56;1,15;153071019,55;31958968,09;194185419,80
"314345 Montezuma";7532;2,94;350,53;46,68;2,02;4,08;6,76;1376805,77;1665144,82;2640165,06
"314350 Morada Nova de Minas";8305;4,86;572,01;25,34;4,56;22,28;2,58;746668,93;3748505,69;4750513,72
"314360 Morro da Garça";2637;2,91;687,50;48,33;12,06;21,60;7,05;375744,25;1258576,77;1812946,15
"314370 Morro do Pilar";3373;19,77;638,77;60,12;0,04;5,56;0,22;553869,28;1504411,25;2154585,90
"314380 Munhoz";6226;4,59;337,59;58,10;3,14;4,75;2,46;569905,63;1469795,12;2101855,84
"314390 Muriaé";101430;16,32;263,48;58,01;5,49;3,47;10,77;10578307,75;14260690,55;26724507,51
"314400 Mutum";26659;4,80;314,86;28,96;1,52;14,29;1,66;3702259,17;4884834,30;8393735,60
"314410 Muzambinho";20418;6,76;274,22;58,48;0,46;24,20;0,94;1036150,47;4173267,71;5598965,34
"314420 Nacip Raydan";3156;3,34;691,71;46,37;17,30;3,28;8,81;858183,54;1222002,71;2183032,12
"314430 Nanuque";40774;9,83;321,62;48,88;1,22;4,92;3,48;6271993,20;5976301,19;13113603,08
"314435 Naque";6398;3,18;316,93;63,16;1,34;7,50;4,09;812963,44;1283715,62;2027739,81
"314437 Natalândia";3279;2,52;624,00;68,36;1,19;11,52;3,46;503695,76;1553852,00;2046105,60
"314440 Natércia";4659;4,08;632,80;55,79;2,79;3,98;3,82;516669,66;2341736,28;2948228,74
"314450 Nazareno";8009;9,44;345,55;68,53;1,10;6,51;5,51;942934,47;1674588,94;2767495,30
"314460 Nepomuceno";25803;5,64;328,90;46,95;8,92;11,57;4,16;1620229,56;6327862,82;8486484,62
"314465 Ninheira";9850;3,35;399,51;25,99;11,40;3,53;9,91;2212484,36;1360684,36;3935209,13
"314467 Nova Belém";3673;1,65;528,40;48,81;6,70;16,18;3,03;603898,03;1200837,73;1940819,45
"314470 Nova Era";17511;14,89;320,00;49,78;3,02;13,20;6,06;824486,19;4515482,77;5603526,77
"314480 Nova Lima";82273;36,10;657,51;61,27;1,42;10,81;3,77;4655989,16;49244871,62;54095220,44
"314490 Nova Módica";3766;3,44;665,96;45,44;4,64;10,33;3,76;608055,14;1649532,55;2508002,10
"314500 Nova Ponte";13067;6,52;525,10;74,11;3,61;6,14;6,66;1325602,66;5263646,68;6861508,93
"314505 Nova Porteirinha";7399;1,67;324,37;46,49;7,72;11,36;8,93;1065750,56;1412018,13;2400034,21
"314510 Nova Resende";15488;4,46;456,35;66,27;10,06;10,53;6,89;1766564,98;5457257,90;7067977,42
"314520 Nova Serrana";76482;6,68;272,27;66,01;1,32;13,38;5,43;7279597,20;13588614,16;20823906,06
"313660 Nova União";5565;2,91;414,42;75,27;0,84;7,99;3,89;534739,31;1879549,19;2306270,83
"314530 Novo Cruzeiro";30746;4,07;259,51;21,82;5,37;6,30;7,36;3352805,15;3947888,09;7978983,47
"314535 Novo Oriente de Minas";10367;4,30;334,93;41,45;1,26;7,75;5,22;1264641,67;1926060,19;3472200,92
"314537 Novorizonte";4990;3,00;390,03;35,11;2,82;28,50;4,34;644332,39;1297074,78;1946249,54
"314540 Olaria";1951;2,00;840,22;42,76;13,73;6,59;4,21;354688,16;1301685,90;1639260,05
"314545 Olhos-d'Água";5342;9,08;481,58;56,36;4,09;5,29;1,56;655520,92;1920607,48;2572621,84
"314550 Olímpio Noronha";2555;1,49;775,44;44,66;3,00;3,14;1,14;551604,52;1425717,11;1981252,30
"314560 Oliveira";39636;11,09;328,14;68,53;4,06;13,73;3,22;4307264,53;8700550,67;13006331,65
"314570 Oliveira Fortes";2121;3,02;730,80;54,26;2,02;14,74;4,90;464298,43;1199012,13;1550034,83
"314580 Onça de Pitangui";3060;1,91;612,49;52,17;3,95;18,99;5,75;295780,86;1581556,56;1874213,36
"314585 Oratórios";4503;2,09;453,89;41,27;3,77;9,63;0,34;576799,20;1370757,52;2043850,13
"314587 Orizânia";7347;1,69;351,12;32,87;4,85;14,38;1,75;617815,72;2014838,89;2579676,65
"314590 Ouro Branco";35643;18,57;690,30;73,52;4,43;12,17;1,89;4569508,44;19993657,12;24604220,45
"314600 Ouro Fino";31733;12,47;257,74;60,39;2,08;4,44;1,78;1286672,94;6607132,01;8178742,12
"314610 Ouro Preto";70588;16,59;632,19;63,98;2,14;18,76;4,58;8848156,11;35156060,21;44625348,65
"314620 Ouro Verde de Minas";6000;1,60;346,09;37,42;11,15;20,01;0,16;679169,72;1138842,55;2076543,18
"314625 Padre Carvalho";5881;6,10;352,67;36,19;1,11;24,83;3,58;839717,24;1361483,09;2074036,72
"314630 Padre Paraíso";18954;3,26;330,49;39,61;7,01;0,62;6,07;2552194,21;3412777,69;6264195,59
"314655 Pai Pedro";5942;2,11;449,57;31,79;3,63;10,84;6,72;1242366,68;1833223,65;2671320,04
"314640 Paineiras";4611;7,21;546,16;68,97;6,03;9,83;0,43;479315,11;1910825,61;2518327,42
"314650 Pains";8031;8,59;431,64;49,11;1,60;14,68;1,91;860859,60;2548186,66;3466489,21
"314660 Paiva";1553;2,01;866,88;58,26;1,99;7,12;2,88;219682,33;1134455,41;1346266,52
"314670 Palma";6544;2,58;381,41;37,72;0,90;6,44;13,11;913895,09;1380178,72;2495949,71
"314675 Palmópolis";6781;3,53;347,61;50,86;21,56;6,32;8,17;1120258,90;1235317,52;2357131,02
"314690 Papagaios";14306;4,07;433,26;54,52;3,16;4,85;1,86;1141625,51;4806422,24;6198259,64
"314710 Pará de Minas";85075;13,23;340,41;60,46;0,20;12,02;3,06;6373308,82;21322030,64;28960678,29
"314700 Paracatu";85447;15,18;463,91;76,07;3,66;6,48;2,92;11422207,23;27180723,51;39639806,29
"314720 Paraguaçu";20345;7,70;324,01;51,55;2,30;5,55;0,76;1513965,87;4675000,21;6591898,28
"314730 Paraisópolis";19523;5,49;317,90;58,91;3,24;22,30;6,81;1222559,10;6731344,25;6206397,59
"314740 Paraopeba";22730;8,54;252,08;58,71;1,71;2,00;2,63;1218606,22;4381591,69;5729862,68
"314760 Passa Quatro";15638;7,78;368,20;70,46;1,63;5,75;2,20;1963080,84;3541232,03;5757929,61
"314770 Passa Tempo";8175;4,05;389,04;52,51;5,08;7,90;12,88;876304,98;2289796,29;3180382,43
"314780 Passa-Vinte";2072;6,80;812,73;39,45;1,56;9,71;1,86;259290,70;1381327,91;1683976,68
"314750 Passabém";1752;5,35;1126,16;61,98;8,83;5,24;0,15;279755,10;1640253,40;1973029,62
"314790 Passos";106987;16,62;291,68;70,81;1,07;16,49;2,11;13357238,74;15588592,60;31205841,82
"314795 Patis";5611;0,75;372,08;35,61;0,15;17,18;17,08;736113,33;1330053,30;2087737,55
"314800 Patos de Minas";139848;13,83;578,74;41,62;1,71;42,66;3,96;51647516,43;26291498,87;80936254,97
"314810 Patrocínio";83188;11,10;471,62;54,94;6,59;34,29;1,77;20105738,58;14201768,15;39233049,42
"314820 Patrocínio do Muriaé";5320;1,89;460,94;50,02;6,02;30,95;1,85;563091,52;1594654,39;2452187,72
"314830 Paula Cândido";9289;2,64;378,33;52,11;1,60;20,45;2,02;1245526,64;2123091,83;3514277,63
"314840 Paulistas";4903;1,78;449,33;42,88;1,50;4,77;1,61;442058,53;1500217,23;2203089,08
"314850 Pavão";8564;10,26;381,86;28,10;1,61;37,76;4,13;983040,12;1797681,03;3270288,95
"314860 Peçanha";17266;6,21;258,54;33,76;1,22;11,22;1,19;1237414,33;2683497,17;4463908,24
"314870 Pedra Azul";23857;5,17;296,63;24,41;8,15;11,87;4,07;2343978,51;2852817,84;7076663,19
"314875 Pedra Bonita";6706;12,27;430,58;35,49;6,49;25,66;7,38;1451976,10;1794370,83;2887454,79
"314880 Pedra do Anta";3322;2,49;755,51;47,31;3,74;6,60;6,08;591085,37;1828729,27;2509812,86
"314890 Pedra do Indaiá";3880;5,14;559,94;63,83;1,65;14,83;1,17;323672,06;1695411,83;2172571,89
"314900 Pedra Dourada";2219;5,02;817,35;55,53;0,63;12,26;3,33;300563,72;1540378,62;1813696,82
"314910 Pedralva";11425;2,65;319,24;23,93;1,35;3,66;0,42;1146861,00;2661104,62;3647358,19
"314915 Pedras de Maria da Cruz";10426;3,57;320,60;50,12;2,64;12,38;1,66;1522076,54;1823237,69;3342539,29
"314920 Pedrinópolis";3500;1,70;812,23;50,21;2,33;29,20;0,77;366631,41;2359913,25;2842800,49
"314930 Pedro Leopoldo";59213;17,53;436,77;64,52;2,75;22,24;5,60;8987939,50;16258153,55;25862611,17
"314940 Pedro Teixeira";1785;2,05;1018,33;49,13;9,89;8,94;11,44;314869,73;1366135,02;1817710,23
"314950 Pequeri";3176;2,98;668,30;51,86;4,57;16,42;5,67;438540,03;1847265,30;2122517,01
"314960 Pequi";4104;2,72;431,57;66,03;7,75;10,69;0,31;566088,28;1180705,71;1771168,26
"314970 Perdigão";9158;3,95;289,72;45,43;1,17;21,71;0,37;619661,00;1914579,44;2653261,52
"314980 Perdizes";14561;5,56;449,39;58,14;1,16;3,22;6,91;1286886,69;5348745,48;6543511,81
"314990 Perdões";20191;6,86;365,71;43,03;3,39;28,89;1,46;3090491,83;4009402,63;7384088,91
"314995 Periquito";7005;2,52;403,80;53,79;1,69;3,58;2,53;1232475,67;1597357,43;2828647,75
"315000 Pescador";4135;3,36;522,35;45,81;2,78;7,26;0,82;570873,30;1415516,95;2159931,34
"315010 Piau";2828;1,74;661,24;58,96;2,81;5,23;5,89;310235,28;1502365,37;1869983,75
"315015 Piedade de Caratinga";7245;2,80;457,00;65,79;4,53;13,75;0,39;934481,29;2382450,35;3310930,54
"315020 Piedade de Ponte Nova";4065;13,27;503,83;54,02;5,00;16,61;10,13;604871,47;1495375,45;2048057,90
"315030 Piedade do Rio Grande";4682;2,70;587,21;47,55;2,31;13,64;3,30;658049,84;1970741,66;2749326,77
"315040 Piedade dos Gerais";4668;3,08;444,76;51,81;4,85;5,54;6,90;577029,55;1327503,60;2076158,51
"315050 Pimenta";8268;6,12;470,22;32,49;0,84;28,52;16,03;1068274,00;2444605,72;3887755,84
"315053 Pingo-d'Água";4466;4,73;439,46;35,87;1,73;34,11;1,41;589484,54;1379616,99;1962629,94
"315057 Pintópolis";7231;2,29;377,14;45,80;2,56;4,25;3,59;886836,15;1644180,30;2727127,73
"315060 Piracema";6398;2,92;381,08;50,62;10,82;4,54;2,99;750146,28;1605119,20;2438175,29
"315070 Pirajuba";4803;6,21;614,44;52,08;6,62;26,14;4,17;342377,57;2608784,91;2951162,48
"315080 Piranga";17249;3,99;335,95;59,57;1,19;17,22;7,62;2329866,05;3008145,42;5794863,12
"315090 Piranguçu";5236;2,04;332,08;60,48;5,25;15,61;0,38;290004,85;1469790,58;1738774,73
"315100 Piranguinho";8063;5,18;324,25;42,11;3,82;10,20;9,14;731281,60;1749554,89;2614432,83
"315110 Pirapetinga";10389;5,51;551,51;34,02;5,62;30,58;1,94;1260770,21;4109103,01;5729597,10
"315120 Pirapora";53603;9,87;386,86;67,97;1,53;5,20;12,58;9087443,11;9800101,58;20736911,45
"315130 Piraúba";10841;5,70;321,52;56,02;0,77;5,55;7,14;877336,52;2413642,65;3485567,28
"315140 Pitangui";25544;6,15;251,59;57,86;0,00;6,05;1,30;2056453,92;4451538,82;6426706,40
"315150 Piumhi";32121;10,33;380,28;61,98;2,04;14,96;6,24;4213846,59;6746282,24;12215010,64
"315160 Planura";10544;4,47;461,55;50,84;2,27;26,31;5,85;948508,58;3751980,05;4866553,45
"315170 Poço Fundo";16021;4,43;298,03;47,28;12,47;3,79;4,53;1204138,82;3221607,60;4774679,18
"315180 Poços de Caldas";153725;18,66;833,27;30,61;4,58;54,95;2,21;57797152,29;53908688,97;128094740,50
"315190 Pocrane";8920;4,77;308,25;39,37;5,35;4,62;8,48;890135,53;1550238,02;2749624,06
"315200 Pompéu";29336;9,56;378,01;44,61;1,87;4,36;3,34;3086535,63;5877600,80;11089338,40
"315210 Ponte Nova";57550;9,99;653,73;29,26;2,57;46,68;1,05;30442993,33;8616720,64;37622260,54
"315213 Ponto Chique";3990;2,58;599,43;39,96;2,34;19,89;8,30;719658,48;1672065,04;2391723,52
"315217 Ponto dos Volantes";11408;2,77;401,88;43,59;2,64;7,13;12,91;2414762,47;2102644,66;4584621,49
"315220 Porteirinha";37607;4,03;258,19;26,52;10,31;14,73;1,70;4562945,00;4597454,08;9709643,53
"315230 Porto Firme";10489;3,21;323,97;53,74;8,48;6,36;1,75;1211245,12;2193807,03;3398076,38
"315240 Poté";15735;4,74;338,58;63,03;1,67;4,00;6,69;2255088,71;2679072,49;5327562,12
"315250 Pouso Alegre";132445;13,40;249,52;71,37;3,20;12,75;3,99;7505436,25;24194788,31;33047803,77
"315260 Pouso Alto";6178;4,29;412,91;54,83;5,55;15,35;0,00;596447,47;1974706,03;2550957,84
"315270 Prados";8444;2,22;284,42;44,03;3,41;6,56;6,42;750628,05;1554375,55;2401655,20
"315280 Prata";25973;13,69;369,24;76,31;2,09;6,69;1,91;1494624,41;7906642,36;9590285,86
"315290 Pratápolis";8776;6,88;507,30;38,42;0,96;20,32;2,87;1314138,46;2427727,93;4452076,42
"315300 Pratinha";3294;4,14;621,11;46,07;0,14;3,00;0,29;285186,93;1728594,92;2045929,21
"315310 Presidente Bernardes";5513;1,23;505,64;44,00;14,08;29,44;6,61;795736,96;1906681,94;2787617,78
"315320 Presidente Juscelino";3876;2,22;498,05;46,45;17,04;6,80;1,63;580260,58;1343931,46;1930428,61
"315330 Presidente Kubitschek";2960;1,70;651,58;53,46;1,69;13,99;7,16;320446,56;1446395,34;1928680,54
"315340 Presidente Olegário";18638;4,84;391,65;58,38;6,07;5,76;2,79;1916735,50;5062615,22;7299633,51
"315360 Prudente de Morais";9676;8,21;341,21;53,93;0,52;2,69;4,31;858551,28;2225425,52;3301529,60
"315370 Quartel Geral";3325;2,72;643,13;27,12;21,54;8,72;2,53;324857,39;1808364,70;2138399,51
"315380 Queluzito";1866;3,55;860,33;59,35;1,21;9,06;0,28;287806,84;1315128,02;1605382,96
"315390 Raposos";15423;6,52;235,88;71,21;13,84;12,10;0,79;483122,03;2929078,94;3638035,32
"315400 Raul Soares";23782;5,42;304,22;58,88;2,01;19,69;4,62;1721719,72;4684328,39;7235056,54
"315410 Recreio";10308;2,91;345,22;54,62;4,48;13,70;4,17;989070,33;2203654,58;3558528,77
"315415 Reduto";6619;2,77;359,22;58,90;4,09;15,24;2,88;529690,85;1510055,21;2377665,22
"315420 Resende Costa";10957;3,91;233,76;48,60;7,67;13,85;2,66;583252,43;2010500,00;2561321,03
"315430 Resplendor";17098;7,28;354,38;33,87;0,08;18,74;6,53;2013357,80;4030439,99;6059180,86
"315440 Ressaquinha";4723;2,81;481,79;44,28;5,85;7,50;7,01;741948,06;1496278,88;2275482,84
"315445 Riachinho";8010;6,04;402,62;69,95;0,85;5,51;0,06;896070,45;2136559,50;3224983,11
"315450 Riacho dos Machados";9360;3,35;343,82;28,25;5,73;7,43;10,14;1479088,98;1739077,31;3218166,29
"315460 Ribeirão das Neves";299728;11,54;323,75;56,45;2,60;31,26;2,24;35817857,14;41878055,11;97037303,96
"315470 Ribeirão Vermelho";3842;3,43;610,20;58,80;3,24;16,22;0,00;430871,51;1673942,44;2344385,99
"315480 Rio Acima";9200;11,54;857,00;59,73;3,65;7,28;0,75;526673,14;7372820,49;7884418,63
"315490 Rio Casca";14120;6,13;286,61;33,51;3,02;39,24;2,54;1213843,47;2450824,37;4046915,78
"315510 Rio do Prado";5204;2,65;502,99;35,67;2,13;6,46;11,96;986920,93;1479987,35;2617550,16
"315500 Rio Doce";2476;3,11;694,78;52,16;10,62;11,41;12,66;336480,23;1408006,54;1720270,69
"315520 Rio Espera";6003;0,96;369,44;47,70;18,36;2,71;0,68;979155,24;1367276,85;2217722,70
"315530 Rio Manso";5324;9,81;412,30;50,23;3,20;5,53;5,84;749663,98;1605748,73;2195107,91
"315540 Rio Novo";8724;6,21;347,27;30,44;7,43;13,04;0,05;869672,58;2156833,96;3029592,84
"315550 Rio Paranaíba";11912;6,44;555,22;48,89;1,09;4,65;13,28;1063228,00;4854220,00;6613729,00
"315560 Rio Pardo de Minas";29242;7,42;327,19;30,03;0,65;35,33;6,76;4429390,06;4002537,77;9567741,50
"315570 Rio Piracicaba";14150;5,24;361,18;35,66;2,52;18,54;6,53;963667,51;4128863,12;5110719,17
"315580 Rio Pomba";17168;6,32;245,48;41,73;2,37;7,73;18,49;1182805,41;3087723,78;4214426,10
"315590 Rio Preto";5304;3,91;441,23;34,94;4,08;7,20;1,75;579770,51;1765611,39;2340285,72
"315600 Rio Vermelho";13548;2,52;311,92;42,01;2,42;25,50;3,33;1676217,10;2618301,68;4225910,49
"315610 Ritápolis";4887;2,32;335,53;63,18;4,93;8,62;5,18;463534,98;1237875,55;1639743,12
"315620 Rochedo de Minas";2132;1,27;737,54;50,83;8,08;12,82;5,00;209922,95;1320349,18;1572440,37
"315630 Rodeiro";6982;2,55;351,71;58,51;4,59;12,11;6,56;613263,76;2016108,57;2455622,33
"315640 Romaria";3585;4,72;604,97;70,37;3,98;9,12;5,07;267083,16;1899089,09;2168820,94
"315645 Rosário da Limeira";4276;1,34;503,00;57,86;3,08;14,07;6,74;494219,15;1617568,18;2150846,17
"315650 Rubelita";7586;3,59;344,40;42,40;10,99;15,52;4,05;1459599,50;1386277,55;2612595,71
"315660 Rubim";9938;2,70;283,23;46,44;2,51;11,41;6,89;1389072,81;1252046,30;2814777,98
"315670 Sabará";127096;11,49;227,71;69,48;3,94;15,02;4,32;7798220,48;20634301,39;28941263,53
"315680 Sabinópolis";15661;6,47;376,54;59,11;9,30;9,37;3,83;1954089,50;3781146,69;5896997,08
"315690 Sacramento";24093;8,01;584,42;55,48;8,69;20,51;0,73;4047747,09;9299456,22;14080380,18
"315700 Salinas";39367;6,35;397,44;42,75;1,30;26,51;3,13;10646475,49;4653527,62;15645954,70
"315710 Salto da Divisa";6865;3,26;581,12;33,40;3,22;7,28;6,31;1056591,25;2767627,80;3989420,08
"315720 Santa Bárbara";28160;12,68;366,45;50,21;3,29;29,91;7,27;2536014,45;6888660,69;10319282,93
"315725 Santa Bárbara do Leste";7718;1,97;322,78;57,98;6,05;10,36;9,77;721440,14;1565433,14;2491209,63
"315727 Santa Bárbara do Monte Verde";2820;1,60;736,63;62,35;4,03;8,04;3,00;318947,30;1767318,98;2077297,98
"315730 Santa Bárbara do Tugúrio";4550;1,96;451,74;59,64;5,57;5,92;7,01;541294,22;1475881,48;2055421,62
"315733 Santa Cruz de Minas";7928;2,51;249,00;58,47;4,67;12,27;6,68;407229,03;1579195,74;1974061,83
"315737 Santa Cruz de Salinas";4366;2,20;501,82;39,44;1,17;16,89;14,40;771608,43;1443231,03;2190951,13
"315740 Santa Cruz do Escalvado";4962;9,22;502,81;66,57;6,62;7,77;2,62;651288,92;1873507,13;2494946,09
"315750 Santa Efigênia de Minas";4575;3,18;399,12;52,19;0,06;13,74;3,70;596906,41;1357317,03;1825973,30
"315760 Santa Fé de Minas";3951;6,61;714,46;30,87;2,18;13,27;11,07;921941,52;1557214,72;2822850,59
"315765 Santa Helena de Minas";6078;0,84;419,32;42,15;3,92;10,57;9,15;1278227,01;1234854,26;2548652,80
"315770 Santa Juliana";11587;9,45;495,42;71,35;3,28;11,65;0,81;856418,01;4862474,87;5740451,38
"315780 Santa Luzia";204327;8,95;343,22;50,35;2,22;20,76;1,84;27887096,02;31503427,67;70128968,72
"315790 Santa Margarida";15111;4,83;442,11;47,02;7,35;12,72;2,21;1449965,66;3884801,35;6680752,95
"315800 Santa Maria de Itabira";10568;12,01;409,22;39,04;3,40;11,13;7,27;990655,83;3277921,58;4324672,12
"315810 Santa Maria do Salto";5272;3,41;496,76;45,65;11,36;6,81;1,63;723146,52;1579941,77;2618912,81
"315820 Santa Maria do Suaçuí";14398;4,18;260,05;73,90;0,19;1,85;3,15;960063,83;2397859,75;3744251,58
"315920 Santa Rita de Caldas";9008;5,36;341,59;47,22;8,37;5,76;3,24;840878,52;2221543,21;3077025,51
"315940 Santa Rita de Ibitipoca";3563;1,93;678,28;61,50;7,25;14,67;0,20;341195,75;2043239,92;2416718,22
